lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
0,15.142,22.414,27.536,30.945
1,15.350,22.483,27.611,31.193
2,15.525,22.640,27.784,31.376
3,15.486,22.485,27.623,31.156
4,16.085,23.142,28.280,32.014
5,16.216,23.296,28.507,32.155
6,15.035,22.087,27.128,30.766
7,15.821,22.673,27.808,31.310
8,16.056,23.078,28.185,31.789
9,15.753,22.794,27.674,31.214
10,15.707,22.847,28.017,31.584
11,16.203,23.244,28.387,31.955
12,15.403,22.576,27.686,31.264
13,15.556,22.743,27.852,31.370
14,16.005,23.120,28.142,31.638
15,15.563,22.710,27.821,31.555
16,16.016,23.174,28.240,31.891
17,15.850,23.080,28.203,31.662
18,15.847,22.864,28.064,31.519
19,15.807,22.840,27.829,31.335
20,15.566,22.595,27.508,30.986
21,16.118,23.192,28.131,31.616
22,16.486,23.591,28.631,32.175
23,15.408,22.386,27.546,31.107
24,15.515,22.665,27.838,31.497
25,16.457,23.465,28.625,32.176
26,15.763,22.863,28.008,31.547
27,15.968,23.074,28.257,31.973
28,16.746,23.859,28.989,32.518
29,16.278,23.410,28.521,31.869
30,16.162,23.227,28.355,31.853
31,15.464,22.479,27.680,31.173
32,16.165,23.265,28.476,32.148
33,15.187,22.394,27.613,31.201
34,16.694,23.894,28.999,32.551
35,15.710,22.887,27.965,31.621
36,15.936,22.967,28.180,31.704
37,15.585,22.727,27.733,31.316
38,15.908,23.149,28.187,31.745
39,15.497,22.739,27.750,31.347
40,16.328,23.419,28.544,32.108
41,16.084,23.126,28.174,31.535
42,15.964,23.056,28.407,32.006
43,15.482,22.496,27.702,31.165
44,16.324,23.337,28.293,31.900
45,15.839,22.943,27.994,31.675
46,15.857,23.013,28.091,31.571
47,15.204,22.374,27.451,30.931
48,15.931,22.935,28.034,31.554
49,15.911,22.988,28.101,31.667
50,15.937,23.069,28.166,31.756
51,15.341,22.481,27.459,31.059
52,15.597,22.595,27.714,31.308
53,15.790,22.860,27.997,31.572
54,15.864,22.902,27.911,31.675
55,15.972,23.058,28.160,31.700
56,15.266,22.403,27.499,31.132
57,16.068,23.466,28.526,32.065
58,16.401,23.503,28.365,31.965
59,15.767,22.852,28.014,31.702
60,15.440,22.468,27.636,31.143
61,15.968,23.101,28.243,31.797
62,15.801,22.996,28.052,31.676
63,16.039,23.092,28.264,31.842
64,16.302,23.444,28.670,32.233
65,15.967,23.125,28.204,31.688
66,16.337,23.379,28.559,32.172
67,16.165,23.312,28.373,31.939
68,15.943,23.088,28.119,31.709
69,16.183,23.222,28.357,31.859
70,16.022,23.068,28.149,31.742
71,15.370,22.470,27.530,31.078
72,15.631,22.687,27.822,31.407
73,16.246,23.307,28.526,32.184
74,15.646,22.696,27.790,31.378
75,15.981,23.164,28.358,31.838
76,15.959,23.108,28.376,32.241
77,15.821,22.945,28.053,31.720
78,17.050,24.176,29.460,33.053
79,15.578,22.794,27.965,31.816
80,15.423,22.532,27.832,31.370
81,16.361,23.513,28.732,32.266
82,15.389,22.426,27.641,31.198
83,16.145,23.235,28.319,32.120
84,15.733,23.215,28.418,31.951
85,15.158,22.320,27.619,31.104
86,15.271,22.449,27.566,31.251
87,16.654,23.688,28.963,32.537
88,15.113,22.431,27.656,31.346
89,16.300,23.587,28.983,32.716
90,15.421,22.983,28.471,32.019
91,16.040,23.521,28.892,32.607
92,15.957,23.450,28.832,32.460
93,16.595,23.976,29.491,33.356
94,15.810,23.539,29.172,32.943
95,15.832,23.642,29.301,33.289
96,15.735,23.627,29.435,33.393
97,15.664,23.762,29.622,33.699
98,15.506,23.912,29.946,34.127
99,15.602,24.096,30.407,34.699
100,16.323,25.222,31.590,36.026
101,16.380,25.407,32.008,36.495
102,16.592,25.926,32.862,37.560
103,16.866,26.921,34.419,39.447
104,16.904,27.678,35.777,41.107
105,16.438,28.085,36.565,42.222
106,17.424,29.450,38.380,43.985
107,17.615,30.292,39.188,44.691
108,17.443,30.464,39.636,45.461
109,17.923,31.075,40.278,46.069
110,17.253,30.206,39.373,45.083
111,17.197,29.690,38.668,44.538
112,17.499,29.648,38.359,44.173
113,16.757,28.492,37.214,42.936
114,16.908,28.312,36.801,42.290
115,17.506,28.936,37.199,42.443
116,16.392,28.236,35.858,40.936
117,16.605,28.094,35.908,41.006
118,16.786,28.262,35.881,40.698
119,16.136,26.795,34.733,39.717
120,15.749,25.528,32.761,37.693
121,16.006,25.083,31.824,36.504
122,15.999,24.430,30.797,35.071
123,15.915,24.066,29.833,33.759
124,15.982,23.777,29.410,33.287
125,15.932,23.374,28.852,32.559
126,15.852,23.340,28.588,32.369
127,16.120,23.372,28.686,32.400
128,16.013,23.210,28.438,32.157
129,15.909,23.104,28.398,31.868
130,15.779,22.976,28.177,31.881
131,16.305,23.469,28.719,32.371
132,15.536,22.761,28.039,31.786
133,16.850,24.100,29.310,32.759
134,16.272,23.460,28.755,32.323
135,15.914,23.074,28.142,31.829
136,15.892,23.077,28.303,31.881
137,16.050,23.401,28.608,32.182
138,16.082,23.190,28.528,32.352
139,16.367,23.483,28.787,32.315
140,16.058,23.205,28.512,32.065
141,15.927,23.051,28.161,31.789
142,16.576,23.884,29.090,32.653
143,15.531,22.744,27.863,31.551
144,16.578,23.888,29.138,32.774
145,15.837,23.106,28.151,31.772
146,16.638,23.691,28.864,32.410
147,16.068,23.220,28.641,32.313
148,15.859,23.028,28.320,32.165
149,16.119,23.373,28.597,32.199
150,15.962,23.108,28.199,31.802
151,16.107,23.352,28.474,32.087
152,15.690,22.881,27.964,31.619
153,16.065,23.145,28.376,31.959
154,16.279,23.369,28.635,32.222
155,15.923,23.237,28.470,32.156
156,16.204,23.380,28.639,32.234
157,15.745,23.119,28.303,31.975
158,15.383,22.815,27.858,31.489
159,15.989,23.016,28.218,31.811
160,15.275,22.429,27.850,31.557
161,15.473,22.622,27.784,31.392
162,16.003,23.069,28.209,31.776
163,15.959,22.949,28.221,31.724
164,15.705,22.921,28.147,31.692
165,16.027,23.170,28.437,31.956
166,15.403,22.473,27.615,31.219
167,16.241,23.337,28.451,32.032
168,15.689,22.755,28.029,31.721
169,16.146,23.151,28.391,32.014
170,15.702,22.746,27.920,31.498
171,16.260,23.460,28.601,32.119
172,15.687,23.006,28.242,32.063
173,15.917,22.974,28.220,31.815
174,16.363,23.358,28.586,32.232
175,15.485,22.685,27.890,31.477
176,16.040,23.260,28.541,32.240
177,15.528,22.568,27.821,31.505
178,16.436,23.568,28.685,32.326
179,15.679,22.841,28.078,31.640
180,16.445,23.587,28.852,32.407
181,15.530,22.703,27.911,31.733
182,16.606,23.691,28.824,32.490
183,16.403,23.517,28.686,32.221
184,15.461,22.497,27.607,31.311
185,16.309,23.443,28.533,32.210
186,15.936,23.064,28.184,31.814
187,16.809,23.717,28.883,32.522
188,15.725,23.058,28.376,31.912
189,16.035,23.188,28.329,31.900
190,15.723,22.893,28.116,31.744
191,16.764,24.093,29.233,32.931
192,16.721,23.994,29.125,32.710
193,16.105,23.210,28.336,32.033
194,15.891,23.058,28.235,31.764
195,16.098,23.165,28.335,31.949
196,16.220,23.323,28.579,32.151
197,15.733,22.841,28.039,31.725
198,15.701,22.839,28.010,31.671
199,15.559,22.611,27.994,31.652
200,16.605,23.797,29.042,32.717
