lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
0,14.855,22.355,27.395,30.940
1,15.040,22.412,27.488,31.160
2,15.291,22.540,27.748,31.326
3,15.166,22.505,27.516,31.199
4,15.824,22.979,28.262,31.938
5,15.892,23.248,28.358,32.048
6,14.775,21.904,27.054,30.699
7,15.492,22.680,27.765,31.238
8,15.729,23.013,27.976,31.636
9,15.558,22.767,27.614,31.152
10,15.430,22.835,27.917,31.531
11,15.903,23.163,28.197,31.992
12,15.166,22.461,27.669,31.265
13,15.280,22.597,27.670,31.297
14,15.699,22.985,28.046,31.664
15,15.397,22.687,27.813,31.504
16,15.711,23.055,28.198,31.824
17,15.569,23.027,28.116,31.704
18,15.510,22.821,27.904,31.413
19,15.596,22.790,27.667,31.187
20,15.365,22.603,27.406,31.051
21,15.858,23.161,28.031,31.572
22,16.208,23.497,28.566,32.264
23,15.115,22.375,27.539,31.020
24,15.267,22.529,27.778,31.419
25,16.087,23.532,28.510,32.100
26,15.480,22.715,27.932,31.544
27,15.712,23.002,28.207,32.013
28,16.555,23.784,28.927,32.489
29,16.087,23.266,28.392,31.708
30,15.841,23.161,28.277,31.886
31,15.134,22.395,27.525,31.013
32,15.910,23.264,28.402,32.033
33,14.919,22.245,27.566,31.141
34,16.370,23.743,28.908,32.618
35,15.499,22.813,27.983,31.599
36,15.723,23.019,28.027,31.631
37,15.335,22.513,27.624,31.206
38,15.690,23.025,28.092,31.712
39,15.284,22.548,27.740,31.313
40,16.040,23.356,28.448,32.027
41,15.797,22.994,27.986,31.517
42,15.734,22.972,28.335,31.985
43,15.220,22.477,27.548,31.124
44,16.030,23.199,28.312,31.890
45,15.610,22.833,28.008,31.649
46,15.572,22.869,27.997,31.585
47,15.028,22.236,27.269,30.914
48,15.643,22.901,28.045,31.581
49,15.663,22.852,28.022,31.699
50,15.752,22.945,28.094,31.695
51,15.008,22.288,27.373,31.021
52,15.281,22.526,27.633,31.161
53,15.518,22.763,27.906,31.429
54,15.620,22.783,27.886,31.557
55,15.644,22.983,28.051,31.656
56,15.011,22.313,27.518,31.063
57,15.727,23.322,28.466,31.984
58,16.127,23.388,28.346,31.987
59,15.499,22.660,27.974,31.714
60,15.156,22.397,27.512,31.153
61,15.687,23.092,28.267,31.859
62,15.566,22.909,27.949,31.617
63,15.703,23.037,28.144,31.797
64,16.040,23.350,28.583,32.184
65,15.762,22.983,27.925,31.666
66,16.122,23.347,28.502,32.106
67,15.924,23.179,28.378,31.974
68,15.723,23.019,28.162,31.666
69,15.778,23.147,28.312,31.895
70,15.782,23.049,28.134,31.733
71,15.128,22.362,27.590,31.022
72,15.323,22.620,27.723,31.317
73,15.908,23.196,28.370,32.132
74,15.349,22.609,27.670,31.309
75,15.663,23.050,28.168,31.723
76,15.688,23.048,28.194,31.995
77,15.584,22.877,27.968,31.632
78,16.810,24.045,29.395,32.923
79,15.296,22.706,27.913,31.725
80,15.155,22.515,27.676,31.373
81,16.074,23.403,28.642,32.266
82,15.176,22.415,27.593,31.185
83,15.936,23.220,28.282,31.946
84,15.486,23.084,28.280,31.890
85,14.874,22.310,27.445,31.077
86,15.010,22.382,27.461,31.190
87,16.384,23.730,28.850,32.577
88,14.843,22.303,27.490,31.275
89,16.099,23.471,28.895,32.647
90,15.097,22.886,28.284,31.966
91,15.810,23.395,28.819,32.519
92,15.644,23.303,28.553,32.369
93,16.270,23.756,29.331,33.239
94,15.522,23.381,28.881,32.694
95,15.547,23.414,28.982,32.876
96,15.408,23.417,29.091,33.044
97,15.372,23.443,29.145,33.180
98,15.219,23.489,29.465,33.584
99,15.347,23.731,29.764,34.074
100,15.926,24.723,30.856,35.313
101,16.034,24.819,31.023,35.561
102,16.180,25.233,31.824,36.542
103,16.474,26.051,33.071,37.926
104,16.392,26.517,33.969,39.165
105,15.918,26.589,34.376,39.692
106,16.869,27.875,35.910,41.472
107,17.010,28.357,36.641,42.390
108,16.861,28.529,37.208,43.087
109,17.353,29.166,37.736,43.697
110,16.619,28.418,37.043,42.934
111,16.633,28.197,36.556,42.347
112,16.997,28.213,36.409,42.007
113,16.335,27.234,35.285,40.871
114,16.510,27.252,35.135,40.492
115,17.075,27.835,35.691,40.955
116,15.844,27.061,34.938,40.292
117,16.105,26.849,34.786,40.314
118,16.233,26.928,34.512,39.922
119,15.723,25.706,33.175,38.419
120,15.428,24.719,31.650,36.676
121,15.665,24.538,31.096,35.889
122,15.669,24.145,30.287,34.636
123,15.638,23.699,29.322,33.454
124,15.688,23.657,29.158,33.083
125,15.641,23.275,28.619,32.380
126,15.568,23.290,28.547,32.093
127,15.808,23.260,28.645,32.288
128,15.667,23.102,28.343,32.042
129,15.692,23.019,28.219,31.869
130,15.449,22.882,28.074,31.714
131,16.030,23.378,28.665,32.244
132,15.320,22.653,28.006,31.664
133,16.667,23.950,29.323,32.766
134,16.024,23.364,28.618,32.294
135,15.592,22.971,28.085,31.671
136,15.619,22.984,28.124,31.774
137,15.791,23.305,28.405,32.125
138,15.827,23.163,28.371,32.203
139,16.060,23.417,28.585,32.365
140,15.722,23.158,28.441,32.015
141,15.724,22.965,28.092,31.733
142,16.338,23.713,28.993,32.597
143,15.271,22.621,27.781,31.369
144,16.332,23.811,28.995,32.676
145,15.576,22.906,28.083,31.703
146,16.325,23.611,28.785,32.369
147,15.854,23.153,28.462,32.307
148,15.578,22.957,28.127,32.019
149,15.914,23.319,28.400,32.064
150,15.746,22.997,28.092,31.694
151,15.899,23.241,28.408,31.965
152,15.392,22.750,27.955,31.603
153,15.801,23.066,28.290,31.808
154,16.018,23.336,28.577,32.220
155,15.566,23.219,28.343,32.068
156,15.881,23.300,28.571,32.204
157,15.526,23.062,28.278,31.953
158,15.192,22.686,27.781,31.506
159,15.748,22.942,28.112,31.734
160,15.026,22.401,27.736,31.485
161,15.261,22.468,27.702,31.395
162,15.688,22.975,28.051,31.733
163,15.669,22.981,28.118,31.765
164,15.464,22.778,28.062,31.641
165,15.802,23.110,28.336,31.969
166,15.155,22.324,27.553,31.157
167,15.968,23.201,28.395,32.034
168,15.432,22.701,28.005,31.653
169,15.839,23.108,28.333,31.968
170,15.498,22.725,27.899,31.538
171,16.014,23.326,28.417,32.169
172,15.505,22.822,28.222,31.989
173,15.674,22.913,28.171,31.665
174,16.085,23.330,28.486,32.219
175,15.192,22.528,27.874,31.454
176,15.787,23.151,28.444,32.098
177,15.249,22.536,27.774,31.358
178,16.139,23.532,28.563,32.268
179,15.394,22.751,27.906,31.583
180,16.195,23.456,28.726,32.462
181,15.292,22.653,27.861,31.551
182,16.256,23.544,28.767,32.403
183,16.038,23.316,28.560,32.210
184,15.114,22.397,27.526,31.133
185,16.027,23.366,28.531,32.221
186,15.666,23.035,28.094,31.845
187,16.560,23.719,28.816,32.381
188,15.522,23.103,28.237,31.861
189,15.852,23.040,28.256,31.810
190,15.505,22.854,28.074,31.690
191,16.519,23.873,29.173,32.788
192,16.446,24.067,29.119,32.688
193,15.858,23.035,28.214,31.919
194,15.619,22.881,28.188,31.752
195,15.817,23.185,28.326,31.988
196,15.902,23.253,28.450,32.089
197,15.479,22.757,28.003,31.636
198,15.484,22.794,27.958,31.552
199,15.275,22.665,27.901,31.517
200,16.324,23.735,28.983,32.587
