lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
72,15.560,22.369,27.812,31.262
73,16.041,22.858,28.431,32.073
74,15.573,22.347,27.747,31.187
75,15.862,22.744,28.330,31.767
76,15.807,22.853,28.284,32.007
77,15.694,22.587,27.960,31.579
78,16.913,23.736,29.481,33.058
79,15.502,22.431,27.968,31.547
80,15.272,22.253,27.802,31.395
81,16.176,23.113,28.628,32.231
82,15.305,22.164,27.670,31.097
83,16.028,22.847,28.386,31.896
84,15.597,22.789,28.365,31.884
85,15.048,21.972,27.424,31.050
86,15.114,22.113,27.707,31.119
87,16.500,23.438,28.955,32.502
88,15.020,22.014,27.598,31.246
89,16.183,23.221,28.950,32.567
90,15.289,22.710,28.214,31.938
91,15.909,23.222,28.906,32.555
92,15.795,22.982,28.763,32.433
93,16.449,23.548,29.477,33.315
94,15.767,23.225,29.096,32.798
95,15.734,23.281,29.358,33.161
96,15.586,23.325,29.415,33.305
97,15.552,23.384,29.564,33.580
98,15.426,23.464,29.955,34.037
99,15.456,23.680,30.208,34.563
100,16.130,24.679,31.493,35.988
101,16.292,24.929,31.927,36.467
102,16.435,25.477,32.984,37.905
103,16.792,26.570,34.475,39.991
104,16.804,27.267,36.008,41.728
105,16.307,27.510,36.802,42.633
106,17.256,29.060,38.537,44.162
107,17.464,29.903,39.402,45.197
108,17.332,30.210,40.002,45.938
109,17.722,30.471,40.449,46.349
110,16.985,29.310,39.324,45.371
111,17.084,28.834,38.673,44.657
112,17.330,29.123,38.633,44.335
113,16.728,28.574,37.811,43.212
114,16.991,28.725,37.719,42.970
115,17.520,29.221,37.769,42.802
116,16.360,28.218,36.353,41.298
117,16.557,28.166,36.394,41.689
118,16.761,28.281,36.646,41.550
119,16.104,26.836,35.461,40.710
120,15.686,25.452,33.687,39.243
121,15.934,24.974,32.742,37.840
122,15.915,24.358,31.584,36.174
123,15.857,23.896,30.354,34.516
124,15.960,23.568,29.760,33.627
125,15.825,23.109,28.949,32.675
126,15.619,23.069,28.739,32.324
127,16.012,23.033,28.675,32.190
128,15.826,22.861,28.399,32.002
129,15.827,22.739,28.343,31.826
130,15.623,22.674,28.176,31.691
131,16.242,23.052,28.746,32.161
132,15.482,22.438,28.118,31.643
133,16.774,23.777,29.370,32.789
134,16.173,23.178,28.709,32.232
135,15.785,22.682,28.135,31.679
136,15.745,22.778,28.183,31.851
137,15.944,23.021,28.588,32.200
138,15.944,22.815,28.508,32.131
139,16.240,23.276,28.675,32.222
140,15.844,22.907,28.482,32.096
141,15.834,22.634,28.136,31.649
142,16.447,23.492,29.074,32.527
143,15.392,22.303,27.867,31.415
144,16.406,23.492,29.199,32.659
145,15.675,22.718,28.164,31.749
146,16.460,23.284,28.903,32.358
147,15.964,22.858,28.585,32.308
148,15.756,22.677,28.289,31.940
149,16.058,22.943,28.624,32.031
150,15.823,22.763,28.198,31.698
151,16.090,22.978,28.487,31.947
152,15.555,22.526,28.006,31.535
153,15.858,22.830,28.361,31.837
154,16.142,23.006,28.543,32.067
155,15.793,22.895,28.429,32.008
156,16.069,23.038,28.597,32.131
157,15.560,22.845,28.321,31.890
158,15.370,22.483,27.850,31.400
159,15.833,22.699,28.158,31.671
160,15.178,22.104,27.858,31.498
161,15.363,22.195,27.727,31.299
162,15.881,22.733,28.167,31.672
163,15.821,22.630,28.265,31.670
164,15.621,22.564,28.140,31.664
165,15.905,22.807,28.301,31.809
166,15.273,22.069,27.598,31.046
167,16.089,23.053,28.437,31.940
168,15.559,22.441,28.023,31.626
169,15.941,22.885,28.358,31.881
170,15.540,22.446,27.903,31.446
171,16.126,23.108,28.581,32.146
172,15.653,22.648,28.274,31.905
173,15.826,22.600,28.119,31.657
174,16.278,23.052,28.602,32.084
175,15.358,22.265,27.822,31.472
176,15.997,22.855,28.507,32.135
177,15.381,22.313,27.822,31.268
178,16.369,23.268,28.734,32.144
179,15.559,22.462,28.040,31.642
180,16.389,23.206,28.809,32.358
181,15.469,22.351,27.811,31.498
182,16.362,23.352,28.852,32.405
183,16.169,23.150,28.659,32.070
184,15.331,22.174,27.563,31.086
185,16.241,23.036,28.544,32.080
186,15.837,22.727,28.159,31.702
187,16.700,23.358,28.850,32.417
188,15.685,22.835,28.274,31.761
189,15.916,22.762,28.285,31.840
190,15.567,22.618,28.152,31.555
191,16.613,23.581,29.262,32.704
192,16.606,23.589,29.087,32.667
193,15.951,22.825,28.301,31.847
194,15.789,22.659,28.096,31.658
195,15.956,22.862,28.324,31.846
196,16.110,22.959,28.499,32.002
197,15.603,22.529,28.067,31.616
198,15.604,22.466,28.112,31.492
199,15.430,22.368,27.892,31.448
200,16.404,23.396,28.985,32.484
