lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
59,15.676,22.798,28.124,31.501
60,15.302,22.454,27.703,30.983
61,15.854,23.122,28.357,31.668
62,15.739,22.972,28.208,31.481
63,15.815,23.094,28.407,31.727
64,16.208,23.436,28.775,32.088
65,15.865,23.037,28.276,31.511
66,16.288,23.411,28.625,31.987
67,16.038,23.276,28.554,31.778
68,15.833,23.006,28.275,31.538
69,15.962,23.138,28.489,31.866
70,15.886,23.086,28.315,31.662
71,15.204,22.409,27.727,31.002
72,15.459,22.666,27.917,31.170
73,16.038,23.306,28.517,32.034
74,15.551,22.661,27.935,31.215
75,15.892,23.095,28.436,31.658
76,15.835,23.091,28.430,31.928
77,15.681,22.887,28.217,31.470
78,16.858,24.104,29.584,32.927
79,15.404,22.806,28.125,31.502
80,15.279,22.658,27.861,31.201
81,16.174,23.419,28.761,32.176
82,15.276,22.468,27.800,31.091
83,16.006,23.190,28.453,31.814
84,15.631,23.080,28.484,31.804
85,14.964,22.267,27.632,31.014
86,15.137,22.409,27.643,31.112
87,16.577,23.621,29.063,32.378
88,14.959,22.315,27.767,31.138
89,16.178,23.542,29.074,32.560
90,15.335,22.933,28.412,31.778
91,15.907,23.471,29.040,32.451
92,15.840,23.298,28.868,32.204
93,16.459,23.869,29.540,33.082
94,15.756,23.445,29.051,32.572
95,15.677,23.484,29.298,32.850
96,15.616,23.480,29.395,33.084
97,15.543,23.642,29.740,33.361
98,15.416,23.805,30.059,33.831
99,15.452,23.952,30.299,34.300
100,16.105,24.960,31.463,35.535
101,16.233,25.059,31.518,35.758
102,16.385,25.438,32.313,36.625
103,16.654,26.467,33.862,38.368
104,16.734,27.238,35.193,40.179
105,16.271,27.494,36.156,41.420
106,17.297,29.041,37.884,43.099
107,17.386,29.989,38.575,43.676
108,17.340,30.382,38.997,44.086
109,17.780,30.828,39.376,44.517
110,17.024,29.548,38.428,43.461
111,16.966,28.844,37.456,42.643
112,17.161,28.574,37.117,42.108
113,16.601,27.730,36.120,41.043
114,16.734,27.573,35.826,41.007
115,17.211,27.899,36.138,40.998
116,16.020,27.158,35.113,39.801
117,16.264,27.274,35.301,40.236
118,16.441,27.247,35.170,40.037
119,15.869,25.821,33.412,38.169
120,15.510,24.739,31.715,36.027
121,15.793,24.498,31.159,35.324
122,15.828,24.009,30.294,34.051
123,15.727,23.676,29.470,33.119
124,15.864,23.634,29.347,32.782
125,15.816,23.256,28.773,32.270
126,15.734,23.253,28.676,32.005
127,15.938,23.348,28.700,32.051
128,15.792,23.097,28.488,31.839
129,15.753,23.093,28.353,31.714
130,15.568,22.870,28.218,31.547
131,16.191,23.396,28.786,32.142
132,15.446,22.693,28.220,31.522
133,16.772,23.994,29.511,32.668
134,16.180,23.436,28.811,32.139
135,15.727,22.980,28.201,31.528
136,15.776,23.006,28.312,31.725
137,15.881,23.305,28.689,32.017
138,15.912,23.164,28.620,32.204
139,16.270,23.471,28.804,32.165
140,15.937,23.202,28.721,31.923
141,15.845,23.026,28.307,31.582
142,16.543,23.816,29.132,32.412
143,15.422,22.625,27.971,31.341
144,16.472,23.819,29.252,32.648
145,15.702,22.903,28.357,31.554
146,16.461,23.611,28.868,32.301
147,15.895,23.132,28.643,32.097
148,15.831,23.037,28.519,31.966
149,16.037,23.290,28.598,31.996
150,15.848,23.047,28.296,31.609
151,16.040,23.313,28.610,31.897
152,15.585,22.767,28.165,31.387
153,15.946,23.160,28.479,31.742
154,16.155,23.397,28.666,32.010
155,15.818,23.234,28.592,31.966
156,16.074,23.395,28.719,31.973
157,15.636,23.056,28.500,31.837
158,15.340,22.664,27.992,31.295
159,15.840,23.001,28.383,31.646
160,15.189,22.427,27.942,31.335
161,15.407,22.486,27.921,31.240
162,15.850,22.979,28.320,31.631
163,15.810,22.973,28.270,31.642
164,15.560,22.816,28.278,31.604
165,15.896,23.147,28.484,31.925
166,15.311,22.377,27.684,31.009
167,16.118,23.270,28.512,31.869
168,15.598,22.739,28.190,31.598
169,16.038,23.174,28.499,31.823
170,15.560,22.626,28.030,31.413
171,16.138,23.388,28.744,32.129
172,15.675,22.939,28.321,31.833
173,15.852,22.950,28.333,31.652
174,16.185,23.353,28.715,31.993
175,15.307,22.605,27.977,31.315
176,15.905,23.138,28.558,32.054
177,15.377,22.655,28.001,31.310
178,16.321,23.454,28.904,32.097
179,15.480,22.722,28.119,31.472
180,16.332,23.541,28.958,32.273
181,15.449,22.652,28.087,31.430
182,16.372,23.691,28.961,32.361
183,16.195,23.396,28.767,32.125
184,15.243,22.461,27.729,31.086
185,16.171,23.358,28.749,32.017
186,15.821,22.971,28.361,31.657
187,16.768,23.666,28.972,32.244
188,15.648,23.069,28.384,31.856
189,15.923,23.101,28.456,31.750
190,15.577,22.877,28.273,31.574
191,16.607,24.040,29.416,32.799
192,16.618,24.003,29.245,32.594
193,15.944,23.165,28.483,31.791
194,15.735,23.010,28.228,31.759
195,15.926,23.189,28.501,31.834
196,16.156,23.375,28.654,32.011
197,15.647,22.842,28.247,31.605
198,15.607,22.799,28.072,31.481
199,15.426,22.585,28.016,31.449
200,16.427,23.737,29.107,32.535
