lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
0,15.141,22.230,27.366,30.800
1,15.466,22.301,27.517,30.983
2,15.612,22.598,27.676,31.149
3,15.565,22.410,27.574,31.061
4,16.199,23.045,28.304,31.761
5,16.260,23.234,28.451,31.847
6,15.074,21.920,27.156,30.604
7,15.841,22.690,27.775,31.085
8,16.054,22.924,28.093,31.602
9,15.814,22.722,27.717,31.122
10,15.772,22.795,27.937,31.364
11,16.228,23.065,28.279,31.836
12,15.467,22.431,27.631,31.057
13,15.574,22.633,27.760,31.261
14,16.096,22.911,28.012,31.497
15,15.564,22.589,27.799,31.434
16,16.054,22.943,28.200,31.700
17,15.943,23.018,28.096,31.493
18,15.898,22.735,27.921,31.340
19,15.877,22.751,27.793,31.017
20,15.718,22.514,27.395,30.785
21,16.161,23.174,28.043,31.350
22,16.576,23.408,28.460,32.014
23,15.424,22.430,27.500,30.908
24,15.552,22.521,27.722,31.249
25,16.456,23.373,28.506,32.050
26,15.797,22.710,27.883,31.444
27,15.999,22.928,28.138,31.795
28,16.915,23.786,28.896,32.384
29,16.413,23.236,28.441,31.688
30,16.172,23.108,28.302,31.705
31,15.578,22.406,27.536,30.948
32,16.244,23.232,28.396,31.854
33,15.174,22.215,27.568,30.968
34,16.773,23.724,28.848,32.308
35,15.888,22.794,27.961,31.420
36,16.010,22.966,28.186,31.426
37,15.621,22.549,27.719,31.135
38,16.054,22.990,28.172,31.588
39,15.618,22.497,27.673,31.147
40,16.370,23.304,28.493,31.956
41,16.067,22.934,28.082,31.320
42,15.989,22.941,28.315,31.849
43,15.518,22.485,27.554,30.947
44,16.358,23.111,28.262,31.708
45,15.901,22.758,28.015,31.455
46,15.918,22.835,27.996,31.450
47,15.279,22.248,27.335,30.819
48,16.018,22.789,27.923,31.458
49,15.995,22.836,28.041,31.483
50,16.022,22.898,28.140,31.518
51,15.444,22.256,27.367,30.796
52,15.672,22.569,27.697,30.926
53,15.920,22.685,27.981,31.381
54,15.918,22.698,27.965,31.493
55,16.005,22.944,27.981,31.573
56,15.293,22.283,27.550,31.014
57,16.127,23.258,28.481,31.924
58,16.491,23.335,28.278,31.851
59,15.870,22.714,27.971,31.534
60,15.540,22.415,27.477,30.960
61,16.035,22.924,28.201,31.707
62,15.921,22.794,27.939,31.402
63,16.085,23.026,28.210,31.642
64,16.354,23.267,28.608,32.048
65,16.064,22.953,28.147,31.514
66,16.442,23.287,28.497,31.878
67,16.218,23.146,28.369,31.653
68,15.981,22.940,28.142,31.486
69,16.146,23.035,28.290,31.696
70,16.106,22.910,28.095,31.570
71,15.420,22.257,27.528,30.793
72,15.634,22.526,27.752,31.176
73,16.251,23.188,28.272,31.989
74,15.728,22.550,27.743,31.205
75,16.050,22.934,28.263,31.591
76,16.010,22.906,28.268,31.905
77,15.866,22.777,27.948,31.403
78,17.101,24.000,29.358,32.853
79,15.628,22.584,27.938,31.568
80,15.516,22.506,27.727,31.150
81,16.393,23.335,28.602,32.105
82,15.455,22.360,27.470,30.933
83,16.254,23.112,28.279,31.710
84,15.747,22.902,28.259,31.634
85,15.211,22.200,27.349,30.857
86,15.342,22.259,27.456,30.994
87,16.686,23.590,28.764,32.360
88,15.147,22.189,27.464,30.845
89,16.345,23.373,28.838,32.318
90,15.450,22.785,28.110,31.596
91,16.032,23.232,28.596,32.057
92,15.973,23.045,28.372,31.935
93,16.472,23.583,29.037,32.660
94,15.837,23.085,28.471,32.174
95,15.783,23.085,28.565,32.308
96,15.719,23.060,28.642,32.272
97,15.663,23.104,28.673,32.381
98,15.428,23.110,28.831,32.616
99,15.465,23.236,29.062,32.891
100,16.171,24.116,29.983,33.875
101,16.210,24.050,30.007,33.846
102,16.314,24.295,30.236,34.199
103,16.503,24.752,31.090,35.174
104,16.460,24.925,31.414,35.805
105,15.976,24.822,31.773,36.188
106,16.892,25.875,32.901,37.595
107,16.952,26.303,33.448,38.205
108,16.684,26.349,33.897,38.916
