lambda_idx,t_500.0_ms
0,22.136
1,22.188
2,22.408
3,22.303
4,22.963
5,23.099
6,21.825
7,22.490
8,22.804
9,22.557
10,22.687
11,23.033
12,22.300
13,22.465
14,22.827
15,22.464
16,22.957
17,22.887
18,22.672
19,22.647
20,22.416
21,22.965
22,23.267
23,22.226
24,22.366
25,23.379
26,22.634
27,22.883
28,23.665
29,23.086
30,22.990
31,22.331
32,23.116
33,22.153
34,23.587
35,22.733
36,22.883
37,22.436
38,22.861
39,22.406
40,23.194
41,22.791
42,22.885
43,22.291
44,23.014
45,22.724
46,22.800
47,22.114
48,22.693
49,22.763
50,22.837
51,22.079
52,22.345
53,22.662
54,22.649
55,22.804
56,22.087
57,23.120
58,23.309
59,22.509
60,22.324
61,22.897
62,22.744
63,22.932
64,23.175
65,22.870
66,23.231
67,23.048
68,22.852
69,22.938
70,22.793
71,22.231
72,22.508
73,23.014
74,22.421
75,22.884
76,22.849
77,22.770
78,23.909
79,22.574
80,22.345
81,23.191
82,22.249
83,22.960
84,22.812
85,22.013
86,22.127
87,23.472
88,22.068
89,23.255
90,22.615
91,23.092
92,22.896
93,23.389
94,22.943
95,22.932
96,22.882
97,22.879
98,22.807
99,22.972
100,23.902
101,23.934
102,24.122
103,24.579
104,24.599
105,24.291
106,25.130
107,25.272
108,25.244
109,25.915
110,25.286
111,25.118
112,25.185
113,24.502
114,24.612
115,25.026
116,23.928
117,24.307
118,24.676
119,23.672
120,23.223
121,23.345
122,23.212
123,23.227
124,23.224
125,22.903
126,22.917
127,23.107
128,22.835
129,22.804
130,22.715
131,23.154
132,22.433
133,23.869
134,23.199
135,22.694
136,22.739
137,23.135
138,22.938
139,23.282
140,23.038
141,22.795
142,23.534
143,22.478
144,23.580
145,22.755
146,23.480
147,22.955
148,22.820
149,23.109
150,22.794
151,23.055
152,22.487
153,22.844
154,23.139
155,23.003
156,23.091
157,22.933
158,22.552
159,22.794
160,22.154
161,22.286
162,22.802
163,22.717
164,22.597
165,22.922
166,22.170
167,23.074
168,22.477
169,22.889
170,22.492
171,23.258
172,22.702
173,22.756
174,23.231
175,22.447
176,23.013
177,22.424
178,23.219
179,22.515
180,23.384
181,22.417
182,23.460
183,23.271
184,22.205
185,23.162
186,22.895
187,23.553
188,22.761
189,22.945
190,22.632
191,23.798
192,23.780
193,22.891
194,22.713
195,22.935
196,23.075
197,22.624
198,22.608
199,22.456
200,23.511
