lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
148,15.826,23.037,28.283,31.978
149,16.167,23.288,28.453,31.936
150,15.884,22.994,28.082,31.617
151,16.180,23.218,28.435,31.886
152,15.637,22.760,27.887,31.474
153,15.978,23.108,28.300,31.724
154,16.284,23.351,28.510,32.144
155,15.964,23.193,28.449,31.984
156,16.153,23.268,28.495,32.072
157,15.658,22.991,28.259,31.777
158,15.402,22.685,27.864,31.265
159,15.973,23.013,28.095,31.723
160,15.270,22.334,27.653,31.345
161,15.417,22.551,27.654,31.194
162,15.960,22.987,28.131,31.608
163,15.847,22.926,28.116,31.528
164,15.665,22.819,28.017,31.611
165,15.974,23.085,28.265,31.818
166,15.335,22.385,27.526,31.049
167,16.193,23.279,28.370,31.955
168,15.630,22.678,27.938,31.592
169,16.095,23.144,28.229,31.695
170,15.718,22.722,27.912,31.524
171,16.319,23.265,28.619,32.068
172,15.693,22.893,28.194,31.708
173,15.929,22.887,28.118,31.644
174,16.311,23.347,28.435,32.014
175,15.488,22.553,27.818,31.348
176,16.038,23.136,28.432,32.024
177,15.564,22.534,27.755,31.274
178,16.381,23.391,28.626,32.088
179,15.628,22.687,27.913,31.398
180,16.472,23.556,28.749,32.280
181,15.516,22.633,27.813,31.539
182,16.542,23.607,28.827,32.284
183,16.295,23.413,28.608,32.091
184,15.355,22.427,27.557,30.968
185,16.342,23.290,28.521,32.025
186,15.900,23.000,28.217,31.665
187,16.777,23.641,28.738,32.323
188,15.708,22.937,28.307,31.745
189,16.032,23.104,28.240,31.710
190,15.671,22.847,28.058,31.434
191,16.724,23.952,29.203,32.709
192,16.720,23.953,29.009,32.522
193,16.064,23.132,28.332,31.819
194,15.829,22.933,28.131,31.633
195,16.010,23.088,28.325,31.834
196,16.161,23.233,28.381,32.001
197,15.685,22.860,28.051,31.547
198,15.688,22.822,27.976,31.392
199,15.513,22.639,27.873,31.495
200,16.542,23.751,28.928,32.433
