lambda_idx,t_1_ms,t_2_ms,t_3_ms,t_4_ms
82,15.323,22.580,27.472,30.782
83,16.112,23.358,28.182,31.592
84,15.582,23.351,28.244,31.630
85,15.093,22.480,27.361,30.770
86,15.193,22.649,27.469,30.914
87,16.579,23.853,28.859,32.148
88,15.048,22.438,27.427,30.868
89,16.188,23.674,28.834,32.313
90,15.306,23.048,28.074,31.579
91,15.939,23.621,28.665,32.309
92,15.807,23.438,28.473,31.969
93,16.419,23.941,29.188,32.709
94,15.733,23.478,28.640,32.220
95,15.715,23.556,28.860,32.551
96,15.638,23.612,28.878,32.582
97,15.597,23.626,29.111,32.744
98,15.409,23.696,29.265,33.014
99,15.427,23.823,29.647,33.400
100,16.095,24.816,30.603,34.507
101,16.141,24.805,30.644,34.620
102,16.324,25.192,31.357,35.449
103,16.593,25.972,32.471,36.774
104,16.547,26.382,33.385,37.821
105,16.084,26.521,33.826,38.425
106,16.967,27.720,35.351,40.053
107,17.185,28.180,36.111,41.113
108,16.869,28.403,36.494,41.525
109,17.403,28.829,36.985,42.084
110,16.704,27.980,36.019,41.011
111,16.716,27.635,35.477,40.361
112,17.026,27.754,35.375,40.267
113,16.445,26.993,34.473,39.392
114,16.610,27.223,34.626,39.460
115,17.105,27.699,35.064,39.756
116,15.938,26.684,34.152,38.745
117,16.133,26.604,33.996,38.846
118,16.345,26.705,33.764,38.435
119,15.806,25.555,32.381,36.939
120,15.467,24.708,31.101,35.234
121,15.799,24.450,30.625,34.795
122,15.789,24.112,29.955,33.613
123,15.806,23.807,29.142,32.933
124,15.893,23.823,29.158,32.638
125,15.832,23.471,28.456,32.004
126,15.757,23.423,28.501,31.904
127,16.032,23.488,28.472,31.915
128,15.813,23.271,28.309,31.760
129,15.888,23.063,28.135,31.593
130,15.663,23.093,27.974,31.403
131,16.216,23.586,28.497,31.990
132,15.459,22.838,27.967,31.398
133,16.760,24.210,29.167,32.540
134,16.165,23.614,28.596,31.988
135,15.802,23.080,28.049,31.443
136,15.846,23.220,28.063,31.517
137,15.921,23.442,28.438,31.847
138,15.945,23.382,28.351,31.947
139,16.320,23.586,28.631,32.068
140,15.916,23.361,28.407,31.772
141,15.817,23.175,28.065,31.460
142,16.487,23.972,28.937,32.302
143,15.434,22.819,27.689,31.150
144,16.450,24.010,29.020,32.486
145,15.730,23.158,28.099,31.469
146,16.500,23.810,28.713,32.072
147,15.931,23.309,28.328,32.052
148,15.855,23.176,28.278,31.802
149,16.088,23.404,28.360,31.796
150,15.839,23.187,28.007,31.413
151,16.094,23.400,28.348,31.832
152,15.569,22.927,27.919,31.322
153,15.978,23.266,28.210,31.656
154,16.153,23.453,28.497,31.908
155,15.800,23.316,28.336,31.821
156,16.082,23.503,28.542,31.861
157,15.634,23.221,28.262,31.534
158,15.435,22.888,27.790,31.139
159,15.858,23.178,28.111,31.508
160,15.184,22.537,27.759,31.145
161,15.364,22.744,27.648,31.097
162,15.926,23.155,28.074,31.461
163,15.832,23.082,28.060,31.466
164,15.651,23.060,27.938,31.349
165,15.928,23.277,28.258,31.745
166,15.284,22.567,27.464,30.831
167,16.104,23.383,28.302,31.699
168,15.614,22.823,27.926,31.523
169,15.982,23.367,28.230,31.684
170,15.585,22.913,27.798,31.278
171,16.140,23.592,28.469,31.906
172,15.643,23.131,28.176,31.615
173,15.823,23.098,28.005,31.404
174,16.283,23.553,28.419,31.922
175,15.425,22.767,27.778,31.165
176,15.942,23.338,28.389,31.846
177,15.422,22.783,27.661,31.127
178,16.304,23.631,28.594,32.003
179,15.585,22.903,27.844,31.426
180,16.400,23.708,28.668,32.121
181,15.460,22.835,27.817,31.298
182,16.432,23.835,28.698,32.185
183,16.294,23.530,28.475,31.986
184,15.339,22.586,27.532,30.951
185,16.220,23.517,28.572,31.962
186,15.873,23.171,28.068,31.528
187,16.728,23.896,28.790,32.102
188,15.633,23.267,28.237,31.658
189,15.941,23.268,28.218,31.652
190,15.652,22.992,27.951,31.394
191,16.612,24.165,29.192,32.649
192,16.653,24.143,28.998,32.453
193,16.016,23.295,28.167,31.720
194,15.817,23.108,28.064,31.483
195,15.967,23.326,28.256,31.789
196,16.155,23.472,28.387,31.854
197,15.598,23.039,27.922,31.493
198,15.665,23.033,27.900,31.186
199,15.468,22.893,27.790,31.364
200,16.505,23.859,28.920,32.351
