lambda_idx,t_1_ms
0,10619.000
1,10563.000
2,10441.000
3,10700.000
4,10475.000
5,10130.000
6,10801.000
7,10810.000
8,10675.000
9,10742.000
10,10570.000
11,10672.000
12,10174.000
13,10617.000
14,10571.000
15,10521.000
16,10665.000
17,10962.000
18,10831.000
19,10653.000
20,10539.000
21,10629.000
22,10432.000
23,10528.000
24,10703.000
25,10685.000
26,10552.000
27,10549.000
28,10252.000
29,10665.000
30,10356.000
31,10437.000
32,10292.000
33,10528.000
34,10578.000
35,10181.000
36,10964.000
37,10668.000
38,10518.000
39,10428.000
40,10669.000
41,10450.000
42,10582.000
43,10454.000
44,10636.000
45,10554.000
46,10840.000
47,10513.000
48,10548.000
49,10344.000
50,10491.000
51,10624.000
52,10337.000
53,10553.000
54,10497.000
55,10516.000
56,10362.000
57,10580.000
58,10501.000
59,10782.000
60,10529.000
61,10598.000
62,10852.000
63,10746.000
64,10485.000
65,10699.000
66,10596.000
67,10471.000
68,10230.000
69,10535.000
70,10562.000
71,10538.000
72,10131.000
73,10896.000
74,10600.000
75,10525.000
76,10439.000
77,10376.000
78,10837.000
79,10309.000
80,10751.000
81,10713.000
82,10182.000
83,10498.000
84,10525.000
85,10445.000
86,10872.000
87,10262.000
88,10786.000
89,10635.000
90,10225.000
91,10339.000
92,10342.000
93,10448.000
94,11007.000
95,10255.000
96,10469.000
97,10652.000
98,10161.000
99,10258.000
100,10379.000
101,10514.000
102,10157.000
103,10504.000
104,10629.000
105,10693.000
106,10317.000
107,10652.000
108,10726.000
109,10453.000
110,10747.000
111,10360.000
112,10194.000
113,10717.000
114,10485.000
115,10682.000
116,10212.000
117,10567.000
118,10763.000
119,10416.000
120,10497.000
121,10207.000
122,10474.000
123,10531.000
124,10794.000
125,10513.000
126,10552.000
127,10711.000
128,10703.000
129,10411.000
130,10440.000
131,10296.000
132,10535.000
133,10381.000
134,10602.000
135,10379.000
136,10540.000
137,10581.000
138,10565.000
139,10584.000
140,10258.000
141,10434.000
142,10657.000
143,10445.000
144,10352.000
145,10291.000
146,10700.000
147,10290.000
148,10262.000
149,10066.000
150,10577.000
151,10198.000
152,10319.000
153,10406.000
154,10037.000
155,10546.000
156,10098.000
157,10306.000
158,10531.000
159,10634.000
160,10479.000
161,10795.000
162,10704.000
163,10769.000
164,10642.000
165,10306.000
166,10509.000
167,10727.000
168,10296.000
169,10555.000
170,10363.000
171,10543.000
172,10218.000
173,10626.000
174,10238.000
175,10606.000
176,10304.000
177,10750.000
178,10564.000
179,10305.000
180,9943.000
181,10733.000
182,10614.000
183,10530.000
184,10265.000
185,10463.000
186,10478.000
187,10512.000
188,10411.000
189,10500.000
190,10312.000
191,10557.000
192,10546.000
193,10595.000
194,10403.000
195,10337.000
196,10359.000
197,10726.000
198,10852.000
199,10298.000
200,9990.000
201,10604.000
202,10676.000
203,10516.000
204,10602.000
205,10609.000
206,10506.000
207,10472.000
208,10558.000
209,10457.000
210,10546.000
211,10592.000
212,10624.000
213,10602.000
214,10509.000
215,10634.000
216,10524.000
217,10777.000
218,10305.000
219,10519.000
220,10639.000
221,10203.000
222,10367.000
223,10496.000
224,10576.000
225,10310.000
226,10494.000
227,10512.000
228,10323.000
229,10579.000
230,10551.000
231,10526.000
232,10377.000
233,10185.000
234,10296.000
235,10494.000
236,10137.000
237,10357.000
238,10464.000
239,10914.000
240,10301.000
241,10822.000
242,10463.000
243,10410.000
244,10444.000
245,10310.000
246,10282.000
247,10170.000
248,10478.000
249,10430.000
250,10211.000
251,10441.000
252,10462.000
253,10171.000
254,10557.000
255,10782.000
256,10234.000
257,10396.000
258,10351.000
259,10558.000
260,10533.000
261,10097.000
262,10556.000
263,10121.000
264,10322.000
265,10303.000
266,10351.000
267,10138.000
268,10576.000
269,10256.000
270,10549.000
271,10209.000
272,10560.000
273,10376.000
274,10311.000
275,10350.000
276,10453.000
277,10703.000
278,10398.000
279,10740.000
280,10260.000
281,10573.000
282,10047.000
283,10495.000
284,10540.000
285,10426.000
286,10305.000
287,10198.000
288,10462.000
289,10483.000
290,10176.000
291,10233.000
292,10181.000
293,10525.000
294,10537.000
295,10300.000
296,10177.000
297,10666.000
298,10460.000
299,10609.000
300,10488.000
