lambda_idx,t_1_ms
0,10740.000
1,10651.000
2,10591.000
3,10874.000
4,10663.000
5,10360.000
6,10994.000
7,10993.000
8,10933.000
9,10889.000
10,10760.000
11,10859.000
12,10346.000
13,10846.000
14,11040.000
15,11451.000
16,11665.000
17,11605.000
18,11177.000
19,10899.000
20,10783.000
21,10798.000
22,10545.000
23,10714.000
24,10866.000
25,10777.000
26,10701.000
27,10670.000
28,10400.000
29,10755.000
30,10500.000
31,10561.000
32,10464.000
33,10698.000
34,10770.000
35,10307.000
36,11143.000
37,10735.000
38,10609.000
39,10519.000
40,10797.000
41,10586.000
42,10727.000
43,10603.000
44,10865.000
45,10956.000
46,11385.000
47,10825.000
48,10798.000
49,10542.000
50,10611.000
51,10742.000
52,10463.000
53,10655.000
54,10591.000
55,10596.000
56,10522.000
57,10680.000
58,10640.000
59,10940.000
60,10686.000
61,10653.000
62,10902.000
63,10827.000
64,10599.000
65,10839.000
66,10733.000
67,10601.000
68,10403.000
69,10607.000
70,10699.000
71,10671.000
72,10286.000
73,10963.000
74,10732.000
75,10631.000
76,10553.000
77,10510.000
78,10964.000
79,10421.000
80,10831.000
81,10828.000
82,10329.000
83,10670.000
84,10675.000
85,10622.000
86,10948.000
87,10429.000
88,10900.000
89,10721.000
90,10340.000
91,10450.000
92,10423.000
93,10531.000
94,11079.000
95,10355.000
96,10588.000
97,10750.000
98,10264.000
99,10415.000
100,10540.000
101,10666.000
102,10280.000
103,10573.000
104,10784.000
105,10831.000
106,10375.000
107,10798.000
108,10835.000
109,10570.000
110,10854.000
111,10578.000
112,10355.000
113,10841.000
114,10613.000
115,10791.000
116,10388.000
117,10733.000
118,10911.000
119,10568.000
120,10586.000
121,10336.000
122,10595.000
123,10659.000
124,10936.000
125,10578.000
126,10737.000
127,10856.000
128,10857.000
129,10622.000
130,10598.000
131,10424.000
132,10638.000
133,10491.000
134,10705.000
135,10577.000
136,10653.000
137,10722.000
138,10700.000
139,10797.000
140,10320.000
141,10594.000
142,10751.000
143,10626.000
144,10472.000
145,10378.000
146,10761.000
147,10454.000
148,10361.000
149,10207.000
150,10675.000
151,10351.000
152,10440.000
153,10496.000
154,10193.000
155,10776.000
156,10277.000
157,10517.000
158,10640.000
159,10744.000
160,10610.000
161,10873.000
162,10896.000
163,10924.000
164,10742.000
165,10400.000
166,10640.000
167,10880.000
168,10486.000
169,10764.000
170,10572.000
171,10699.000
172,10301.000
173,10780.000
174,10379.000
175,10768.000
176,10325.000
177,10803.000
178,10627.000
179,10450.000
180,10171.000
181,11088.000
182,11068.000
183,11474.000
184,11394.000
185,11025.000
186,10756.000
187,10743.000
188,10640.000
189,10678.000
190,10571.000
191,10991.000
192,10952.000
193,10911.000
194,10657.000
195,10520.000
196,10553.000
197,10867.000
198,11025.000
199,10430.000
200,10141.000
201,10738.000
202,10762.000
203,10630.000
204,10761.000
205,10732.000
206,10685.000
207,10569.000
208,10652.000
209,10575.000
210,10604.000
211,10668.000
212,10641.000
213,10753.000
214,10629.000
215,10768.000
216,10680.000
217,10894.000
218,10449.000
219,10680.000
220,10738.000
221,10345.000
222,10500.000
223,10611.000
224,10691.000
225,10440.000
226,10672.000
227,10638.000
228,10414.000
229,10783.000
230,10667.000
231,10649.000
232,10419.000
233,10308.000
234,10373.000
235,10638.000
236,10345.000
237,10479.000
238,10566.000
239,11066.000
240,10477.000
241,10912.000
242,10604.000
243,10552.000
244,10561.000
245,10457.000
246,10369.000
247,10310.000
248,10687.000
249,10579.000
250,10328.000
251,10562.000
252,10607.000
253,10217.000
254,10689.000
255,10856.000
256,10364.000
257,10472.000
258,10536.000
259,10635.000
260,10624.000
261,10235.000
262,10681.000
263,10264.000
264,10475.000
265,10448.000
266,10438.000
267,10250.000
268,10661.000
269,10387.000
270,10641.000
271,10279.000
272,10626.000
273,10550.000
274,10424.000
275,10448.000
276,10568.000
277,10827.000
278,10472.000
279,10893.000
280,10428.000
281,10718.000
282,10137.000
283,10612.000
284,10632.000
285,10475.000
286,10414.000
287,10371.000
288,10577.000
289,10626.000
290,10280.000
291,10404.000
292,10237.000
293,10590.000
294,10588.000
295,10422.000
296,10281.000
297,10812.000
298,10609.000
299,10752.000
300,10647.000
