lambda_idx,t_1_ms
0,10399.000
1,10285.000
2,10252.000
3,10483.000
4,10289.000
5,9963.000
6,10639.000
7,10599.000
8,10547.000
9,10460.000
10,10437.000
11,10445.000
12,9971.000
13,10362.000
14,10384.000
15,10283.000
16,10474.000
17,10827.000
18,10589.000
19,10469.000
20,10401.000
21,10474.000
22,10257.000
23,10291.000
24,10451.000
25,10494.000
26,10420.000
27,10379.000
28,10086.000
29,10507.000
30,10128.000
31,10216.000
32,10090.000
33,10346.000
34,10394.000
35,9966.000
36,10798.000
37,10413.000
38,10320.000
39,10230.000
40,10493.000
41,10236.000
42,10346.000
43,10229.000
44,10445.000
45,10405.000
46,10597.000
47,10321.000
48,10350.000
49,10214.000
50,10372.000
51,10390.000
52,10175.000
53,10368.000
54,10301.000
55,10267.000
56,10170.000
57,10410.000
58,10272.000
59,10600.000
60,10344.000
61,10382.000
62,10597.000
63,10563.000
64,10336.000
65,10561.000
66,10424.000
67,10259.000
68,10049.000
69,10373.000
70,10400.000
71,10368.000
72,10015.000
73,10706.000
74,10417.000
75,10321.000
76,10206.000
77,10215.000
78,10629.000
79,10159.000
80,10510.000
81,10490.000
82,10048.000
83,10290.000
84,10291.000
85,10305.000
86,10664.000
87,10078.000
88,10583.000
89,10420.000
90,10066.000
91,10145.000
92,10118.000
93,10260.000
94,10762.000
95,10072.000
96,10339.000
97,10395.000
98,9953.000
99,10073.000
100,10208.000
101,10396.000
102,9962.000
103,10241.000
104,10455.000
105,10519.000
106,10058.000
107,10470.000
108,10474.000
109,10202.000
110,10557.000
111,10220.000
112,10033.000
113,10517.000
114,10350.000
115,10468.000
116,10014.000
117,10341.000
118,10613.000
119,10258.000
120,10310.000
121,10125.000
122,10324.000
123,10323.000
124,10630.000
125,10281.000
126,10365.000
127,10488.000
128,10533.000
129,10232.000
130,10236.000
131,10087.000
132,10401.000
133,10187.000
134,10357.000
135,10204.000
136,10370.000
137,10401.000
138,10400.000
139,10417.000
140,10092.000
141,10272.000
142,10417.000
143,10242.000
144,10145.000
145,10112.000
146,10483.000
147,10098.000
148,10077.000
149,9943.000
150,10390.000
151,10038.000
152,10124.000
153,10253.000
154,9817.000
155,10409.000
156,9995.000
157,10207.000
158,10307.000
159,10449.000
160,10270.000
161,10529.000
162,10527.000
163,10559.000
164,10483.000
165,10081.000
166,10333.000
167,10549.000
168,10112.000
169,10282.000
170,10168.000
171,10324.000
172,10002.000
173,10416.000
174,10010.000
175,10409.000
176,10091.000
177,10506.000
178,10369.000
179,10154.000
180,9706.000
181,10575.000
182,10421.000
183,10297.000
184,10023.000
185,10268.000
186,10235.000
187,10323.000
188,10245.000
189,10288.000
190,10053.000
191,10382.000
192,10349.000
193,10353.000
194,10236.000
195,10114.000
196,10203.000
197,10543.000
198,10638.000
199,10127.000
200,9785.000
201,10380.000
202,10474.000
203,10384.000
204,10416.000
205,10462.000
206,10383.000
207,10305.000
208,10377.000
209,10202.000
210,10341.000
211,10388.000
212,10399.000
213,10372.000
214,10297.000
215,10487.000
216,10333.000
217,10620.000
218,10174.000
219,10317.000
220,10335.000
221,10052.000
222,10215.000
223,10225.000
224,10312.000
225,10092.000
226,10342.000
227,10300.000
228,10159.000
229,10462.000
230,10416.000
231,10348.000
232,10133.000
233,9962.000
234,10090.000
235,10355.000
236,9978.000
237,10137.000
238,10301.000
239,10680.000
240,10137.000
241,10652.000
242,10284.000
243,10168.000
244,10280.000
245,10100.000
246,10101.000
247,10035.000
248,10355.000
249,10318.000
250,10002.000
251,10262.000
252,10310.000
253,9950.000
254,10390.000
255,10599.000
256,10086.000
257,10228.000
258,10162.000
259,10320.000
260,10414.000
261,9847.000
262,10372.000
263,9899.000
264,10136.000
265,10173.000
266,10177.000
267,9929.000
268,10431.000
269,10072.000
270,10337.000
271,10057.000
272,10344.000
273,10213.000
274,10163.000
275,10186.000
276,10224.000
277,10543.000
278,10159.000
279,10592.000
280,10058.000
281,10418.000
282,9858.000
283,10357.000
284,10357.000
285,10227.000
286,10086.000
287,10027.000
288,10268.000
289,10278.000
290,9968.000
291,10065.000
292,9940.000
293,10324.000
294,10316.000
295,10121.000
296,10010.000
297,10506.000
298,10256.000
299,10441.000
300,10336.000
