lambda_idx,t_1_ms
0,10554.000
1,10463.000
2,10438.000
3,10648.000
4,10516.000
5,10106.000
6,10872.000
7,10754.000
8,10746.000
9,10687.000
10,10541.000
11,10679.000
12,10184.000
13,10594.000
14,10566.000
15,10497.000
16,10721.000
17,11007.000
18,10770.000
19,10700.000
20,10635.000
21,10636.000
22,10478.000
23,10541.000
24,10672.000
25,10665.000
26,10527.000
27,10532.000
28,10220.000
29,10733.000
30,10394.000
31,10440.000
32,10336.000
33,10547.000
34,10607.000
35,10179.000
36,10997.000
37,10633.000
38,10496.000
39,10385.000
40,10654.000
41,10423.000
42,10610.000
43,10451.000
44,10660.000
45,10572.000
46,10870.000
47,10486.000
48,10576.000
49,10332.000
50,10528.000
51,10635.000
52,10354.000
53,10597.000
54,10478.000
55,10465.000
56,10340.000
57,10580.000
58,10501.000
59,10822.000
60,10551.000
61,10603.000
62,10756.000
63,10692.000
64,10517.000
65,10706.000
66,10597.000
67,10457.000
68,10277.000
69,10476.000
70,10545.000
71,10570.000
72,10221.000
73,10911.000
74,10585.000
75,10531.000
76,10449.000
77,10427.000
78,10888.000
79,10351.000
80,10721.000
81,10655.000
82,10218.000
83,10475.000
84,10507.000
85,10487.000
86,10859.000
87,10280.000
88,10744.000
89,10663.000
90,10210.000
91,10337.000
92,10322.000
93,10470.000
94,10909.000
95,10216.000
96,10491.000
97,10673.000
98,10160.000
99,10305.000
100,10393.000
101,10543.000
102,10165.000
103,10434.000
104,10688.000
105,10744.000
106,10263.000
107,10669.000
108,10726.000
109,10433.000
110,10772.000
111,10440.000
112,10204.000
113,10733.000
114,10502.000
115,10633.000
116,10154.000
117,10564.000
118,10779.000
119,10441.000
120,10483.000
121,10289.000
122,10501.000
123,10502.000
124,10810.000
125,10468.000
126,10561.000
127,10675.000
128,10720.000
129,10408.000
130,10460.000
131,10308.000
132,10612.000
133,10436.000
134,10568.000
135,10447.000
136,10505.000
137,10606.000
138,10587.000
139,10624.000
140,10231.000
141,10452.000
142,10652.000
143,10451.000
144,10348.000
145,10248.000
146,10716.000
147,10293.000
148,10295.000
149,10107.000
150,10571.000
151,10217.000
152,10356.000
153,10419.000
154,10011.000
155,10581.000
156,10109.000
157,10341.000
158,10558.000
159,10625.000
160,10483.000
161,10773.000
162,10794.000
163,10789.000
164,10632.000
165,10329.000
166,10522.000
167,10741.000
168,10306.000
169,10500.000
170,10401.000
171,10527.000
172,10234.000
173,10650.000
174,10253.000
175,10599.000
176,10221.000
177,10729.000
178,10483.000
179,10309.000
180,9992.000
181,10750.000
182,10643.000
183,10542.000
184,10303.000
185,10489.000
186,10423.000
187,10516.000
188,10460.000
189,10475.000
190,10360.000
191,10550.000
192,10546.000
193,10572.000
194,10425.000
195,10327.000
196,10357.000
197,10703.000
198,10840.000
199,10322.000
200,10019.000
201,10610.000
202,10654.000
203,10536.000
204,10624.000
205,10627.000
206,10550.000
207,10438.000
208,10513.000
209,10449.000
210,10484.000
211,10545.000
212,10582.000
213,10572.000
214,10485.000
215,10683.000
216,10491.000
217,10821.000
218,10325.000
219,10541.000
220,10588.000
221,10200.000
222,10387.000
223,10490.000
224,10502.000
225,10285.000
226,10504.000
227,10594.000
228,10310.000
229,10597.000
230,10574.000
231,10539.000
232,10258.000
233,10218.000
234,10290.000
235,10519.000
236,10166.000
237,10368.000
238,10479.000
239,10902.000
240,10372.000
241,10846.000
242,10528.000
243,10408.000
244,10512.000
245,10364.000
246,10263.000
247,10191.000
248,10558.000
249,10468.000
250,10188.000
251,10459.000
252,10479.000
253,10129.000
254,10657.000
255,10807.000
256,10268.000
257,10338.000
258,10364.000
259,10529.000
260,10517.000
261,10115.000
262,10563.000
263,10153.000
264,10357.000
265,10318.000
266,10330.000
267,10156.000
268,10579.000
269,10264.000
270,10504.000
271,10252.000
272,10529.000
273,10411.000
274,10317.000
275,10359.000
276,10399.000
277,10733.000
278,10420.000
279,10729.000
280,10258.000
281,10584.000
282,10037.000
283,10507.000
284,10520.000
285,10381.000
286,10308.000
287,10223.000
288,10490.000
289,10431.000
290,10174.000
291,10260.000
292,10127.000
293,10515.000
294,10529.000
295,10281.000
296,10189.000
297,10718.000
298,10405.000
299,10651.000
300,10531.000
