lambda_idx,t_800.0_ms
0,27.577
1,27.498
2,27.751
3,26.995
4,27.328
5,27.219
6,27.100
7,26.896
8,27.393
9,28.174
10,27.597
11,27.428
12,27.950
13,27.413
14,27.438
15,27.557
16,27.095
17,27.328
18,27.567
19,26.776
20,27.423
21,28.085
22,26.781
23,26.751
24,27.254
25,26.692
26,27.592
27,27.045
28,26.512
29,26.552
30,27.433
31,27.015
32,27.726
33,26.154
34,27.010
35,27.249
36,26.149
37,27.687
38,27.473
39,27.328
40,26.428
41,26.453
42,26.900
43,26.950
44,26.876
45,27.050
46,26.582
47,26.488
48,27.269
49,27.980
50,26.697
51,27.095
52,27.756
53,27.209
54,26.731
55,27.169
56,27.303
57,26.786
58,26.219
59,26.368
60,27.851
61,27.542
62,27.060
63,26.866
64,27.104
65,26.537
66,26.274
67,25.950
68,27.224
69,26.373
70,26.572
71,26.642
72,26.164
73,26.517
74,27.512
75,26.562
76,26.294
77,26.582
78,26.294
79,26.587
80,26.348
81,27.164
82,27.617
83,26.090
84,26.726
85,26.811
86,26.313
87,26.766
88,27.373
89,26.507
90,25.945
91,26.741
92,26.199
93,27.090
94,26.468
95,27.025
96,26.826
97,26.383
98,26.716
99,26.905
100,25.876
101,26.159
102,26.353
103,26.040
104,25.756
105,26.179
106,26.582
107,26.498
108,26.841
109,25.572
110,26.537
111,26.995
112,27.020
113,26.746
114,26.990
115,26.856
116,27.289
117,26.249
118,27.348
119,26.328
120,27.129
121,26.577
122,27.065
123,25.796
124,25.975
125,26.219
126,26.463
127,26.597
128,26.677
129,25.731
130,26.975
131,25.841
132,25.945
133,26.731
134,26.493
135,26.925
136,26.607
137,26.214
138,25.990
139,26.821
140,26.721
141,26.458
142,26.104
143,25.925
144,26.373
145,26.657
146,26.876
147,26.881
148,26.995
149,25.662
150,27.035
151,26.801
152,26.701
153,26.468
154,25.766
155,26.403
156,26.701
157,26.896
158,27.771
159,24.662
160,26.075
161,27.025
162,25.861
163,26.706
164,26.294
165,26.836
166,26.254
167,26.159
168,25.990
169,26.652
170,27.119
171,26.507
172,26.965
173,26.343
174,26.652
175,26.627
176,26.303
177,26.542
178,26.244
179,26.219
180,26.289
181,25.154
182,25.318
183,26.627
184,26.095
185,25.512
186,27.229
187,26.075
188,27.179
189,27.010
190,25.975
191,27.259
192,27.607
193,26.721
194,26.836
195,26.662
196,26.881
197,26.154
198,26.811
199,26.388
200,27.443
201,26.647
202,26.294
203,26.224
204,26.313
205,26.433
206,25.861
207,26.537
208,26.194
209,26.861
210,25.527
211,26.328
212,26.547
213,26.353
214,26.065
215,26.373
216,26.433
217,25.796
218,26.214
219,26.607
220,25.791
221,26.109
222,25.478
223,26.234
224,26.353
225,25.791
226,25.970
227,26.139
228,25.751
229,26.189
230,25.965
231,26.502
232,27.055
233,26.711
234,26.493
235,26.055
236,26.254
237,25.886
238,25.682
239,26.532
240,26.532
241,26.532
242,26.517
243,26.478
244,26.448
245,25.856
246,27.035
247,26.726
248,26.164
249,26.214
250,26.090
251,25.781
252,26.090
253,26.328
254,26.055
255,26.209
256,25.915
257,25.488
258,26.055
259,26.174
260,25.826
261,25.930
262,26.711
263,26.274
264,26.214
265,27.129
266,26.692
267,26.597
268,26.174
269,26.224
270,26.886
271,26.642
272,26.537
273,26.592
274,27.348
275,26.413
276,25.692
277,26.473
278,25.930
279,26.831
280,26.348
281,26.323
282,26.816
283,26.557
284,26.104
285,26.582
286,26.687
287,25.692
288,26.438
289,26.786
290,26.353
291,26.169
292,26.249
293,26.353
294,26.557
295,27.045
296,26.881
297,26.313
298,26.403
299,25.677
300,26.134
301,25.886
302,26.662
303,26.318
304,26.313
305,26.876
306,27.065
307,25.488
308,26.677
309,26.741
310,26.642
311,26.109
312,26.692
313,27.483
314,27.090
315,26.771
316,27.060
317,26.652
318,26.313
319,26.209
320,26.328
321,26.174
322,26.687
323,26.517
324,26.000
325,26.020
326,26.483
327,25.965
328,26.055
329,27.184
330,26.592
331,26.542
332,26.398
333,26.721
334,26.692
335,26.706
336,26.184
337,26.826
338,27.313
339,26.114
340,26.786
341,26.910
342,26.368
343,26.677
344,26.219
345,26.055
346,26.731
347,26.299
348,26.493
349,26.050
350,25.716
351,27.095
352,26.219
353,26.174
354,26.886
355,26.965
356,26.328
357,26.473
358,26.020
359,26.398
360,26.900
361,27.269
362,26.100
363,26.856
364,26.194
365,25.652
366,26.682
367,26.030
368,26.035
369,26.154
370,26.960
371,26.637
372,27.025
373,26.269
374,26.547
375,26.582
376,26.512
377,26.831
378,25.995
379,26.383
380,26.512
381,26.995
382,26.607
383,27.090
384,26.294
385,26.333
386,27.209
387,26.303
388,26.647
389,26.373
390,26.881
391,26.498
392,27.154
393,28.030
394,27.184
395,26.393
396,26.264
397,25.980
398,25.751
399,26.582
400,26.353
401,26.328
402,26.313
403,27.473
404,26.448
405,25.716
406,25.866
407,26.796
408,26.149
409,26.323
410,26.035
411,26.731
412,26.562
413,26.383
414,26.279
415,26.881
416,25.990
417,27.080
418,27.085
419,26.950
420,25.856
421,25.925
422,26.498
423,26.383
424,26.577
425,26.682
426,26.856
427,26.104
428,26.687
429,26.403
430,26.900
431,25.532
432,26.577
433,25.995
434,26.443
435,26.338
436,26.622
437,25.900
438,26.851
439,26.040
440,26.403
441,26.204
442,26.294
443,26.488
444,26.139
445,26.274
446,25.851
447,26.403
448,26.453
449,26.274
450,25.667
451,26.766
452,26.776
453,25.761
454,26.756
455,26.577
456,25.910
457,26.587
458,25.985
459,26.935
460,25.960
461,26.448
462,26.945
463,27.100
464,26.602
465,26.363
466,26.075
467,26.771
468,26.701
469,26.249
470,26.358
471,26.164
472,26.318
473,26.333
474,26.368
475,26.552
476,26.900
477,26.781
478,25.662
479,26.368
480,26.169
481,26.642
482,26.438
483,25.980
484,26.179
485,26.224
486,25.871
487,25.826
488,26.816
489,25.876
490,27.045
491,25.856
492,26.806
493,25.930
494,26.264
495,27.428
496,25.269
497,26.090
498,26.448
499,26.463
500,26.234
501,26.393
502,26.458
503,26.428
504,26.488
505,26.129
