lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.940,15.856,27.687
1,16.035,16.114,27.488
2,15.965,15.900,27.682
3,15.687,15.522,27.418
4,15.905,15.682,27.438
5,15.721,15.493,27.164
6,15.463,15.453,27.209
7,15.512,15.483,26.945
8,15.687,15.592,27.498
9,16.766,16.786,28.488
10,16.303,16.254,27.806
11,15.945,15.896,27.647
12,16.577,16.577,28.045
13,15.955,15.910,27.771
14,15.701,15.746,27.692
15,16.045,16.199,27.562
16,15.448,15.458,26.990
17,15.935,15.910,27.244
18,15.980,15.950,27.532
19,14.970,14.846,26.711
20,16.055,16.075,27.667
21,16.154,16.179,28.249
22,15.363,15.498,26.905
23,15.662,15.627,26.801
24,15.597,15.711,27.542
25,15.378,15.124,26.751
26,16.249,16.010,27.915
27,15.657,15.582,27.289
28,15.070,15.114,26.677
29,15.453,15.313,26.871
30,15.617,15.463,27.542
31,15.910,15.796,27.438
32,16.363,16.423,27.886
33,14.900,14.682,26.423
34,15.672,15.731,27.159
35,15.871,15.741,27.338
36,15.025,14.781,26.299
37,16.184,16.060,27.816
38,15.701,15.781,27.612
39,15.945,15.945,27.701
40,14.876,14.990,26.701
41,14.791,14.786,26.637
42,15.463,15.478,27.264
43,15.776,15.761,27.030
44,15.617,15.577,27.020
45,15.721,15.721,27.224
46,15.428,15.234,26.806
47,15.318,15.299,26.721
48,16.035,15.891,27.204
49,16.169,16.249,28.055
50,15.284,15.035,26.915
51,15.881,15.851,27.030
52,16.109,15.985,27.756
53,15.781,15.582,27.398
54,15.358,15.343,26.811
55,15.920,15.776,27.368
56,16.194,16.100,27.507
57,15.592,15.557,26.980
58,15.284,15.174,26.383
59,15.065,14.950,26.433
60,16.413,16.458,27.985
61,15.826,15.746,27.428
62,15.662,15.572,27.055
63,15.214,15.164,26.821
64,15.876,15.826,27.468
65,15.065,15.194,26.930
66,14.841,14.955,26.279
67,14.935,14.826,26.308
68,16.090,15.851,27.070
69,14.816,14.731,26.264
70,15.114,14.965,26.662
71,15.323,15.214,26.652
72,15.488,15.498,26.567
73,15.289,15.189,26.766
74,16.020,16.010,27.811
75,15.363,15.333,26.781
76,15.015,15.085,26.522
77,15.766,15.567,26.861
78,15.104,15.174,26.517
79,15.308,15.179,26.507
80,15.592,15.423,26.473
81,15.751,15.761,27.249
82,16.378,16.244,27.731
83,14.861,14.990,26.239
84,15.597,15.557,26.891
85,15.821,15.861,26.965
86,15.303,15.164,26.463
87,15.657,15.667,26.945
88,16.015,16.025,27.398
89,15.294,15.239,26.791
90,15.119,14.955,26.338
91,15.498,15.632,26.945
92,14.881,14.846,26.224
93,15.716,15.751,27.214
94,15.289,15.095,26.672
95,15.532,15.562,27.229
96,15.557,15.582,27.154
97,15.129,15.164,26.771
98,15.493,15.408,26.871
99,15.766,15.682,27.104
100,14.816,14.761,26.264
101,14.980,14.970,26.289
102,15.602,15.493,26.423
103,14.950,14.945,26.378
104,14.527,14.582,25.831
105,14.756,14.766,26.164
106,15.343,15.234,26.592
107,15.184,15.134,26.657
108,15.542,15.642,27.119
109,14.478,14.274,25.910
110,15.119,15.109,26.507
111,15.935,15.657,27.284
112,15.900,15.851,27.045
113,15.647,15.632,26.851
114,15.846,15.826,27.035
115,15.657,15.537,26.826
116,15.751,15.726,27.527
117,15.070,15.080,26.488
118,15.557,15.498,27.373
119,15.129,15.085,26.264
120,15.756,15.751,27.279
121,15.308,15.328,26.841
122,15.965,15.836,27.488
123,14.796,14.672,26.050
124,14.587,14.547,26.279
125,15.124,15.030,26.488
126,15.244,15.090,26.657
127,15.527,15.632,27.070
128,15.363,15.269,26.741
129,14.612,14.418,25.985
130,15.881,15.677,27.114
131,14.706,14.751,26.090
132,14.547,14.483,26.159
133,15.552,15.473,26.910
134,15.537,15.448,26.577
135,15.891,15.602,26.940
136,15.637,15.582,26.756
137,15.060,14.960,26.537
138,14.617,14.607,26.114
139,15.786,15.697,27.129
140,15.632,15.647,26.761
141,15.065,15.179,26.652
142,14.900,14.776,26.100
143,15.035,15.164,26.119
144,15.418,15.279,26.557
145,15.582,15.423,26.940
146,15.682,15.677,27.184
147,15.537,15.507,26.836
148,15.473,15.468,26.965
149,14.746,14.602,25.910
150,15.791,15.612,27.129
151,15.607,15.711,27.005
152,15.418,15.269,26.831
153,15.537,15.463,26.806
154,14.527,14.627,25.910
155,15.378,15.274,26.413
156,15.323,15.299,26.896
157,15.716,15.751,27.075
158,16.483,16.328,27.876
159,13.786,13.731,24.930
160,14.945,15.060,26.313
161,15.711,15.697,27.149
162,15.040,14.980,25.920
163,15.453,15.488,26.980
164,15.080,14.920,26.189
165,15.662,15.493,26.781
166,14.881,14.776,26.338
167,15.209,15.234,26.333
168,14.731,14.751,26.313
169,15.473,15.617,26.851
170,16.144,16.174,27.532
171,15.697,15.468,26.736
172,16.184,16.199,27.050
173,15.219,15.204,26.363
174,15.269,15.259,26.483
175,15.612,15.582,26.945
176,15.398,15.478,26.572
177,15.687,15.532,26.856
178,15.065,15.139,26.413
179,15.000,14.990,26.512
180,15.114,15.085,26.358
181,14.090,14.060,25.458
182,14.373,14.328,25.731
183,15.567,15.488,26.816
184,15.368,15.219,26.224
185,14.383,14.323,25.751
186,16.194,16.030,27.502
187,15.294,15.184,26.229
188,16.189,16.040,27.468
189,15.896,15.801,27.264
190,14.861,14.761,26.109
191,16.249,16.114,27.602
192,16.473,16.333,27.806
193,15.393,15.388,26.746
194,15.846,15.776,27.318
195,15.582,15.532,26.816
196,15.821,15.766,26.876
197,14.697,14.836,26.259
198,15.572,15.542,27.065
199,15.184,15.154,26.542
200,16.532,16.353,27.701
201,15.692,15.637,26.791
202,15.473,15.269,26.537
203,15.015,14.915,26.289
204,15.408,15.279,26.448
205,15.542,15.224,26.746
206,14.677,14.473,25.990
207,15.104,15.294,26.398
208,14.960,14.796,26.388
209,15.473,15.527,26.721
210,14.393,14.418,25.846
211,15.154,15.189,26.284
212,14.910,14.940,26.423
213,15.005,14.856,26.383
214,15.015,14.960,26.418
215,15.498,15.388,26.627
216,15.219,15.184,26.473
217,14.925,14.711,25.876
218,14.433,14.537,26.393
219,15.224,15.333,26.736
220,14.826,14.637,26.149
221,14.881,14.925,26.318
222,14.214,14.144,25.498
223,15.119,14.975,26.473
224,15.308,15.109,26.363
225,14.677,14.597,26.289
226,14.960,14.856,26.259
227,14.766,14.736,26.229
228,14.617,14.478,25.925
229,15.050,14.801,26.468
230,15.015,15.060,26.139
231,15.219,15.129,26.522
232,15.836,15.881,27.085
233,15.488,15.572,26.945
234,15.184,15.189,26.662
