lambda_idx,t_100.0_ms
0,15.935
1,15.990
2,15.935
3,15.627
4,15.826
5,15.861
6,15.567
7,15.587
8,15.667
9,16.826
10,16.328
11,15.930
12,16.537
13,16.095
14,15.761
15,16.169
16,15.537
17,15.831
18,15.910
19,15.070
20,16.179
21,16.264
22,15.532
23,15.736
24,15.602
25,15.234
26,16.279
27,15.672
28,15.090
29,15.338
30,15.647
31,16.015
32,16.537
33,14.900
34,15.672
35,15.940
36,14.930
37,16.184
38,15.816
39,15.950
40,15.050
41,14.950
42,15.473
43,15.856
44,15.627
45,15.796
46,15.328
47,15.443
48,15.900
49,16.443
50,15.214
51,15.746
52,16.244
53,15.811
54,15.423
55,15.935
56,16.299
57,15.677
58,15.114
59,14.970
60,16.483
61,15.905
62,15.771
63,15.244
64,16.129
65,15.343
66,15.100
67,14.980
68,15.965
69,14.826
70,15.055
71,15.418
72,15.493
73,15.313
74,16.234
75,15.338
76,15.134
77,15.766
78,15.194
79,15.184
80,15.687
81,15.896
82,16.448
83,15.035
84,15.711
85,15.940
86,15.199
87,15.751
88,16.095
89,15.363
90,15.085
91,15.517
92,15.040
93,16.030
94,15.249
95,15.647
96,15.592
97,15.423
98,15.343
99,15.622
100,14.950
101,15.080
102,15.517
103,15.169
104,14.716
105,14.920
106,15.328
107,15.343
108,15.622
109,14.428
110,15.244
111,15.761
112,16.050
113,15.642
114,15.766
115,15.642
116,15.896
117,15.040
118,15.552
119,15.095
120,15.896
121,15.448
122,15.891
123,14.811
124,14.871
125,15.428
126,15.393
127,15.697
128,15.343
129,14.483
130,15.856
131,14.871
132,14.692
133,15.577
134,15.607
135,15.776
136,15.642
137,15.149
138,14.721
139,15.886
140,15.721
141,15.224
142,14.935
143,15.224
144,15.428
145,15.796
146,15.900
147,15.522
148,15.652
149,14.652
150,15.806
151,15.756
152,15.453
153,15.552
154,14.542
155,15.358
156,15.214
157,15.786
158,16.478
159,13.716
160,15.104
161,15.836
162,15.109
163,15.582
164,15.055
165,15.731
166,14.975
167,15.433
168,14.925
169,15.771
170,16.065
171,15.537
172,16.244
173,15.204
174,15.433
175,15.577
176,15.662
177,15.537
178,15.040
179,15.139
180,15.284
181,13.970
182,14.373
183,15.657
184,15.259
185,14.393
186,16.114
187,15.229
188,16.274
189,15.945
190,14.781
191,16.279
192,16.443
193,15.498
194,15.841
195,15.701
196,15.905
197,14.861
198,15.652
199,15.274
200,16.483
201,15.756
202,15.438
203,15.144
204,15.493
205,15.433
206,14.657
207,15.159
208,15.005
209,15.527
210,14.463
211,15.393
212,14.846
213,15.104
214,15.194
215,15.562
216,15.249
217,15.055
218,14.453
219,15.463
220,14.816
221,15.040
222,14.254
223,14.955
224,15.204
225,14.682
226,15.045
227,15.045
228,14.617
229,14.960
230,15.060
231,15.269
232,16.010
233,15.711
234,15.249
235,14.975
236,15.149
237,14.821
238,14.488
239,15.453
240,15.308
241,15.657
242,15.383
243,15.368
244,15.493
245,15.328
246,15.935
247,15.821
248,15.313
249,15.308
250,15.279
251,14.781
252,14.965
253,15.343
254,15.433
255,15.060
256,14.910
257,14.841
258,14.811
259,14.896
260,14.572
261,14.801
262,15.363
263,15.060
264,14.995
265,15.791
266,15.677
267,15.204
268,14.925
269,15.348
270,15.731
271,15.667
272,15.284
273,15.373
274,16.055
275,15.333
276,15.144
277,15.164
278,14.841
279,15.403
280,15.259
281,15.433
282,15.776
283,15.184
284,15.129
285,15.692
286,15.781
287,14.746
288,15.652
289,15.925
290,15.189
291,15.045
292,15.214
293,15.080
294,15.343
295,16.065
296,15.811
297,15.468
298,15.368
299,14.846
300,15.438
301,15.035
302,15.557
303,15.388
304,15.368
305,15.697
306,15.910
307,14.473
308,15.637
309,15.139
310,15.597
311,15.179
312,15.662
313,15.930
314,15.935
315,15.418
316,15.856
317,15.766
318,15.274
319,15.373
320,15.662
321,15.229
322,15.507
323,15.552
324,15.040
325,15.075
326,15.488
327,14.756
328,15.179
329,15.711
330,15.269
331,15.592
332,15.219
333,15.652
334,15.478
335,15.483
336,15.055
337,15.607
338,16.373
339,14.607
340,15.796
341,15.985
342,15.303
343,15.562
344,15.194
345,15.139
346,15.881
347,15.164
348,15.308
349,14.701
350,14.831
351,15.577
352,15.403
353,15.149
354,15.746
355,15.587
356,14.910
357,15.493
358,14.841
359,15.323
360,15.871
361,15.886
362,15.264
363,15.682
364,15.289
365,14.886
366,15.313
367,14.637
368,15.060
369,15.055
370,15.612
371,15.303
372,15.856
373,14.831
374,15.796
375,15.428
376,15.030
377,15.866
378,14.881
379,15.438
380,15.453
381,15.711
382,15.398
383,16.085
384,15.204
385,15.517
386,15.692
387,15.363
388,15.567
389,15.184
390,15.602
391,15.438
392,15.731
393,16.915
394,16.060
395,14.900
396,14.891
397,14.970
398,15.015
399,15.841
400,15.318
401,15.428
402,15.308
403,16.562
404,15.378
405,14.856
406,14.945
407,15.498
408,15.259
409,15.279
410,15.159
411,15.826
412,15.647
413,15.338
414,15.095
415,15.637
416,14.746
417,16.174
418,16.030
419,16.080
420,14.925
421,14.836
422,15.532
423,15.587
424,15.403
425,15.791
426,16.045
427,15.403
428,15.577
429,15.338
430,15.821
431,14.677
432,15.652
433,15.199
434,15.338
435,15.303
436,15.567
437,14.662
438,15.428
439,14.990
440,15.368
441,15.353
442,15.473
443,15.413
444,15.149
445,15.448
446,15.144
447,15.542
448,15.915
449,15.443
450,14.726
451,15.433
452,15.801
453,14.980
454,15.726
455,15.821
456,14.896
457,15.184
458,15.090
459,16.199
460,15.065
461,15.572
462,15.861
463,16.100
464,15.428
465,15.582
466,15.408
467,15.816
468,15.647
469,15.279
470,15.493
471,15.179
472,15.468
473,15.502
474,15.488
475,15.736
476,16.100
477,15.711
478,14.418
479,15.368
480,15.005
481,15.796
482,15.239
483,14.751
484,15.035
485,15.055
486,14.945
487,14.761
488,15.642
489,14.960
490,16.075
491,15.134
492,15.881
493,14.826
494,15.174
495,16.214
496,14.428
497,15.144
498,15.562
