lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.139,16.129,28.587
1,16.343,16.323,28.333
2,16.030,16.090,28.622
3,15.731,15.801,28.303
4,16.005,15.856,28.378
5,15.876,15.657,28.020
6,15.761,15.627,27.876
7,15.716,15.637,27.871
8,15.781,15.905,28.358
9,17.015,16.900,29.015
10,16.517,16.517,28.910
11,16.050,15.985,28.537
12,16.736,16.557,28.841
13,16.100,16.030,28.532
14,15.970,15.856,28.313
15,16.229,16.219,28.398
16,15.701,15.592,27.861
17,15.955,16.065,28.090
18,16.139,16.139,28.194
19,15.100,15.199,27.602
20,16.289,16.264,28.393
21,16.318,16.338,28.990
22,15.726,15.438,27.403
23,15.716,15.697,27.577
24,15.766,15.791,28.229
25,15.413,15.408,27.677
26,16.363,16.343,28.408
27,15.751,15.871,27.861
28,15.299,15.269,27.259
29,15.517,15.463,27.483
30,15.866,15.811,28.373
31,16.085,16.254,27.950
32,16.627,16.672,28.562
33,14.960,15.104,27.055
34,15.881,15.900,27.896
35,16.015,15.995,28.174
36,15.085,15.109,26.806
37,16.408,16.308,28.547
38,16.179,15.990,28.109
39,15.995,16.104,28.358
40,15.030,15.109,27.289
41,14.905,14.900,27.159
42,15.602,15.716,27.905
43,16.005,15.965,27.866
44,15.970,15.692,27.716
45,15.816,15.751,28.109
46,15.682,15.547,27.512
47,15.418,15.488,27.254
48,16.214,16.224,27.995
49,16.577,16.448,28.851
50,15.308,15.294,27.418
51,15.975,15.970,27.796
52,16.184,16.184,28.662
53,15.726,15.821,28.159
54,15.507,15.383,27.711
55,15.965,16.119,27.781
56,16.259,16.244,28.468
57,15.637,15.617,27.776
58,15.333,15.274,27.169
59,15.100,15.109,27.085
60,16.826,16.677,28.786
61,16.144,16.080,28.279
62,15.821,15.721,27.736
63,15.607,15.443,27.398
64,15.920,16.040,28.159
65,15.378,15.507,27.527
66,15.139,15.149,26.960
67,15.005,15.040,26.925
68,16.109,16.109,27.846
69,14.871,14.910,27.159
70,15.313,15.239,27.328
71,15.294,15.478,27.443
72,15.617,15.567,27.284
73,15.398,15.338,27.582
74,16.313,16.303,28.662
75,15.592,15.582,27.657
76,15.219,15.159,27.214
77,15.746,15.866,27.701
78,15.274,15.313,27.154
79,15.458,15.527,27.338
80,15.731,15.672,27.507
81,15.886,16.030,28.219
82,16.677,16.527,28.607
83,15.075,15.164,26.866
84,15.975,15.886,27.473
85,16.000,16.045,27.687
86,15.413,15.338,27.239
87,15.776,15.726,27.776
88,16.249,16.189,28.328
89,15.507,15.279,27.249
90,15.274,15.204,26.871
91,15.801,15.776,27.582
92,15.134,14.970,26.980
93,15.970,15.980,28.015
94,15.264,15.323,27.493
95,15.861,15.701,28.030
96,15.801,15.692,27.781
97,15.259,15.333,27.229
98,15.677,15.537,27.612
99,15.945,15.801,27.582
100,15.015,14.806,27.035
