lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.090,15.945,27.970
1,16.214,16.040,27.498
2,16.045,15.866,27.861
3,15.836,15.806,27.512
4,15.950,15.841,27.657
5,15.682,15.657,27.179
6,15.582,15.527,27.313
7,15.463,15.498,27.090
8,15.776,15.662,27.577
9,16.955,16.811,28.348
10,16.517,16.393,27.945
11,15.995,15.935,27.836
12,16.488,16.612,28.328
13,16.199,16.090,27.657
14,15.751,15.677,27.945
15,16.030,16.169,27.766
16,15.677,15.527,27.294
17,15.990,16.040,27.423
18,16.010,15.985,27.587
19,15.139,15.055,26.806
20,16.239,16.164,27.562
21,16.249,16.090,28.353
22,15.642,15.323,26.960
23,15.587,15.502,26.935
24,15.721,15.667,27.542
25,15.398,15.269,26.970
26,16.348,16.169,27.751
27,15.697,15.602,27.333
28,15.313,15.119,26.711
29,15.303,15.388,26.935
30,15.930,15.652,27.841
31,16.080,15.851,27.682
32,16.537,16.433,28.070
33,14.990,14.905,26.433
34,15.871,15.910,27.179
35,16.035,15.945,27.289
36,15.090,14.980,26.284
37,16.015,16.204,27.920
38,15.866,15.836,27.711
39,16.199,15.925,27.716
40,15.254,15.184,26.751
41,14.796,14.821,26.517
42,15.582,15.652,27.264
43,16.005,15.910,27.119
44,15.866,15.697,27.164
45,15.821,15.741,27.468
46,15.498,15.443,27.005
47,15.328,15.323,26.756
48,16.065,16.129,27.249
49,16.552,16.328,28.264
50,15.214,15.070,26.905
51,15.866,15.766,27.299
52,16.149,16.005,28.015
53,15.731,15.736,27.423
54,15.557,15.373,26.995
55,16.045,16.010,27.219
56,16.323,16.269,27.861
57,15.612,15.557,27.294
58,15.353,15.418,26.652
59,15.189,15.010,26.537
60,16.647,16.478,28.184
61,16.055,15.881,27.458
62,15.731,15.577,27.174
63,15.438,15.299,26.910
64,16.030,15.945,27.433
65,15.433,15.338,26.736
66,15.035,14.851,26.343
67,14.935,14.915,26.363
68,16.090,16.020,27.488
69,14.915,14.741,26.493
70,15.323,15.244,27.000
71,15.328,15.209,26.881
72,15.532,15.577,26.532
73,15.343,15.164,26.726
74,16.313,16.095,27.726
75,15.642,15.473,26.950
76,15.284,15.124,26.542
77,15.721,15.781,26.935
78,15.179,15.254,26.582
79,15.363,15.274,26.905
80,15.692,15.463,26.866
81,15.876,15.811,27.413
82,16.483,16.393,27.990
83,15.000,14.861,26.348
84,15.751,15.701,27.234
85,16.050,15.851,27.124
86,15.249,15.219,26.622
87,15.687,15.652,26.995
88,16.154,16.134,27.552
89,15.333,15.313,26.826
90,15.194,15.070,26.313
91,15.751,15.657,27.119
92,15.005,14.776,26.368
93,15.955,15.826,27.493
94,15.269,15.279,26.746
95,15.647,15.512,27.378
96,15.786,15.562,27.139
97,15.294,15.328,26.821
98,15.443,15.468,26.930
99,15.821,15.786,27.065
100,14.881,14.746,26.383
101,15.000,14.975,26.284
102,15.537,15.567,26.701
103,15.129,14.945,26.358
104,14.756,14.522,26.060
105,14.985,14.841,26.234
106,15.443,15.274,26.716
107,15.423,15.254,26.836
108,15.642,15.478,27.144
109,14.542,14.403,26.030
110,15.174,15.378,26.711
111,15.955,16.060,27.279
112,15.920,15.915,27.149
113,15.741,15.622,27.090
114,15.801,15.821,27.393
115,15.846,15.841,27.134
116,15.781,15.766,27.502
117,15.214,15.144,26.687
118,15.532,15.363,27.537
119,15.294,15.030,26.632
120,15.841,15.761,27.403
121,15.502,15.408,26.846
122,16.109,15.950,27.567
123,14.816,14.851,25.940
124,14.716,14.587,26.388
125,15.269,15.189,26.667
126,15.134,15.373,26.766
127,15.607,15.542,27.045
128,15.448,15.373,26.682
129,14.587,14.483,26.085
130,15.776,15.667,26.891
131,14.871,14.726,26.333
132,14.831,14.647,26.139
133,15.602,15.652,27.114
134,15.552,15.522,26.811
135,15.955,15.711,27.194
136,15.637,15.657,26.965
137,15.095,15.080,26.443
138,14.776,14.657,26.328
139,15.697,15.751,27.035
140,15.677,15.751,27.050
141,15.438,15.224,26.856
142,15.149,14.975,26.478
143,15.085,15.045,26.199
144,15.358,15.343,26.667
145,15.771,15.542,27.000
146,15.945,15.682,27.015
147,15.627,15.488,27.015
148,15.726,15.632,27.095
149,14.582,14.692,26.040
150,15.796,15.697,27.015
151,15.871,15.692,27.050
152,15.423,15.413,27.035
153,15.706,15.527,27.045
154,14.557,14.547,25.920
155,15.458,15.299,26.697
156,15.323,15.124,26.771
157,15.766,15.647,27.164
158,16.557,16.478,27.801
159,13.891,13.816,25.154
160,14.920,14.915,26.483
161,15.816,15.801,27.269
162,15.119,14.970,26.194
163,15.562,15.488,27.045
164,15.104,14.975,26.572
165,15.771,15.612,27.015
166,14.965,14.905,26.348
167,15.333,15.239,26.338
168,14.935,14.861,26.388
169,15.701,15.706,27.035
170,16.149,16.139,27.657
171,15.532,15.507,26.786
172,16.239,16.095,27.164
173,15.299,15.189,26.801
174,15.567,15.522,26.871
175,15.657,15.602,26.950
176,15.592,15.428,26.677
177,15.612,15.567,26.995
178,15.129,15.139,26.662
179,15.144,15.184,26.552
180,15.333,15.199,26.637
181,14.209,14.199,25.726
182,14.378,14.353,25.478
183,15.582,15.652,27.030
184,15.318,15.149,26.453
185,14.443,14.383,25.831
186,16.070,16.085,27.458
187,15.244,15.249,26.353
188,16.214,16.219,27.617
189,16.114,15.776,27.363
190,14.970,14.900,26.224
191,16.343,16.313,27.881
192,16.388,16.463,27.965
193,15.527,15.433,27.045
194,15.851,15.940,27.294
195,15.677,15.647,26.940
196,15.940,15.801,27.129
197,14.905,14.796,26.209
198,15.692,15.647,27.119
199,15.199,15.279,26.617
200,16.577,16.448,27.811
201,15.721,15.652,26.930
202,15.363,15.239,26.443
203,15.070,15.055,26.289
204,15.498,15.378,26.572
205,15.512,15.348,26.811
206,14.761,14.721,26.075
207,15.269,15.080,26.677
208,15.124,15.075,26.433
209,15.612,15.488,26.831
210,14.547,14.562,25.816
211,15.323,15.413,26.642
212,15.000,14.846,26.527
213,15.119,15.154,26.557
214,15.184,15.030,26.433
215,15.562,15.562,26.473
216,15.343,15.075,26.572
217,15.075,14.905,26.318
218,14.577,14.537,26.353
219,15.522,15.388,26.930
220,14.836,14.687,26.189
221,15.065,14.980,26.488
222,14.289,14.343,25.612
223,15.348,15.080,26.592
224,15.219,15.249,26.642
225,14.821,14.711,26.214
226,15.040,15.015,26.333
227,14.915,14.637,26.274
228,14.711,14.398,25.990
229,15.159,15.104,26.478
230,15.269,15.174,26.264
231,15.189,15.144,26.786
232,15.935,15.801,27.229
233,15.701,15.562,27.194
