lambda_idx,t_500.0_ms
0,16.090
1,16.109
2,16.109
3,15.701
4,15.896
5,15.876
6,15.577
7,15.498
8,15.940
9,16.930
10,16.507
11,16.090
12,16.721
13,16.025
14,16.030
15,16.154
16,15.622
17,15.846
18,16.109
19,15.308
20,16.174
21,16.398
22,15.577
23,15.622
24,15.896
25,15.313
26,16.219
27,15.851
28,15.353
29,15.577
30,15.806
31,15.910
32,16.512
33,14.871
34,15.831
35,15.970
36,15.095
37,16.299
38,15.925
39,16.119
40,15.080
41,14.985
42,15.692
43,15.920
44,15.721
45,15.856
46,15.413
47,15.463
48,16.284
49,16.652
50,15.358
51,15.940
52,16.219
53,15.776
54,15.338
55,15.970
56,16.303
57,15.632
58,15.289
59,15.159
60,16.642
61,16.020
62,15.741
63,15.473
64,15.925
65,15.299
66,15.045
67,14.990
68,16.159
69,15.040
70,15.204
71,15.433
72,15.547
73,15.284
74,16.025
75,15.572
76,15.259
77,15.861
78,15.333
79,15.418
80,15.697
81,15.826
82,16.403
83,15.020
84,15.925
85,16.129
86,15.393
87,15.831
88,16.229
89,15.393
90,15.234
91,15.746
92,14.975
93,15.801
94,15.199
95,15.687
96,15.612
97,15.443
98,15.657
99,15.796
100,14.970
101,15.149
102,15.517
103,15.090
104,14.622
105,14.905
106,15.512
107,15.373
108,15.811
109,14.493
110,15.353
111,15.940
112,16.100
113,15.766
114,15.806
115,15.856
116,15.806
117,15.244
118,15.562
119,15.373
120,15.950
121,15.617
122,16.010
123,14.965
124,14.801
125,15.259
126,15.299
127,15.697
128,15.423
129,14.602
130,15.711
131,14.836
132,14.841
133,15.637
134,15.662
135,15.851
136,15.726
137,15.179
138,14.811
139,15.871
140,15.682
141,15.308
142,15.100
143,15.229
144,15.617
145,15.841
146,15.866
147,15.741
148,15.781
149,14.692
150,15.736
151,15.741
152,15.438
153,15.647
154,14.697
155,15.527
156,15.418
157,15.965
158,16.657
159,14.005
160,15.164
161,15.846
162,15.249
163,15.607
164,15.070
165,15.746
166,15.045
167,15.343
168,14.905
169,15.721
170,16.184
171,15.766
172,16.254
173,15.398
174,15.378
175,15.677
176,15.597
177,15.577
178,15.000
179,15.194
180,15.358
181,14.443
182,14.498
183,15.652
184,15.299
185,14.542
186,16.274
187,15.403
188,16.214
189,16.015
190,14.945
191,16.363
192,16.697
193,15.502
194,15.881
195,15.781
196,15.876
197,14.896
198,15.751
199,15.328
200,16.711
201,15.751
202,15.438
203,15.010
204,15.572
205,15.393
206,14.697
207,15.149
208,15.154
209,15.537
210,14.597
211,15.398
212,14.940
213,15.169
214,15.100
215,15.652
216,15.323
217,14.985
218,14.667
219,15.468
220,14.811
221,15.020
222,14.448
223,15.085
224,15.303
225,14.836
226,15.095
227,14.891
228,14.672
229,15.025
230,15.259
231,15.368
232,16.104
233,15.637
234,15.338
235,15.279
236,15.164
237,14.975
238,14.731
239,15.572
240,15.413
241,15.512
242,15.383
243,15.383
244,15.592
245,15.403
246,16.030
247,15.896
248,15.373
249,15.269
250,15.234
251,15.070
252,15.114
253,15.393
254,15.264
255,15.194
256,15.005
257,14.896
258,14.876
259,15.055
260,14.786
261,14.925
262,15.323
263,15.234
264,15.000
265,15.900
266,15.751
267,15.363
268,14.960
269,15.368
270,15.876
271,15.701
272,15.378
273,15.204
274,16.154
275,15.403
276,14.965
277,15.274
278,14.985
279,15.582
280,15.473
281,15.567
282,15.836
283,15.194
284,15.199
285,15.632
286,15.886
287,14.667
288,15.687
289,16.040
290,15.249
291,15.055
292,15.353
293,15.164
294,15.423
295,16.164
296,15.826
297,15.537
298,15.403
299,14.796
300,15.468
301,14.990
302,15.711
303,15.448
304,15.448
305,15.995
306,16.040
307,14.567
308,15.806
309,15.149
310,15.731
311,15.244
312,15.771
313,15.876
314,16.100
315,15.343
316,16.030
317,15.940
318,15.473
319,15.537
320,15.771
321,15.358
322,15.761
323,15.637
324,14.990
325,15.104
326,15.597
327,14.771
328,15.279
329,15.756
330,15.473
331,15.637
332,15.249
333,15.776
334,15.557
335,15.552
336,15.279
337,15.771
338,16.318
339,14.567
340,16.000
341,16.149
342,15.264
343,15.607
344,15.229
345,15.313
346,15.771
347,15.313
348,15.328
349,15.005
350,14.746
351,15.786
352,15.473
353,15.269
354,15.806
355,15.776
356,14.985
357,15.478
358,14.692
359,15.368
360,15.915
361,15.930
362,15.418
363,15.841
364,15.279
365,14.756
366,15.458
367,14.776
368,15.164
369,15.000
370,15.741
