lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.886,16.129,27.861
1,15.856,16.219,27.746
2,15.677,15.940,27.930
3,15.458,15.801,27.642
4,15.662,15.960,27.682
5,15.542,15.781,27.458
6,15.308,15.517,27.234
7,15.393,15.662,27.254
8,15.562,15.811,27.736
9,16.697,17.085,28.433
10,16.279,16.677,28.050
11,15.846,16.065,27.851
12,16.398,16.692,28.279
13,15.647,16.060,27.771
14,15.731,15.925,27.741
15,16.025,16.249,27.846
16,15.234,15.642,27.463
17,15.821,16.129,27.642
18,15.816,16.174,27.826
19,14.970,15.030,27.154
20,16.070,16.333,28.025
21,16.070,16.274,28.343
22,15.348,15.537,27.124
23,15.388,15.706,26.970
24,15.542,15.811,27.706
25,15.189,15.303,27.080
26,16.119,16.294,27.940
27,15.433,15.701,27.264
28,15.109,15.398,26.831
29,15.318,15.443,26.940
30,15.517,16.000,27.811
31,15.866,15.950,27.493
32,16.229,16.637,28.085
33,14.771,15.144,26.622
34,15.687,15.866,27.249
35,15.726,16.000,27.532
36,14.786,15.055,26.423
37,16.020,16.159,27.871
38,15.677,15.990,27.736
39,15.667,16.025,27.796
40,14.930,15.209,26.771
41,14.776,14.995,26.761
42,15.294,15.637,27.413
43,15.642,16.020,27.303
44,15.552,15.756,27.234
45,15.786,15.910,27.458
46,15.453,15.507,27.000
47,15.259,15.403,26.866
48,16.065,16.219,27.289
49,16.224,16.602,28.229
50,15.119,15.418,26.970
51,15.647,15.826,27.393
52,15.980,16.144,28.065
53,15.522,15.826,27.428
54,15.204,15.567,27.134
55,15.672,16.139,27.438
56,16.065,16.328,27.746
57,15.453,15.796,27.164
58,15.239,15.408,26.716
59,14.896,15.144,26.796
60,16.373,16.682,28.189
61,15.816,15.846,27.662
62,15.592,15.960,27.448
63,15.139,15.507,27.095
64,15.657,16.020,27.473
65,15.134,15.537,26.915
66,14.891,15.169,26.343
67,14.801,15.030,26.388
68,15.905,16.219,27.388
69,14.746,15.050,26.642
70,15.010,15.313,26.985
71,15.184,15.502,27.050
72,15.363,15.607,26.716
73,15.124,15.493,26.806
74,15.960,16.393,28.219
75,15.179,15.463,27.070
76,14.861,15.279,26.682
77,15.582,15.846,26.896
78,15.055,15.453,26.791
79,15.189,15.373,26.761
80,15.428,15.657,26.935
81,15.721,15.970,27.647
82,16.323,16.463,27.960
83,14.806,15.159,26.478
84,15.542,15.786,27.209
85,15.761,15.950,27.184
86,15.020,15.269,26.577
87,15.602,15.886,27.254
88,15.846,16.289,27.627
89,15.114,15.249,26.766
90,14.945,15.259,26.393
91,15.463,15.751,27.194
92,14.697,15.050,26.383
93,15.756,15.985,27.343
94,15.100,15.289,26.925
95,15.383,15.697,27.323
96,15.463,15.612,27.234
97,15.139,15.274,26.846
98,15.333,15.582,27.139
99,15.627,15.816,27.109
100,14.567,14.925,26.502
101,14.891,15.010,26.398
102,15.338,15.587,26.597
103,14.950,15.169,26.701
104,14.552,14.801,26.070
105,14.612,14.985,26.284
106,15.244,15.438,26.841
107,15.254,15.368,26.697
