lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.000,22.423,27.721
1,16.109,22.473,27.502
2,15.915,22.587,27.756
3,15.632,22.114,27.303
4,15.965,22.294,27.413
5,15.627,22.294,27.318
6,15.468,21.930,27.169
7,15.453,21.940,26.985
8,15.721,22.244,27.602
9,16.692,23.229,28.413
10,16.393,22.741,28.100
11,15.955,22.378,27.642
12,16.488,23.194,28.050
13,16.055,22.542,27.786
14,15.761,22.527,27.502
15,16.075,22.517,27.438
16,15.448,22.279,27.060
17,15.910,22.284,27.388
18,16.050,22.537,27.567
19,15.154,21.612,26.811
20,16.249,22.542,27.498
21,16.154,23.045,28.333
22,15.537,21.995,26.970
23,15.642,21.970,26.990
24,15.876,22.398,27.398
25,15.303,21.851,26.731
26,16.244,22.642,27.721
27,15.771,22.313,27.144
28,15.179,21.786,26.706
29,15.418,21.975,26.801
30,15.756,22.378,27.692
31,15.796,22.522,27.224
32,16.577,22.896,27.876
33,15.065,21.557,26.323
34,15.871,21.955,27.124
35,15.915,22.398,27.328
36,14.876,21.408,26.224
37,16.269,23.035,27.846
38,15.935,22.423,27.552
39,16.124,22.413,27.701
40,15.104,21.642,26.448
41,14.871,21.343,26.721
42,15.502,21.965,27.035
43,15.900,22.144,27.060
44,15.821,22.085,27.015
45,15.736,22.323,27.124
46,15.438,21.776,26.955
47,15.289,21.786,26.612
48,16.139,22.498,27.154
49,16.423,23.040,28.129
50,15.269,21.796,26.736
51,15.826,22.159,27.229
52,16.020,22.826,27.771
53,15.721,22.294,27.468
54,15.502,21.731,26.816
55,15.881,22.154,27.169
56,16.274,22.587,27.612
57,15.711,22.005,26.846
58,15.348,21.592,26.443
59,15.104,21.463,26.483
60,16.443,23.095,28.015
61,15.910,22.473,27.398
62,15.632,22.139,27.095
63,15.363,21.861,26.697
64,15.995,22.289,27.109
65,15.383,21.816,26.677
66,14.945,21.428,26.194
67,14.960,21.264,26.020
68,16.095,22.194,27.383
69,14.816,21.378,26.239
70,15.219,21.781,26.662
71,15.239,21.692,26.741
72,15.537,21.637,26.602
73,15.463,21.766,26.726
74,16.025,22.876,27.716
75,15.378,21.796,26.920
76,15.139,21.308,26.532
77,15.592,21.851,26.781
78,15.124,21.682,26.438
79,15.388,21.612,26.677
80,15.612,21.896,26.716
81,15.786,22.428,27.174
82,16.453,22.776,27.881
83,14.975,21.259,26.179
84,15.672,22.060,26.940
85,15.965,22.015,27.124
86,15.189,21.652,26.373
87,15.806,21.816,26.920
88,16.119,22.507,27.358
89,15.114,21.632,26.930
90,15.060,21.557,26.169
91,15.756,22.055,26.746
92,14.821,21.403,26.264
93,15.861,22.085,27.164
94,15.249,21.567,26.761
95,15.602,22.134,27.219
96,15.622,22.055,26.791
97,15.328,21.622,26.433
98,15.438,21.896,26.736
99,15.706,21.990,26.965
100,14.791,21.239,26.244
101,15.035,21.443,26.318
102,15.622,21.567,26.453
103,15.045,21.363,26.353
104,14.607,21.194,25.896
105,14.816,21.224,26.085
106,15.403,21.662,26.493
107,15.338,21.617,26.473
