lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.010,22.647,27.637
1,16.114,22.731,27.672
2,15.881,22.502,27.597
3,15.562,22.114,27.279
4,15.776,22.299,27.443
5,15.582,22.154,27.279
6,15.512,22.070,27.144
7,15.522,21.925,27.144
8,15.677,22.119,27.468
9,16.826,23.254,28.174
10,16.488,22.896,27.965
11,15.776,22.438,27.677
12,16.597,23.104,28.045
13,15.980,22.433,27.667
14,15.756,22.687,27.602
15,15.920,22.517,27.353
16,15.706,22.075,27.025
17,15.826,22.249,27.274
18,15.960,22.547,27.363
19,15.134,21.637,26.672
20,16.139,22.517,27.597
21,16.239,22.910,28.045
22,15.323,21.960,26.771
23,15.682,21.900,26.980
24,15.622,22.338,27.383
25,15.299,21.706,26.960
26,16.149,22.577,27.667
27,15.687,22.259,27.249
28,15.289,21.821,26.507
29,15.313,21.831,26.672
30,15.801,22.423,27.642
31,15.990,22.527,27.333
32,16.488,22.935,27.731
33,14.791,21.413,26.279
34,15.662,22.144,27.065
35,15.816,22.299,27.313
36,14.910,21.527,26.035
37,16.294,22.886,27.687
38,15.871,22.502,27.682
39,15.960,22.512,27.796
40,15.159,21.687,26.662
41,14.905,21.299,26.547
42,15.323,21.945,27.244
43,15.657,22.080,27.080
44,15.567,22.269,27.124
45,15.786,22.224,27.348
46,15.383,21.995,26.527
47,15.458,21.761,26.498
48,16.050,22.607,27.040
49,16.308,22.836,27.980
50,15.129,21.861,26.687
51,15.756,22.562,27.104
52,15.985,22.811,27.876
53,15.771,22.299,27.179
54,15.264,21.726,26.851
55,16.050,22.189,27.109
56,16.144,22.607,27.682
57,15.443,21.891,26.886
58,15.254,21.816,26.318
59,15.104,21.468,26.483
60,16.572,23.060,28.050
61,15.826,22.547,27.473
62,15.632,22.353,27.095
63,15.318,21.900,26.801
64,15.940,22.458,27.090
65,15.388,21.881,26.836
66,14.965,21.448,26.264
67,14.886,21.378,26.403
68,16.100,22.294,27.214
69,14.876,21.269,26.488
70,15.129,21.781,26.637
71,15.348,21.930,26.786
72,15.522,21.821,26.567
73,15.114,21.766,26.711
74,16.060,22.786,27.582
75,15.448,21.811,26.711
76,15.100,21.428,26.299
77,15.652,21.920,26.637
78,15.209,21.826,26.478
79,15.507,21.617,26.557
80,15.672,21.816,26.741
81,15.831,22.413,27.095
82,16.498,22.866,27.706
83,14.886,21.269,26.159
84,15.692,22.000,26.726
85,15.950,22.249,26.965
86,15.199,21.831,26.502
87,15.557,21.846,27.010
88,16.040,22.632,27.582
89,15.030,21.498,26.637
90,15.005,21.458,26.289
91,15.592,22.050,26.876
92,14.985,21.428,26.234
93,15.801,22.373,27.100
94,15.005,21.622,26.771
95,15.612,22.204,27.075
96,15.597,22.015,26.881
97,15.104,21.920,26.498
98,15.363,22.075,26.697
99,15.697,21.831,26.856
100,14.806,21.303,26.154
101,14.925,21.358,26.239
102,15.463,21.697,26.488
103,14.806,21.333,26.323
104,14.642,21.104,25.970
105,14.692,21.179,26.219
106,15.284,21.552,26.642
107,15.463,21.448,26.408
108,15.458,21.975,26.761
109,14.443,20.741,25.542
110,15.114,21.647,26.652
111,15.761,22.214,27.020
112,15.896,22.100,27.109
113,15.642,21.796,26.985
114,15.831,22.194,27.134
115,15.682,22.224,26.955
116,15.771,22.378,27.483
117,15.055,21.493,26.343
118,15.672,22.343,27.274
119,15.010,21.542,26.458
120,15.920,22.363,27.259
121,15.408,21.955,26.861
122,15.900,22.194,27.264
123,14.836,21.129,25.881
124,14.642,21.109,26.433
125,15.159,21.502,26.493
126,15.204,21.682,26.602
127,15.662,21.900,26.876
128,15.249,22.055,26.498
129,14.542,20.940,25.965
130,15.726,22.229,26.910
131,14.726,21.055,26.025
132,14.657,21.055,26.045
133,15.537,22.109,26.806
134,15.542,21.687,26.736
135,15.881,22.159,27.129
136,15.821,21.955,26.602
137,14.881,21.453,26.403
138,14.731,21.229,26.080
139,15.881,21.950,26.970
140,15.652,22.119,26.796
141,15.194,21.577,26.746
142,14.896,21.308,26.284
143,14.891,21.249,26.095
144,15.289,21.602,26.567
145,15.557,21.905,26.861
146,15.925,22.095,27.100
147,15.463,21.955,27.005
148,15.582,21.995,27.030
149,14.547,21.085,25.886
150,15.731,22.189,27.000
151,15.687,22.030,26.791
152,15.338,21.866,26.736
153,15.592,21.836,26.711
154,14.453,20.701,25.786
155,15.303,21.856,26.517
156,15.383,21.821,26.866
157,15.716,22.085,27.109
158,16.463,22.970,27.831
159,13.796,19.995,24.905
160,14.985,21.199,26.144
161,15.811,22.144,27.005
162,14.975,20.980,26.000
163,15.453,21.985,26.876
164,14.960,21.463,26.323
165,15.652,21.995,26.896
166,14.910,21.453,26.194
167,15.328,21.547,26.254
168,14.841,21.119,26.005
169,15.652,22.015,26.925
170,15.985,22.542,27.502
171,15.592,21.761,26.562
172,16.264,22.463,27.169
173,15.104,21.701,26.463
174,15.343,21.866,26.632
175,15.682,21.915,26.662
176,15.527,21.836,26.746
177,15.498,21.706,26.756
178,14.955,21.363,26.234
179,14.910,21.448,26.448
180,15.129,21.388,26.517
181,14.154,20.572,25.408
182,14.378,20.682,25.299
183,15.582,21.891,26.652
184,15.219,21.682,26.244
185,14.289,20.831,25.726
186,16.149,22.572,27.448
187,15.284,21.428,26.164
188,16.149,22.423,27.383
189,15.841,22.179,27.184
190,14.826,21.109,25.965
191,16.229,22.577,27.582
192,16.413,22.905,27.711
193,15.428,21.776,26.652
194,15.761,22.368,27.139
195,15.667,21.796,26.701
196,15.935,22.154,27.045
197,14.886,21.149,26.100
198,15.667,22.114,27.015
199,15.264,21.597,26.493
200,16.453,22.846,27.488
201,15.622,22.025,26.602
202,15.124,21.393,26.219
203,15.065,21.398,26.338
204,15.323,21.453,26.294
205,15.423,21.786,26.517
206,14.642,20.980,26.005
207,15.249,21.537,26.587
208,14.905,21.398,26.463
209,15.393,21.970,26.920
210,14.547,20.891,25.796
211,15.363,21.463,26.134
212,14.925,21.448,26.244
213,14.955,21.413,26.279
214,15.055,21.587,26.572
215,15.537,21.796,26.453
216,15.184,21.667,26.587
217,14.945,21.234,25.950
218,14.473,21.095,26.214
219,15.313,21.945,26.766
220,14.851,21.194,26.114
221,15.030,21.413,26.174
222,14.239,20.438,25.308
223,15.070,21.627,26.498
224,15.194,21.527,26.323
225,14.672,21.199,25.826
226,14.920,21.299,26.080
227,14.826,21.244,26.035
228,14.607,21.134,26.045
229,15.040,21.552,26.348
230,15.040,21.368,26.104
231,15.174,21.547,26.398
232,15.995,22.323,27.318
233,15.597,21.965,26.975
234,15.234,21.821,26.741
235,15.085,21.328,26.343
236,14.990,21.612,26.463
237,14.831,21.328,26.000
238,14.368,21.060,25.706
239,15.418,21.721,26.607
240,15.239,21.781,26.597
241,15.537,21.881,26.607
242,15.318,21.746,26.746
243,15.303,21.751,26.891
244,15.463,21.915,26.512
245,15.249,21.368,26.204
246,15.940,22.219,27.080
247,15.886,22.095,26.841
248,15.259,21.657,26.418
249,15.124,21.692,26.423
250,15.005,21.433,26.308
251,14.806,21.219,25.856
252,14.871,21.289,26.025
253,15.219,21.498,26.363
254,15.358,21.507,26.498
255,15.030,21.343,26.169
256,14.816,21.184,26.144
257,14.900,20.935,25.687
258,14.667,21.244,25.915
259,14.930,21.348,26.134
