lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.955,16.090,28.562
1,16.100,16.169,28.498
2,15.841,15.980,28.567
3,15.577,15.811,28.299
4,15.766,16.010,28.463
5,15.627,15.831,28.249
6,15.453,15.662,28.005
7,15.343,15.607,27.985
8,15.612,15.831,28.313
9,16.781,16.886,29.159
10,16.408,16.587,28.731
11,15.970,16.040,28.572
12,16.473,16.721,29.109
13,15.796,16.085,28.448
14,15.771,15.920,28.368
15,15.905,16.264,28.363
16,15.468,15.657,27.935
17,15.935,16.085,28.353
18,15.891,16.005,28.353
19,14.915,15.229,27.473
20,16.174,16.244,28.428
21,16.179,16.289,29.010
22,15.368,15.592,27.876
23,15.567,15.816,27.876
24,15.667,15.841,28.264
25,15.124,15.577,27.841
26,16.035,16.284,28.662
27,15.567,15.741,28.010
28,15.224,15.224,27.647
29,15.174,15.527,27.746
30,15.547,15.816,28.443
31,15.791,16.070,28.020
32,16.413,16.502,28.677
33,14.806,15.015,27.333
34,15.682,15.876,27.930
35,15.831,15.955,28.204
36,14.841,15.075,27.204
37,16.070,16.418,28.632
38,15.881,15.886,28.488
39,15.965,16.020,28.512
40,14.995,15.060,27.318
41,14.746,14.930,27.428
42,15.318,15.627,27.975
43,15.756,15.866,27.796
44,15.537,15.766,27.995
45,15.731,16.010,28.249
46,15.428,15.657,27.582
47,15.383,15.572,27.493
48,15.950,16.164,27.930
49,16.244,16.557,28.950
50,15.179,15.294,27.617
51,15.721,16.070,28.090
52,15.965,16.328,28.786
53,15.657,15.756,28.159
54,15.318,15.413,27.662
55,15.900,16.005,28.114
56,16.109,16.388,28.512
57,15.527,15.716,27.776
58,15.244,15.408,27.438
59,14.920,15.199,27.224
60,16.502,16.741,28.975
61,15.826,15.990,28.353
62,15.632,15.726,27.900
63,15.169,15.468,27.821
64,16.005,16.104,28.254
65,15.144,15.517,27.572
66,14.871,15.174,27.000
67,14.806,15.060,27.020
68,15.866,16.194,28.169
69,14.701,14.881,27.318
70,15.179,15.308,27.736
71,15.234,15.443,27.662
72,15.383,15.701,27.428
73,15.189,15.318,27.597
74,16.075,16.398,28.642
75,15.393,15.507,27.617
76,15.169,15.343,27.224
77,15.602,15.871,27.781
78,15.030,15.348,27.403
79,15.179,15.517,27.547
80,15.642,15.612,27.448
81,15.766,15.925,28.303
82,16.388,16.408,28.627
83,14.801,15.075,27.129
84,15.627,15.726,27.647
85,15.861,15.960,27.861
86,15.149,15.388,27.308
87,15.657,15.771,27.886
88,15.965,16.209,28.473
89,15.025,15.473,27.408
90,14.950,15.229,27.204
91,15.532,15.692,27.925
92,14.786,15.070,26.915
93,15.796,15.841,28.065
94,15.124,15.363,27.502
95,15.622,15.731,28.159
96,15.542,15.677,28.119
97,15.264,15.363,27.378
98,15.443,15.607,27.572
99,15.627,15.990,27.766
100,14.766,14.935,26.985
101,14.960,15.025,26.925
102,15.458,15.672,27.194
103,14.881,15.179,27.119
104,14.567,14.687,26.602
105,14.687,14.980,26.935
106,15.164,15.507,27.522
107,15.254,15.289,27.343
108,15.507,15.587,27.851
109,14.413,14.458,26.841
110,15.209,15.373,27.488
111,15.617,15.891,27.920
112,15.861,16.000,28.005
113,15.592,15.627,27.741
114,15.706,15.891,28.065
115,15.622,15.950,27.776
116,15.771,15.940,28.294
117,15.055,15.284,27.114
118,15.448,15.662,28.194
119,14.970,15.269,27.408
120,15.726,15.905,28.214
121,15.333,15.557,27.816
122,15.731,15.866,28.189
123,14.776,14.866,26.731
124,14.627,14.836,27.040
125,15.060,15.393,27.388
126,15.139,15.338,27.567
127,15.582,15.711,27.701
128,15.219,15.498,27.517
129,14.393,14.652,26.846
130,15.652,15.766,28.020
131,14.632,14.940,26.871
132,14.542,14.692,27.000
133,15.473,15.846,27.915
134,15.602,15.642,27.612
135,15.796,15.900,28.025
136,15.577,15.657,27.587
137,15.045,15.239,27.279
138,14.557,14.701,27.015
139,15.657,15.891,27.915
140,15.687,15.726,27.692
141,15.214,15.478,27.378
142,14.776,15.100,27.343
143,15.035,15.259,27.080
144,15.343,15.607,27.398
145,15.597,15.716,27.697
146,15.706,15.786,27.821
147,15.527,15.602,27.776
148,15.612,15.940,28.030
149,14.512,14.726,26.910
150,15.706,15.876,27.876
151,15.542,15.896,27.781
152,15.378,15.408,27.776
153,15.557,15.607,27.622
154,14.423,14.697,26.607
155,15.343,15.453,27.333
156,15.189,15.383,27.627
157,15.831,15.801,27.955
158,16.383,16.667,28.572
159,13.756,13.930,25.721
160,15.035,15.209,27.159
161,15.736,15.876,27.940
162,14.930,15.010,26.776
163,15.388,15.617,27.841
164,14.915,15.109,27.179
165,15.607,15.741,27.876
166,14.851,15.189,27.129
167,15.199,15.333,27.025
168,14.866,14.965,26.836
169,15.662,15.881,27.721
170,16.025,16.299,28.313
171,15.493,15.766,27.468
172,15.995,16.159,27.985
173,15.144,15.353,27.299
174,15.338,15.592,27.239
175,15.493,15.632,27.692
176,15.348,15.612,27.303
177,15.363,15.701,27.781
178,15.020,15.179,27.313
179,15.040,15.318,27.164
180,15.154,15.423,27.373
181,14.035,14.269,26.388
182,14.318,14.517,26.572
183,15.488,15.667,27.632
184,15.204,15.453,27.219
185,14.224,14.557,26.572
186,16.030,16.239,28.000
187,15.104,15.512,27.055
188,16.065,16.323,28.090
189,15.796,16.100,27.945
190,14.806,15.020,27.119
191,16.209,16.358,28.473
192,16.358,16.582,28.682
193,15.368,15.413,27.632
194,15.781,15.925,28.035
195,15.527,15.716,27.617
196,15.781,15.945,27.920
197,14.751,15.015,27.035
198,15.662,15.672,27.861
199,15.229,15.284,27.358
200,16.388,16.697,28.592
201,15.572,15.851,27.502
202,15.179,15.527,27.219
203,14.950,15.159,27.005
204,15.299,15.478,27.239
205,15.214,15.507,27.473
206,14.622,14.791,27.065
207,15.070,15.284,27.483
208,14.900,14.970,27.239
209,15.398,15.622,27.766
210,14.423,14.637,26.547
211,15.179,15.299,27.388
212,14.781,15.129,27.303
213,15.040,15.109,27.124
214,15.080,15.149,27.169
215,15.458,15.632,27.433
216,15.154,15.388,27.448
217,14.821,15.104,26.846
218,14.428,14.801,27.224
219,15.274,15.607,27.617
220,14.746,14.811,26.980
221,14.925,15.090,27.249
222,14.234,14.408,26.627
223,14.950,15.308,27.468
224,15.134,15.244,27.353
225,14.592,14.836,27.045
226,14.900,15.035,26.985
227,14.687,14.950,27.045
228,14.577,14.597,26.831
229,15.119,15.085,27.144
230,15.000,15.124,26.836
231,15.055,15.443,27.463
232,15.930,16.070,28.184
233,15.716,15.826,27.607
234,15.269,15.348,27.517
235,15.090,15.299,27.214
236,15.070,15.338,27.060
237,14.836,14.871,26.876
238,14.468,14.746,26.761
239,15.234,15.557,27.522
240,15.254,15.343,27.632
241,15.363,15.587,27.478
242,15.214,15.512,27.617
243,15.224,15.418,27.657
244,15.284,15.692,27.234
245,15.075,15.254,26.975
246,15.816,16.010,27.915
247,15.731,15.935,27.891
248,15.139,15.328,27.368
249,15.209,15.323,27.443
250,14.970,15.194,27.109
251,14.791,15.000,26.945
252,14.746,15.080,27.100
253,15.189,15.343,27.358
254,15.274,15.363,27.289
255,15.060,15.174,26.940
256,14.677,15.060,26.980
257,14.781,14.930,26.657
258,14.517,14.801,26.856
259,14.945,15.020,26.945
260,14.373,14.687,26.826
261,14.841,14.856,27.055
262,15.164,15.502,27.502
263,14.995,15.279,27.139
264,14.940,15.109,27.010
265,15.667,15.761,28.000
266,15.303,15.806,27.612
267,15.219,15.343,27.711
268,14.856,14.985,27.080
269,15.000,15.348,27.348
270,15.582,15.935,28.030
271,15.706,15.801,27.876
272,15.194,15.373,27.562
273,15.174,15.353,27.677
274,15.791,16.154,28.338
275,15.070,15.383,27.100
276,14.806,15.070,26.786
277,15.129,15.378,27.398
278,14.806,15.040,26.950
279,15.234,15.562,27.900
280,15.109,15.308,27.214
281,15.284,15.527,27.428
282,15.552,15.816,27.617
283,15.035,15.378,27.448
284,15.045,15.214,27.109
285,15.507,15.791,27.383
286,15.642,16.035,27.706
287,14.612,14.866,26.657
288,15.468,15.711,27.453
289,15.662,16.065,27.811
290,15.060,15.224,27.328
291,14.920,15.090,27.015
292,15.279,15.423,27.249
293,14.990,15.274,27.383
294,15.328,15.418,27.373
295,16.030,16.104,28.095
296,15.652,15.816,27.905
297,15.378,15.622,27.328
298,15.124,15.473,27.368
