lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.025,15.900,27.881
1,16.279,16.075,27.607
2,15.970,15.826,27.781
3,15.637,15.597,27.383
4,15.945,15.836,27.547
5,15.697,15.756,27.199
6,15.507,15.458,27.303
7,15.602,15.597,27.323
8,15.771,15.771,27.577
9,16.886,16.756,28.249
10,16.368,16.418,28.184
11,16.010,15.781,27.701
12,16.657,16.697,28.388
13,16.070,15.970,27.716
14,15.920,15.711,27.761
15,16.169,16.184,27.478
16,15.716,15.517,27.109
17,16.159,15.935,27.493
18,15.995,15.920,27.632
19,15.184,15.080,26.846
20,16.194,16.050,27.741
21,16.363,16.204,28.303
22,15.463,15.343,26.826
23,15.582,15.657,27.000
24,15.716,15.731,27.353
25,15.418,15.348,27.085
26,16.249,16.164,27.736
27,15.726,15.652,27.388
28,15.154,15.119,26.612
29,15.323,15.323,26.945
30,15.856,15.706,27.592
31,16.100,15.920,27.418
32,16.592,16.552,28.005
33,14.980,14.846,26.582
34,15.876,15.746,27.129
35,15.990,15.905,27.468
36,15.010,14.925,26.214
37,16.179,16.219,27.910
38,15.846,15.846,27.677
39,15.955,16.045,27.627
40,15.274,15.065,26.463
41,14.856,14.811,26.537
42,15.582,15.388,27.194
43,15.935,15.781,27.269
44,15.756,15.761,27.060
45,15.756,15.726,27.478
46,15.532,15.408,26.866
47,15.433,15.338,26.756
48,16.139,16.030,27.373
49,16.418,16.284,28.035
50,15.224,15.279,26.831
51,15.990,15.915,27.328
52,16.124,16.015,27.935
53,15.841,15.716,27.488
54,15.522,15.383,26.970
55,15.970,15.945,27.313
56,16.169,16.274,27.557
57,15.537,15.642,27.000
58,15.353,15.299,26.597
59,15.055,15.025,26.363
60,16.716,16.438,28.080
61,16.020,15.955,27.657
62,15.950,15.612,27.169
63,15.303,15.403,26.831
64,16.045,15.990,27.453
65,15.458,15.209,26.796
66,15.109,15.100,26.468
67,14.955,15.060,26.294
68,16.109,15.900,27.393
69,14.950,14.721,26.493
70,15.284,15.129,26.846
71,15.388,15.204,26.851
72,15.483,15.498,26.493
73,15.299,15.095,26.826
74,16.164,16.050,27.806
75,15.493,15.373,26.896
76,14.990,15.134,26.612
77,15.821,15.736,26.811
78,15.119,15.124,26.736
79,15.403,15.368,26.945
80,15.677,15.622,26.751
81,15.871,15.692,27.279
82,16.493,16.353,27.915
83,14.886,14.920,26.149
84,15.761,15.577,27.114
85,15.975,15.990,27.045
86,15.323,15.303,26.537
87,15.871,15.682,26.925
88,16.179,16.249,27.647
89,15.289,15.204,26.841
90,15.303,15.114,26.264
91,15.642,15.612,26.965
92,14.891,14.836,26.279
93,15.965,15.821,27.289
94,15.179,15.055,26.602
95,15.622,15.612,27.179
96,15.587,15.731,26.950
97,15.214,15.239,26.602
98,15.493,15.383,26.965
99,15.731,15.806,26.861
100,14.776,14.856,26.313
101,15.184,14.975,26.428
102,15.557,15.468,26.443
103,15.109,15.015,26.358
104,14.736,14.622,25.975
105,14.831,14.766,26.189
106,15.318,15.259,26.716
107,15.373,15.313,26.731
108,15.627,15.627,27.010
109,14.428,14.498,25.900
110,15.219,15.194,26.701
111,15.930,15.791,27.174
112,16.040,15.841,27.149
113,15.711,15.711,26.980
114,15.781,15.746,27.498
115,15.831,15.562,27.313
