lambda_idx,t_500.0_ms
0,16.134
1,16.338
2,15.940
3,15.781
4,15.920
5,15.741
6,15.627
7,15.448
8,15.682
9,16.980
10,16.378
11,16.264
12,16.751
13,16.154
14,15.955
15,16.294
16,15.657
17,16.100
18,16.075
19,15.179
20,16.254
21,16.284
22,15.711
23,15.682
24,15.706
25,15.458
26,16.229
27,15.672
28,15.269
29,15.522
30,15.746
31,16.114
32,16.567
33,14.950
34,15.836
35,15.881
36,15.080
37,16.189
38,15.791
39,16.045
40,15.129
41,14.920
42,15.687
43,16.040
44,15.836
45,16.035
46,15.657
47,15.488
48,16.209
49,16.453
50,15.219
51,15.910
52,16.045
53,15.821
54,15.448
55,16.005
56,16.219
57,15.662
58,15.368
59,15.104
60,16.622
61,16.040
62,15.856
63,15.463
64,16.015
65,15.498
66,15.100
67,14.985
68,16.303
69,14.910
70,15.328
71,15.363
72,15.622
73,15.557
74,16.259
75,15.438
76,15.194
77,16.020
78,15.299
79,15.468
80,15.811
81,15.965
82,16.612
83,14.995
84,15.771
85,16.020
86,15.323
87,15.687
88,16.209
89,15.348
90,15.229
91,15.761
92,15.090
93,15.980
94,15.299
95,15.726
96,15.766
97,15.269
98,15.607
99,15.915
100,14.930
101,15.075
102,15.597
103,15.124
104,14.866
105,14.891
106,15.373
107,15.338
108,15.672
109,14.507
110,15.348
111,15.930
112,16.030
113,15.736
114,15.831
115,15.905
116,15.806
117,15.174
118,15.776
119,15.085
120,16.075
121,15.637
122,15.975
123,14.955
124,14.900
125,15.199
126,15.284
127,15.801
128,15.478
129,14.657
130,15.821
131,14.846
132,14.662
133,15.612
134,15.612
135,15.915
136,15.667
137,15.055
138,14.791
139,15.816
140,15.736
141,15.403
142,15.050
143,15.318
144,15.592
145,15.662
146,15.960
147,15.612
148,15.796
149,14.821
150,15.841
151,15.851
152,15.483
153,15.711
154,14.726
155,15.642
156,15.328
157,15.930
158,16.711
159,13.856
160,15.114
161,15.940
162,15.005
163,15.567
164,15.199
165,15.811
166,15.095
167,15.468
168,14.970
169,15.706
170,16.229
171,15.736
172,16.139
173,15.308
174,15.527
175,15.721
176,15.597
177,15.587
178,15.209
179,15.279
180,15.318
181,14.249
182,14.602
183,15.701
184,15.308
185,14.527
186,16.249
187,15.398
188,16.303
189,16.045
190,14.995
191,16.234
192,16.627
193,15.682
194,15.965
195,15.677
196,15.876
197,14.935
198,15.791
199,15.313
200,16.597
201,15.721
202,15.463
203,15.224
204,15.577
205,15.338
206,14.761
207,15.244
208,15.134
209,15.672
210,14.776
211,15.294
212,15.095
213,15.139
214,15.259
215,15.711
216,15.388
217,15.129
218,14.726
219,15.592
220,14.761
221,15.169
222,14.289
223,15.194
224,15.378
225,14.731
226,15.134
227,14.826
228,14.692
229,14.985
230,15.333
231,15.353
232,16.065
233,15.726
234,15.279
235,15.184
236,14.990
237,14.935
238,14.721
239,15.373
240,15.498
241,15.657
242,15.517
243,15.398
244,15.493
245,15.323
246,16.020
247,15.905
248,15.368
249,15.378
250,15.199
251,15.000
252,15.065
253,15.323
254,15.468
255,15.323
256,15.000
257,14.955
258,14.801
259,15.080
260,14.697
261,14.920
262,15.358
263,15.219
264,15.119
265,15.861
266,15.781
267,15.413
268,15.085
269,15.413
270,15.896
271,15.886
