lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.856,16.020,27.562
1,15.900,16.199,27.348
2,15.796,15.960,27.592
3,15.562,15.726,27.095
4,15.701,15.811,27.328
5,15.612,15.562,27.164
6,15.428,15.607,26.891
7,15.423,15.532,26.920
8,15.652,15.731,27.398
9,16.771,16.791,28.030
10,16.279,16.448,27.935
11,15.876,15.960,27.294
12,16.373,16.637,27.910
13,15.821,16.000,27.393
14,15.617,15.776,27.647
15,15.960,16.149,27.378
16,15.373,15.383,26.687
17,15.811,15.886,27.214
18,15.811,15.881,27.622
19,14.965,15.134,26.697
20,16.005,16.149,27.443
21,16.204,16.085,27.935
22,15.239,15.522,26.900
23,15.542,15.582,26.657
24,15.507,15.687,27.453
25,15.184,15.239,26.776
26,16.075,16.204,27.473
27,15.493,15.552,27.055
28,14.990,15.308,26.532
29,15.239,15.378,26.687
30,15.547,15.701,27.363
31,15.726,16.060,27.144
32,16.398,16.667,27.811
33,14.801,14.806,26.299
34,15.547,15.692,26.816
35,15.806,15.766,27.045
36,14.896,14.896,26.015
37,16.104,16.164,27.706
38,15.746,15.891,27.353
39,15.851,15.995,27.378
40,14.990,15.119,26.592
41,14.657,14.910,26.502
42,15.423,15.493,27.100
43,15.667,15.811,27.045
44,15.567,15.637,27.000
45,15.547,15.821,27.055
46,15.308,15.343,26.532
47,15.254,15.398,26.453
48,15.925,16.154,26.930
49,16.189,16.373,27.905
50,15.100,15.109,26.512
51,15.667,15.920,27.045
52,16.070,16.050,27.542
53,15.507,15.701,27.393
54,15.244,15.303,26.940
55,15.731,15.891,27.139
56,15.975,16.149,27.458
57,15.438,15.637,26.910
58,15.070,15.249,26.398
59,15.040,15.100,26.393
60,16.468,16.552,27.791
61,15.692,16.010,27.259
62,15.498,15.687,26.955
63,15.299,15.393,26.776
64,15.856,15.990,27.144
65,15.269,15.378,26.552
66,14.846,14.985,26.085
67,14.876,15.000,25.930
68,15.881,16.040,27.144
69,14.736,14.801,26.169
70,15.045,15.259,26.532
71,15.149,15.338,26.612
72,15.413,15.408,26.408
73,15.139,15.333,26.607
74,16.080,16.194,27.627
75,15.328,15.408,26.716
76,15.144,15.308,26.224
77,15.642,15.816,26.667
78,14.985,15.045,26.234
79,15.104,15.403,26.547
80,15.527,15.607,26.617
81,15.687,15.721,27.373
82,16.289,16.463,27.667
83,14.776,14.955,25.970
84,15.537,15.682,26.841
85,15.801,15.945,26.806
86,15.119,15.139,26.338
87,15.507,15.706,26.736
88,15.975,16.100,27.398
89,15.065,15.234,26.388
90,14.940,15.189,25.935
91,15.602,15.612,26.811
92,14.796,14.965,26.338
93,15.716,15.886,27.149
94,15.114,15.060,26.423
95,15.418,15.577,26.945
96,15.468,15.716,26.900
97,15.065,15.408,26.264
98,15.353,15.597,26.672
