lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.851,15.995,27.821
1,15.965,16.119,27.836
2,15.925,16.100,27.751
3,15.597,15.925,27.443
4,15.682,15.776,27.771
5,15.592,15.796,27.522
6,15.512,15.692,27.313
7,15.493,15.632,27.388
8,15.627,15.841,27.612
9,16.776,16.940,28.582
10,16.303,16.632,28.095
11,15.721,16.229,27.786
12,16.413,16.562,28.289
13,15.886,16.090,27.761
14,15.721,15.871,27.886
15,16.005,16.045,27.736
16,15.418,15.622,27.184
17,15.741,16.020,27.617
18,16.005,16.164,27.697
19,15.020,15.119,26.801
20,16.134,16.308,27.781
21,16.025,16.323,28.348
22,15.239,15.433,26.955
23,15.473,15.607,26.905
24,15.473,15.816,27.557
25,15.289,15.388,26.960
26,16.174,16.323,27.687
27,15.443,15.637,27.453
28,15.159,15.373,26.672
29,15.303,15.567,26.910
30,15.662,15.896,27.771
31,15.796,15.985,27.388
32,16.423,16.716,27.881
33,14.776,15.149,26.612
34,15.542,15.776,27.284
35,15.846,16.035,27.403
36,14.900,14.960,26.279
37,16.104,16.353,27.871
38,15.786,16.015,27.647
39,15.791,16.055,27.577
40,14.876,15.159,26.642
41,14.692,15.090,26.692
42,15.348,15.721,27.358
43,15.602,15.940,27.244
44,15.692,15.766,27.199
45,15.701,15.930,27.294
46,15.299,15.547,26.985
47,15.353,15.527,26.612
48,16.005,16.204,27.269
49,16.274,16.423,28.338
50,15.085,15.234,26.756
51,15.861,15.910,27.318
52,16.109,16.219,28.005
53,15.547,15.751,27.517
54,15.259,15.537,26.995
55,15.801,15.985,27.239
56,16.179,16.368,27.706
57,15.443,15.657,27.159
58,15.159,15.448,26.552
59,15.020,15.149,26.657
60,16.368,16.597,28.114
61,16.070,16.070,27.522
62,15.647,15.811,27.229
63,15.189,15.343,26.856
64,15.886,16.005,27.353
65,15.184,15.617,26.856
66,15.025,15.095,26.363
67,14.821,14.975,26.239
68,16.010,16.124,27.299
69,14.801,14.985,26.443
70,15.075,15.328,26.746
71,15.259,15.542,26.766
72,15.299,15.632,26.537
73,15.109,15.303,26.836
74,16.030,16.139,27.945
75,15.323,15.562,26.851
76,14.945,15.373,26.582
77,15.647,15.900,26.965
78,15.154,15.284,26.557
79,15.224,15.413,26.920
80,15.547,15.682,26.930
81,15.657,15.811,27.373
82,16.403,16.473,27.881
83,14.920,14.970,26.204
84,15.721,15.821,26.791
85,15.821,16.030,27.075
86,15.095,15.353,26.493
87,15.592,15.746,27.040
88,16.100,16.244,27.562
89,15.010,15.179,26.821
90,14.970,15.229,26.368
91,15.468,15.662,27.085
92,14.841,15.035,26.204
93,15.731,16.025,27.353
94,15.050,15.199,26.801
95,15.418,15.721,27.269
96,15.657,15.771,27.264
97,15.119,15.438,26.721
98,15.274,15.607,26.905
99,15.592,15.701,27.035
100,14.701,14.811,26.249
101,15.025,15.065,26.398
102,15.478,15.667,26.542
103,14.856,15.080,26.483
104,14.473,14.776,26.070
105,14.567,14.955,26.448
106,15.229,15.388,26.667
107,15.204,15.458,26.711
108,15.512,15.562,26.930
109,14.388,14.527,25.980
110,15.055,15.249,26.701
111,15.821,15.965,27.274
112,15.811,16.109,27.219
113,15.537,15.796,27.134
114,15.746,15.746,27.259
115,15.562,15.826,27.040
116,15.697,15.836,27.726
117,14.980,15.209,26.642
118,15.582,15.622,27.532
119,15.109,15.308,26.562
120,15.751,16.015,27.488
121,15.348,15.398,26.985
122,15.831,16.060,27.234
123,14.746,14.731,25.900
124,14.617,14.697,26.313
125,15.100,15.313,26.378
126,15.194,15.353,26.910
127,15.552,15.771,26.881
128,15.398,15.493,26.692
129,14.567,14.657,26.025
130,15.746,15.876,27.154
131,14.667,14.891,26.095
132,14.612,14.736,26.184
133,15.398,15.637,26.866
134,15.463,15.617,26.736
135,15.507,15.876,27.219
136,15.627,15.726,26.856
137,14.935,15.219,26.438
138,14.587,14.781,26.388
139,15.716,15.905,27.264
140,15.612,15.711,26.866
141,15.159,15.284,26.592
142,14.876,15.060,26.338
143,15.114,15.289,26.109
144,15.259,15.667,26.791
145,15.547,15.771,27.015
146,15.711,15.905,27.124
147,15.323,15.721,26.876
148,15.542,15.711,27.204
149,14.438,14.552,26.070
150,15.771,16.020,27.353
151,15.697,15.816,26.736
152,15.383,15.478,26.726
153,15.463,15.597,27.030
154,14.527,14.597,25.970
155,15.259,15.453,26.547
156,15.174,15.388,26.881
157,15.781,15.811,27.269
158,16.333,16.517,28.030
159,13.836,13.940,25.269
160,14.995,15.184,26.338
161,15.652,16.030,27.229
162,14.826,15.249,26.119
163,15.408,15.662,27.080
164,14.975,15.169,26.438
165,15.527,15.642,27.070
166,14.806,15.134,26.338
167,15.219,15.448,26.428
168,14.756,14.905,26.169
169,15.662,15.697,27.005
170,16.040,16.299,27.697
171,15.617,15.706,26.662
172,16.129,16.338,27.164
173,15.174,15.313,26.502
174,15.373,15.547,26.527
175,15.537,15.567,27.075
176,15.373,15.697,26.682
177,15.468,15.701,26.846
178,15.045,15.199,26.473
179,15.040,15.139,26.383
180,15.144,15.289,26.622
181,14.050,14.269,25.602
182,14.284,14.403,25.667
183,15.562,15.821,26.861
184,15.214,15.418,26.512
185,14.333,14.577,25.886
186,16.000,16.274,27.493
187,15.169,15.358,26.274
188,16.184,16.383,27.512
189,15.736,15.856,27.264
190,14.856,14.965,26.144
191,16.189,16.398,27.711
192,16.438,16.542,27.876
193,15.478,15.542,26.896
194,15.861,15.806,27.129
195,15.577,15.846,26.841
196,15.756,15.866,27.269
197,14.751,14.935,26.224
198,15.706,15.741,27.045
199,15.184,15.378,26.687
200,16.542,16.652,27.925
201,15.746,15.657,26.811
202,15.085,15.403,26.542
203,15.020,15.249,26.448
204,15.279,15.607,26.547
205,15.244,15.652,26.607
206,14.692,14.871,26.139
207,15.060,15.378,26.562
208,14.886,15.144,26.433
209,15.343,15.522,27.154
210,14.483,14.771,25.881
211,15.179,15.463,26.532
212,14.697,15.095,26.527
213,14.985,15.134,26.532
214,14.950,15.100,26.308
215,15.408,15.701,26.567
216,15.179,15.204,26.413
217,14.766,14.935,26.104
218,14.478,14.697,26.323
219,15.244,15.527,26.980
220,14.592,14.866,26.224
221,14.896,15.139,26.498
222,14.284,14.323,25.602
223,15.100,15.149,26.622
224,15.119,15.393,26.483
225,14.662,14.915,26.398
226,14.920,15.184,26.264
227,14.736,14.925,26.393
228,14.493,14.597,26.224
229,14.950,15.000,26.388
230,15.005,15.303,26.219
231,15.090,15.328,26.612
232,15.905,16.055,27.408
233,15.423,15.567,27.174
234,15.244,15.358,26.960
235,14.900,15.214,26.393
236,14.896,15.308,26.617
237,14.806,14.975,26.035
238,14.527,14.672,25.935
239,15.249,15.587,26.726
240,15.179,15.542,26.677
241,15.488,15.582,26.726
242,15.229,15.537,26.682
243,15.104,15.423,26.771
244,15.368,15.692,26.572
245,15.035,15.478,26.323
246,15.886,16.010,27.055
247,15.682,16.124,27.269
248,15.224,15.418,26.662
249,15.085,15.239,26.682
250,15.100,15.249,26.294
251,14.756,14.876,26.139
252,14.871,15.139,26.418
253,15.114,15.463,26.607
254,15.373,15.512,26.567
255,14.985,15.234,26.398
256,14.791,15.095,26.119
257,14.861,14.900,25.801
258,14.692,14.881,26.139
259,14.965,15.095,26.199
260,14.602,14.811,26.050
261,14.632,14.925,26.279
262,15.244,15.587,27.095
263,15.015,15.209,26.517
264,14.900,15.025,26.458
265,15.791,15.970,27.284
266,15.537,15.861,26.821
267,15.144,15.468,26.970
268,14.975,15.095,26.289
269,15.328,15.383,26.935
270,15.522,15.751,27.129
271,15.642,15.841,26.940
272,15.179,15.343,26.756
273,15.224,15.383,26.806
274,15.861,16.149,27.562
275,15.224,15.383,26.667
276,14.900,14.995,26.239
277,14.990,15.259,26.652
278,14.821,14.866,26.159
279,15.254,15.502,27.030
280,15.144,15.393,26.597
281,15.294,15.577,26.652
282,15.637,15.881,26.866
283,14.990,15.264,26.980
284,15.040,15.333,26.423
285,15.632,15.836,26.771
286,15.692,15.876,27.075
287,14.493,14.761,26.104
288,15.418,15.647,26.701
289,15.821,16.100,26.905
290,14.970,15.159,26.682
291,14.861,15.129,26.169
292,15.199,15.468,26.428
293,15.025,15.229,26.517
294,15.204,15.532,26.806
295,15.925,16.100,27.393
296,15.617,15.781,27.159
297,15.403,15.517,26.612
298,15.244,15.453,26.801
299,14.657,14.975,25.990
300,15.274,15.552,26.418
301,14.935,15.254,26.189
302,15.338,15.746,26.816
303,15.224,15.373,26.607
304,15.358,15.567,26.512
305,15.866,15.975,27.030
306,15.851,15.970,27.264
307,14.313,14.483,25.920
308,15.478,15.726,26.995
309,15.090,15.065,27.104
310,15.701,15.796,27.050
311,15.179,15.338,26.488
312,15.617,15.876,26.920
313,15.726,15.985,27.567
314,15.716,16.020,27.428
315,15.219,15.726,27.010
316,15.915,16.030,27.284
317,15.756,15.841,26.841
318,15.219,15.303,26.637
319,15.289,15.557,26.488
320,15.488,15.756,26.786
321,15.204,15.274,26.433
322,15.433,15.801,26.856
323,15.433,15.672,26.915
324,14.677,15.005,26.149
325,14.756,15.119,26.512
