lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.219,22.910,28.055
1,16.373,22.891,27.965
2,16.119,22.990,28.224
3,15.915,22.647,27.726
4,15.960,22.736,28.005
5,15.965,22.716,27.562
6,15.751,22.408,27.627
7,15.766,22.219,27.642
8,15.975,22.632,27.836
9,17.174,23.692,28.667
10,16.607,23.234,28.373
11,16.239,22.871,27.955
12,16.796,23.468,28.632
13,16.154,23.045,28.204
14,15.940,23.075,28.124
15,16.254,23.055,27.856
16,15.692,22.751,27.333
17,16.134,22.811,27.910
18,16.234,22.836,27.746
19,15.299,22.119,27.065
20,16.388,23.040,28.134
21,16.542,23.522,28.672
22,15.701,22.378,27.328
23,15.766,22.199,27.194
24,16.045,22.582,27.597
25,15.517,22.035,27.418
26,16.542,23.015,28.189
27,15.915,22.582,27.478
28,15.353,22.000,27.040
29,15.493,22.279,27.209
30,15.876,22.871,27.816
31,16.164,22.831,27.776
32,16.672,23.289,28.100
33,15.224,21.985,26.687
34,15.955,22.328,27.448
35,16.090,22.851,27.597
36,15.154,21.736,26.662
37,16.398,23.488,28.114
38,16.139,22.647,28.040
39,16.343,23.055,28.070
40,15.229,22.085,26.866
41,14.975,21.905,27.075
42,15.692,22.488,27.338
43,15.900,22.468,27.383
44,15.886,22.388,27.572
45,16.050,22.706,27.746
46,15.602,22.025,27.114
47,15.572,22.348,27.060
48,16.308,22.856,27.721
49,16.662,23.542,28.537
50,15.488,22.174,27.075
51,16.119,22.701,27.597
52,16.284,23.229,28.393
53,15.886,22.662,27.940
54,15.468,22.343,27.368
55,16.144,22.577,27.711
56,16.313,22.910,27.896
57,15.701,22.289,27.373
58,15.493,22.055,26.816
59,15.269,21.975,26.687
60,16.766,23.363,28.383
61,16.114,22.980,27.935
62,16.010,22.677,27.468
63,15.517,22.294,27.119
64,16.174,22.731,27.632
65,15.527,22.159,27.104
66,15.109,21.856,26.562
67,15.060,21.846,26.453
68,16.289,22.751,27.627
69,14.965,21.697,26.776
70,15.353,22.085,27.060
71,15.433,22.025,27.174
72,15.796,21.965,27.139
73,15.333,22.114,27.184
74,16.383,23.104,28.244
75,15.488,22.358,27.229
76,15.308,21.776,26.791
