lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.179,22.886,28.279
1,16.289,22.935,28.164
2,16.040,23.005,28.119
3,15.657,22.701,27.970
4,15.871,22.846,28.060
5,15.756,22.463,27.692
6,15.657,22.448,27.672
7,15.692,22.299,27.657
8,15.925,22.816,28.154
9,16.866,23.766,28.786
10,16.537,23.179,28.493
11,16.015,22.886,28.154
12,16.726,23.587,28.761
13,16.100,22.657,28.075
14,15.940,22.706,28.134
15,16.254,23.055,28.214
16,15.761,22.632,27.706
17,16.060,22.552,27.751
18,16.134,22.886,28.104
19,15.119,22.025,27.388
20,16.443,23.040,28.119
21,16.428,23.418,28.687
22,15.582,22.468,27.438
23,15.801,22.090,27.408
24,15.851,22.816,27.945
25,15.512,22.294,27.557
26,16.259,23.020,28.229
27,15.945,22.642,27.786
28,15.473,22.184,27.189
29,15.562,22.189,27.333
30,15.876,22.771,28.328
31,16.090,22.741,27.945
32,16.701,23.498,28.403
33,15.015,21.771,26.950
34,15.990,22.234,27.726
35,15.960,22.657,27.826
36,15.174,21.801,26.766
37,16.204,23.458,28.512
38,16.100,22.816,28.025
39,16.224,22.975,28.080
40,15.239,21.975,27.085
41,14.975,21.861,27.244
42,15.751,22.408,27.711
43,16.124,22.169,27.846
44,15.791,22.522,27.507
45,15.900,22.458,27.746
46,15.577,21.985,27.209
47,15.463,22.139,27.199
48,16.209,22.826,27.721
49,16.403,23.423,28.726
50,15.458,22.114,27.398
51,16.030,22.881,27.776
52,16.333,23.144,28.453
53,16.010,22.592,27.945
54,15.438,22.234,27.502
55,16.119,22.493,27.851
56,16.269,22.955,28.279
57,15.786,22.373,27.592
58,15.323,22.080,27.040
59,15.249,21.915,27.050
60,16.682,23.274,28.468
61,16.209,22.861,28.159
62,15.677,22.567,27.716
63,15.473,22.129,27.438
64,16.119,22.965,27.706
65,15.468,22.294,27.279
66,15.264,21.697,26.692
67,15.015,21.652,26.632
68,16.169,22.572,27.876
69,15.005,21.821,26.881
70,15.448,22.149,27.299
71,15.403,22.075,27.328
72,15.697,21.985,27.070
73,15.458,22.070,27.114
74,16.318,23.179,28.388
75,15.617,22.234,27.453
76,15.388,21.706,27.010
77,15.980,22.413,27.483
78,15.234,21.876,27.035
79,15.393,22.045,27.353
80,15.831,22.199,27.194
81,16.070,22.791,27.831
82,16.557,23.075,28.448
83,14.950,21.507,26.706
84,15.811,22.338,27.597
85,16.080,22.478,27.582
86,15.209,21.955,26.920
87,15.776,22.423,27.483
88,16.289,22.955,28.060
89,15.169,22.010,27.269
90,15.318,21.726,26.687
91,15.816,22.493,27.562
92,15.214,21.721,26.841
93,16.020,22.597,27.736
94,15.259,22.219,27.224
95,15.731,22.483,27.572
96,15.726,22.438,27.547
97,15.383,22.139,27.194
98,15.706,22.244,27.478
99,15.756,22.393,27.567
100,15.040,21.622,26.632
101,15.279,21.866,26.821
102,15.706,22.085,26.945
103,15.214,21.811,27.100
104,14.682,21.483,26.368
105,14.816,21.652,26.701
106,15.527,22.065,27.264
107,15.557,22.010,27.114
108,15.741,22.443,27.522
109,14.567,21.179,26.328
110,15.448,21.965,27.109
111,15.915,22.512,27.731
112,16.050,22.438,27.597
113,15.701,22.552,27.448
114,15.935,22.562,27.811
115,15.886,22.383,27.776
116,15.886,22.617,27.771
117,15.279,21.816,26.960
118,15.771,22.766,28.174
119,15.234,21.816,26.960
120,16.055,22.627,27.876
121,15.607,22.313,27.333
122,16.129,22.498,27.896
123,15.119,21.672,26.448
124,14.910,21.781,26.920
125,15.328,21.716,26.851
126,15.398,22.119,27.323
127,15.741,22.284,27.363
128,15.557,22.224,27.065
129,14.627,21.323,26.502
130,15.866,22.438,27.468
131,14.836,21.522,26.512
132,14.841,21.418,26.861
133,15.597,22.388,27.328
134,15.677,22.124,27.209
135,15.955,22.453,27.612
136,15.915,22.224,27.244
137,15.139,21.866,26.955
138,14.731,21.667,26.632
139,15.985,22.388,27.672
140,15.811,22.433,27.338
141,15.274,21.856,27.055
142,15.050,21.682,26.836
143,15.403,21.726,26.627
144,15.542,21.910,27.119
145,15.612,22.279,27.463
146,15.965,22.706,27.741
147,15.716,22.229,27.363
148,15.925,22.502,27.597
149,14.950,21.328,26.587
150,15.975,22.443,27.761
151,15.891,22.199,27.423
152,15.502,22.209,27.378
153,15.617,22.184,27.259
154,14.701,21.189,26.443
155,15.547,21.980,27.124
156,15.408,22.189,27.438
157,15.866,22.607,27.617
158,16.652,23.303,28.318
159,14.040,20.577,25.557
160,15.204,21.632,26.677
161,15.945,22.577,27.816
162,15.284,21.323,26.443
163,15.612,22.408,27.478
164,15.184,21.786,27.000
165,15.871,22.388,27.413
166,15.139,21.831,26.861
167,15.438,21.900,27.010
168,15.070,21.587,26.612
169,15.761,22.239,27.468
170,16.313,22.876,27.970
171,15.746,22.418,27.214
172,16.229,22.876,27.816
173,15.567,21.930,27.010
174,15.617,22.149,27.333
175,15.816,22.289,27.373
176,15.537,22.095,27.114
177,15.736,22.423,27.378
178,15.254,21.886,27.114
179,15.139,21.731,27.025
180,15.353,21.851,27.104
181,14.308,21.030,26.010
182,14.632,21.060,26.020
183,15.697,22.488,27.333
184,15.443,21.866,26.940
185,14.706,21.358,26.264
186,16.303,22.930,27.876
187,15.488,22.085,26.871
188,16.249,22.806,27.701
189,16.065,22.791,27.771
190,15.100,21.433,26.741
191,16.353,23.075,27.955
192,16.647,23.244,28.080
193,15.622,22.259,27.318
194,15.866,22.413,27.741
195,15.841,22.149,27.343
196,16.040,22.547,27.458
197,15.104,21.537,26.781
198,15.886,22.507,27.478
199,15.418,21.945,27.050
200,16.617,23.383,28.269
201,15.806,22.358,27.343
202,15.368,21.821,26.900
203,15.328,21.711,26.647
204,15.338,21.886,26.965
205,15.552,22.045,27.144
206,14.856,21.413,26.662
207,15.159,21.985,27.144
208,15.184,21.811,27.065
209,15.677,22.373,27.488
210,14.721,21.234,26.383
211,15.323,21.826,26.886
212,15.045,21.731,26.915
213,15.284,21.846,26.945
214,15.239,21.786,26.861
215,15.572,22.294,27.080
216,15.338,21.896,27.070
217,15.100,21.393,26.483
218,14.697,21.592,26.791
219,15.667,22.333,27.373
220,14.861,21.617,26.607
221,15.219,21.866,26.935
222,14.418,20.960,26.060
223,15.289,21.950,27.100
224,15.284,21.900,26.960
225,14.866,21.567,26.652
226,15.269,21.726,26.637
227,14.925,21.607,26.547
228,14.682,21.323,26.338
229,15.164,21.711,27.070
230,15.294,21.667,26.741
231,15.333,22.274,27.020
232,16.154,22.647,27.766
233,15.697,22.517,27.478
234,15.353,22.234,27.224
235,15.239,21.771,26.786
236,15.095,21.910,26.905
237,15.060,21.587,26.741
238,14.806,21.119,26.468
239,15.612,22.095,27.458
240,15.517,22.124,27.254
