lambda_idx,t_800.0_ms
0,27.517
1,27.413
2,27.741
3,27.085
4,27.507
5,27.224
6,27.065
7,27.139
8,27.363
9,28.308
10,27.726
11,27.512
12,28.134
13,27.607
14,27.657
15,27.706
16,26.975
17,27.184
18,27.443
19,26.537
20,27.438
21,28.139
22,26.791
23,26.706
24,27.398
25,26.756
26,27.572
27,27.040
28,26.517
29,26.483
30,27.537
31,27.139
32,27.881
33,26.368
34,26.930
35,27.254
36,26.189
37,27.836
38,27.428
39,27.493
40,26.333
41,26.672
42,27.015
43,27.289
44,26.910
45,27.149
46,26.826
47,26.443
48,27.234
49,28.353
50,26.756
51,27.020
52,27.657
53,27.408
54,26.851
55,27.199
56,27.433
57,27.109
58,26.393
59,26.398
60,27.985
61,27.577
62,26.925
63,26.781
64,27.169
65,26.557
66,26.214
67,26.000
68,27.174
69,26.532
70,26.607
71,26.562
72,26.323
73,26.607
74,27.781
75,26.622
76,26.378
77,26.751
78,26.582
79,26.602
80,26.597
81,27.308
82,27.816
83,26.134
84,26.886
85,26.896
86,26.423
87,26.711
88,27.383
89,26.537
90,26.289
91,26.980
92,26.154
93,27.154
94,26.512
95,26.960
96,27.005
97,26.612
98,26.851
99,26.891
100,26.144
101,26.318
102,26.572
103,26.050
104,25.697
105,25.980
106,26.851
107,26.328
108,26.851
109,25.562
110,26.697
111,27.060
112,27.109
113,26.801
114,27.144
115,27.085
116,27.413
117,26.259
118,27.478
119,26.567
120,27.284
121,26.970
122,27.308
123,25.652
124,26.020
125,26.383
126,26.537
127,26.831
128,26.547
129,26.139
130,26.746
131,26.010
132,26.010
133,26.667
134,26.493
135,26.995
136,26.682
137,26.279
138,26.224
139,26.950
140,26.592
141,26.602
142,26.239
143,25.881
144,26.428
145,26.741
146,26.980
147,27.010
148,26.881
149,26.050
150,27.104
151,26.846
152,26.672
153,26.756
154,25.786
155,26.458
156,26.751
157,26.980
158,27.960
159,24.871
160,26.169
161,27.075
162,25.896
163,26.731
164,26.264
165,26.955
166,26.149
167,26.189
168,25.955
169,26.841
170,27.294
171,26.517
172,27.100
173,26.398
174,26.612
175,26.726
176,26.597
177,26.791
178,26.164
179,26.498
180,26.483
181,25.289
182,25.313
183,26.726
184,26.308
185,25.602
186,27.249
187,26.174
188,27.363
189,27.303
190,26.015
191,27.577
192,27.547
193,26.662
194,26.955
195,26.731
196,26.985
197,25.980
198,26.940
199,26.413
200,27.657
201,26.741
202,26.328
203,26.055
204,26.323
205,26.592
206,25.940
207,26.547
208,26.239
209,26.861
210,25.771
211,26.378
212,26.418
213,26.358
214,26.259
215,26.179
216,26.443
217,26.025
218,26.109
219,26.736
220,25.826
221,26.408
222,25.547
223,26.313
224,26.433
225,25.990
226,26.164
227,26.129
228,25.821
229,26.313
230,26.124
231,26.498
232,27.144
233,26.871
234,26.587
235,26.264
236,26.378
237,25.861
238,25.866
239,26.682
240,26.637
241,26.567
242,26.542
243,26.761
244,26.428
245,26.065
246,26.955
247,27.005
248,26.289
249,26.383
250,26.214
251,26.109
252,26.179
253,26.313
254,26.458
255,26.169
256,25.836
257,25.582
258,25.846
259,26.090
260,25.851
261,25.910
262,26.711
263,26.269
264,26.100
265,27.040
266,26.657
267,26.687
268,26.045
269,26.473
270,27.199
271,26.881
272,26.527
273,26.756
274,27.438
275,26.418
276,25.960
277,26.498
278,25.935
279,26.786
280,26.458
281,26.552
282,26.647
283,26.682
284,26.124
285,26.582
286,26.637
287,25.701
288,26.542
289,26.980
290,26.338
291,26.005
292,26.209
293,26.323
294,26.398
295,27.164
296,27.015
297,26.498
298,26.622
299,25.776
300,26.184
301,25.995
302,26.766
303,26.473
304,26.378
305,26.970
306,26.995
307,25.682
308,26.701
309,26.826
310,26.871
311,26.303
312,26.692
313,27.562
314,27.000
315,26.965
316,27.229
317,26.771
318,26.348
319,26.219
320,26.602
321,26.234
322,26.657
323,26.925
324,26.025
325,26.144
326,26.677
327,25.905
328,26.114
329,27.184
330,26.761
331,26.711
332,26.647
333,26.612
334,26.761
335,26.677
336,26.388
337,26.975
338,27.368
339,26.463
340,26.985
341,27.109
342,26.507
343,26.826
344,26.388
345,26.299
346,26.891
347,26.363
348,26.313
349,26.139
350,25.726
351,27.070
352,26.458
353,26.318
354,26.886
355,26.905
356,26.194
357,26.418
358,25.960
359,26.483
360,26.990
361,27.239
362,26.194
363,26.751
364,26.428
365,25.667
366,27.060
367,25.980
368,26.109
369,25.881
370,26.841
371,26.791
372,27.323
373,26.483
374,26.876
375,26.652
376,26.507
377,26.816
378,26.209
379,26.318
380,26.736
381,27.000
382,26.697
383,27.328
384,26.338
385,26.443
386,27.154
387,26.219
388,26.905
389,26.313
390,26.811
391,26.572
392,27.124
393,28.090
394,27.443
395,26.493
396,26.338
397,26.085
398,26.085
399,26.905
400,26.597
401,26.249
402,26.308
403,27.552
404,26.493
405,25.791
406,25.761
407,26.881
408,26.294
409,26.070
410,26.169
411,26.811
412,26.766
413,26.498
414,26.448
415,27.254
416,25.970
417,27.353
418,27.368
419,27.254
420,25.965
421,25.856
422,26.552
423,26.582
424,26.945
425,26.612
426,26.667
427,26.294
428,26.866
429,26.328
430,26.960
431,25.512
432,26.697
433,26.139
434,26.577
435,26.517
436,26.766
437,25.990
438,26.920
439,26.060
440,26.652
441,26.507
442,26.388
443,26.562
444,26.279
445,26.706
446,26.214
447,26.527
448,26.806
449,26.468
450,25.786
451,26.547
452,26.667
453,25.756
454,26.776
455,26.612
456,25.930
457,26.781
458,26.109
459,27.104
460,26.124
461,26.517
462,27.055
463,27.368
464,26.692
465,26.498
466,26.139
467,26.900
468,26.662
469,26.299
470,26.502
471,26.343
472,26.463
473,26.692
474,26.473
475,26.701
476,27.104
477,26.905
478,25.687
479,26.408
480,26.189
481,26.751
482,26.398
483,25.851
484,26.219
485,26.239
486,25.970
487,26.114
488,26.806
489,26.114
490,27.189
491,26.005
492,26.766
493,26.114
494,26.264
495,27.403
496,25.736
497,26.174
498,26.577
499,26.448
500,26.249
501,26.353
502,26.652
503,26.507
504,26.706
505,26.194
506,26.637
507,26.627
508,26.821
509,25.378
510,26.085
511,25.965
512,25.900
513,26.831
514,26.746
515,26.572
516,26.040
517,26.801
518,26.801
519,27.159
520,26.229
521,26.711
522,26.557
523,25.318
524,26.567
525,26.348
526,27.701
527,26.557
528,27.179
529,26.687
530,27.368
531,27.060
532,26.756
533,26.468
534,26.662
535,27.463
536,26.249
537,26.408
538,26.826
539,26.572
540,27.149
541,26.900
542,26.244
543,26.348
544,25.687
545,26.030
546,25.806
547,26.826
548,27.194
549,26.582
550,26.483
551,26.249
552,25.831
553,27.070
554,26.736
555,26.398
556,26.502
557,26.557
558,26.229
559,27.413
560,25.891
561,26.726
562,26.244
563,26.483
564,27.448
565,26.164
566,26.627
567,25.791
568,26.418
569,26.512
570,25.980
571,26.746
572,25.925
573,25.562
574,27.209
575,27.109
576,27.468
577,26.498
578,25.667
579,26.915
580,26.483
581,27.015
582,27.542
583,27.080
584,26.925
585,26.866
586,26.433
587,27.264
588,26.269
589,26.095
590,26.139
591,26.373
592,26.249
593,26.413
594,26.075
595,26.736
596,27.075
597,26.721
598,25.990
599,26.841
600,27.438
601,26.891
602,26.970
603,27.433
604,26.826
605,26.448
606,27.552
607,26.353
608,27.035
609,26.806
610,26.925
611,26.473
612,26.507
613,27.194
614,27.109
615,26.741
616,26.473
617,27.284
618,27.154
619,26.124
620,26.950
621,26.612
622,27.398
623,27.109
624,26.950
625,26.274
626,27.174
627,26.642
628,27.269
629,26.592
630,26.557
631,26.219
632,26.547
633,26.473
634,27.184
635,26.637
636,27.144
637,26.587
638,27.045
639,27.363
640,26.930
641,27.199
642,26.453
643,26.532
644,26.473
645,26.662
646,26.164
647,26.632
648,26.716
649,26.622
650,26.930
651,26.065
652,27.144
653,26.592
654,27.363
655,26.254
656,26.846
657,26.781
658,27.020
659,26.473
660,27.478
661,27.647
662,26.493
663,27.020
664,27.816
665,26.945
666,26.343
667,27.323
668,26.557
669,26.652
670,26.697
671,27.532
672,26.572
673,26.657
674,26.796
675,27.144
676,27.368
677,27.597
678,25.940
679,27.040
680,27.393
681,27.423
682,27.174
683,26.433
684,26.736
685,27.687
686,26.731
687,26.756
688,27.119
689,26.831
690,27.418
691,26.881
692,26.726
693,27.413
694,27.129
695,26.886
696,27.303
697,27.274
698,27.338
699,28.090
700,26.592
701,26.975
702,27.080
703,27.100
704,27.512
705,27.781
706,26.313
707,27.144
708,27.159
709,26.876
710,26.960
711,27.488
712,26.617
713,27.209
714,27.373
715,27.080
716,27.567
717,27.443
718,27.179
719,26.965
720,26.547
721,27.507
722,27.836
723,26.915
724,27.075
725,27.995
726,27.244
727,27.284
728,28.075
729,27.677
730,27.642
731,27.174
732,27.910
733,26.821
734,28.448
735,27.418
736,27.333
737,27.269
738,27.512
739,27.403
740,27.861
741,27.562
742,27.682
743,26.811
744,27.657
745,27.333
746,27.313
747,27.000
748,27.647
749,27.229
750,27.647
751,27.189
752,27.229
753,27.726
754,27.662
755,27.746
756,27.070
757,28.264
758,28.109
759,27.706
760,27.119
761,27.965
762,27.602
763,28.483
764,28.199
765,27.498
766,27.945
767,27.866
768,27.532
769,27.871
770,27.846
771,27.119
772,27.378
773,27.776
774,27.129
775,27.816
776,27.801
777,27.672
778,28.940
779,27.393
780,27.229
781,27.985
782,27.104
783,27.975
784,27.905
785,27.318
786,27.348
787,28.662
788,27.338
789,28.886
790,28.731
791,28.945
792,28.886
793,29.517
794,29.358
795,29.488
796,30.090
797,29.617
798,30.318
799,31.040
800,32.940
801,34.448
802,37.239
803,41.751
804,48.900
805,59.338
806,74.940
807,87.194
808,93.214
809,96.806
810,97.015
811,95.826
812,93.388
813,92.617
814,94.149
815,96.886
816,98.776
817,102.642
818,102.786
819,96.348
820,89.463
821,76.940
822,61.602
823,47.070
824,38.557
825,32.920
826,31.284
827,30.294
828,29.980
829,29.512
830,29.139
831,29.766
832,29.164
833,29.886
834,29.388
835,28.900
836,28.990
837,28.806
838,28.975
839,28.920
840,28.791
841,28.433
842,28.891
843,27.831
844,29.015
845,27.970
846,28.706
847,28.358
848,28.323
849,28.249
850,28.104
851,28.119
852,27.657
853,28.194
854,28.015
855,28.159
856,28.378
857,27.975
858,27.527
859,27.617
860,27.035
861,27.149
862,27.677
863,27.542
864,27.537
865,27.876
866,26.985
867,27.751
868,27.323
869,27.816
870,27.164
871,27.945
872,27.507
873,27.428
874,27.925
875,27.607
876,27.687
877,27.383
878,28.040
879,27.637
880,28.164
881,27.139
882,28.144
883,27.990
884,27.085
885,27.920
886,27.428
887,28.204
888,27.498
889,27.811
890,27.378
891,28.711
892,28.483
893,27.552
894,27.433
895,27.642
896,27.726
897,27.517
898,27.328
899,27.244
900,28.289
901,28.010
902,27.582
903,27.791
904,27.433
905,27.294
906,27.080
907,27.736
908,28.353
909,28.045
910,27.632
911,27.269
912,27.030
913,27.428
914,27.104
915,28.015
916,28.547
917,27.035
918,27.104
919,27.796
920,27.597
921,27.159
922,27.249
923,27.622
924,27.169
925,26.856
926,27.627
927,27.134
928,28.159
929,27.244
930,27.990
931,27.204
932,27.672
933,28.552
934,27.682
935,26.851
936,27.373
937,28.020
938,27.274
939,27.214
940,28.000
941,27.299
942,28.075
943,28.114
944,27.612
945,28.159
946,27.498
947,27.090
948,27.468
949,27.080
950,26.955
951,27.259
952,27.134
953,27.259
954,27.308
955,27.353
956,28.045
957,27.219
958,26.950
959,27.378
960,27.224
961,27.378
962,27.428
963,26.502
964,26.468
965,27.020
966,28.050
967,27.244
968,27.214
969,27.562
970,26.896
971,27.353
972,27.836
973,27.100
974,27.652
975,27.343
976,27.244
977,27.448
978,26.930
979,27.537
980,27.985
981,28.005
982,27.473
983,27.239
984,25.935
985,27.443
986,27.806
987,26.915
988,28.323
989,27.184
990,27.716
991,27.910
992,27.697
993,27.473
994,28.040
995,26.736
996,27.796
997,27.667
998,27.642
999,27.542
1000,27.194
1001,28.269
1002,27.289
1003,28.383
1004,27.791
1005,27.189
1006,27.692
1007,28.005
1008,27.343
1009,27.841
1010,27.373
1011,27.065
1012,26.836
1013,27.741
1014,26.796
1015,27.841
1016,27.219
1017,27.881
1018,27.189
1019,27.930
1020,26.632
1021,27.428
1022,27.423
1023,27.488
1024,26.517
1025,27.841
1026,26.756
1027,27.507
1028,27.607
1029,27.189
1030,27.547
1031,27.512
1032,27.905
1033,27.065
1034,27.796
1035,28.005
1036,27.114
1037,27.821
1038,26.716
1039,26.522
1040,27.821
1041,26.945
1042,26.532
1043,27.174
1044,27.308
1045,26.930
1046,27.532
1047,26.159
1048,27.269
1049,26.841
1050,27.896
1051,27.025
1052,27.940
1053,27.343
1054,27.652
1055,26.542
1056,26.398
1057,26.517
1058,27.756
1059,27.413
1060,27.209
1061,27.060
1062,27.010
1063,27.776
1064,27.463
1065,27.383
1066,26.841
1067,27.443
1068,27.706
1069,26.841
1070,27.458
1071,26.950
1072,26.552
1073,27.602
1074,26.975
1075,27.577
1076,26.348
1077,26.876
1078,27.219
1079,26.831
1080,26.219
1081,26.841
1082,27.348
1083,26.149
1084,26.756
1085,26.751
1086,26.134
1087,27.015
1088,27.070
1089,27.015
1090,26.423
1091,26.378
1092,27.662
1093,27.517
1094,26.806
1095,26.632
1096,27.318
1097,27.184
1098,26.204
1099,28.000
1100,26.582
1101,26.950
