lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.030,15.940,27.851
1,16.085,16.045,27.667
2,16.030,15.915,27.995
3,15.781,15.502,27.532
4,15.881,15.692,27.682
5,15.791,15.642,27.433
6,15.701,15.507,27.124
7,15.657,15.358,27.284
8,15.786,15.647,27.592
9,17.000,16.706,28.701
10,16.602,16.239,28.095
11,16.129,15.886,27.697
12,16.647,16.562,28.169
13,15.995,15.746,27.726
14,15.771,15.796,27.801
15,16.214,15.970,27.781
16,15.652,15.552,27.264
17,15.900,15.886,27.522
18,16.129,15.831,27.667
19,15.070,14.900,27.015
20,16.308,16.139,27.801
21,16.368,16.154,28.423
22,15.587,15.433,27.040
23,15.697,15.587,27.005
24,15.826,15.711,27.483
25,15.562,15.224,26.881
26,16.299,16.184,27.806
27,15.771,15.647,27.363
28,15.229,15.040,26.940
29,15.318,15.259,26.871
30,15.786,15.667,27.662
31,16.134,15.836,27.413
32,16.582,16.542,28.149
33,15.080,14.995,26.682
34,15.731,15.682,27.279
35,16.010,15.886,27.373
36,15.129,14.871,26.294
37,16.333,16.129,27.905
38,15.975,15.806,27.935
39,16.065,15.836,27.771
40,15.159,15.154,26.806
41,14.866,14.711,26.701
42,15.512,15.308,27.338
43,15.846,15.741,27.284
44,15.597,15.642,27.065
45,15.781,15.547,27.418
46,15.512,15.517,26.925
47,15.453,15.318,26.701
48,16.100,15.965,27.318
49,16.428,16.229,28.338
50,15.368,15.149,26.905
51,15.900,15.791,27.303
52,16.139,15.960,28.119
53,15.756,15.672,27.592
54,15.393,15.284,27.090
55,16.060,15.846,27.328
56,16.254,16.129,27.692
57,15.542,15.403,27.179
58,15.383,15.269,26.891
59,15.174,14.861,26.562
60,16.567,16.527,28.129
61,16.154,15.905,27.662
62,15.831,15.657,27.164
63,15.398,15.139,26.900
64,15.900,15.821,27.303
65,15.358,15.199,26.925
66,15.129,14.985,26.284
67,14.955,14.736,26.403
68,16.080,15.896,27.219
69,14.975,14.945,26.527
70,15.239,15.179,26.841
71,15.478,15.184,26.816
72,15.502,15.418,26.383
73,15.378,15.229,26.751
74,16.119,16.144,27.970
75,15.488,15.294,27.080
76,15.224,15.095,26.537
77,15.891,15.617,26.915
78,15.289,15.139,26.731
79,15.438,15.154,26.776
80,15.672,15.458,26.831
81,15.876,15.826,27.572
82,16.527,16.358,27.786
83,14.910,14.821,26.323
84,15.821,15.682,26.881
85,15.990,15.781,27.308
86,15.358,15.219,26.537
87,15.637,15.672,27.070
88,16.159,16.000,27.607
89,15.313,15.134,26.955
90,15.249,14.990,26.343
91,15.761,15.443,27.040
92,15.025,14.836,26.328
93,15.955,15.751,27.423
94,15.383,15.244,26.507
95,15.587,15.602,27.274
96,15.662,15.423,27.194
97,15.313,15.219,26.846
98,15.473,15.264,27.055
99,15.811,15.607,27.025
100,14.900,14.801,26.244
101,15.070,14.881,26.388
102,15.632,15.627,26.532
103,15.179,15.010,26.333
104,14.682,14.448,25.995
105,14.856,14.701,26.279
106,15.269,15.294,26.756
107,15.313,15.214,26.587
108,15.662,15.483,27.070
109,14.667,14.303,25.905
110,15.279,15.174,26.647
111,15.851,15.731,27.249
112,15.980,15.821,27.199
113,15.746,15.642,27.065
114,15.930,15.637,27.473
115,15.955,15.662,27.035
116,15.781,15.667,27.602
117,15.144,14.995,26.428
118,15.612,15.607,27.701
119,15.284,15.050,26.423
120,15.950,15.736,27.418
121,15.667,15.393,27.015
122,15.980,15.826,27.378
123,15.070,14.682,26.214
124,14.706,14.493,26.294
125,15.199,15.363,26.378
126,15.219,15.144,26.711
127,15.761,15.622,26.786
128,15.308,15.289,26.741
129,14.453,14.537,26.015
130,15.871,15.726,27.045
131,14.831,14.642,26.338
132,14.771,14.562,26.358
133,15.766,15.493,26.975
134,15.522,15.393,26.701
135,15.826,15.706,27.199
136,15.776,15.642,26.667
137,15.269,14.960,26.363
138,14.741,14.667,26.483
139,15.876,15.667,27.244
140,15.816,15.622,27.050
