lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.950,22.711,27.537
1,16.229,22.851,27.751
2,15.900,22.582,27.781
3,15.726,22.308,27.473
4,15.836,22.672,27.582
5,15.766,22.343,27.483
6,15.657,22.194,26.995
7,15.403,22.294,27.194
8,15.736,22.488,27.537
9,16.935,23.448,28.318
10,16.478,23.005,28.129
11,15.935,22.542,27.831
12,16.622,23.299,28.144
13,15.935,22.587,27.532
14,15.806,22.736,27.577
15,16.095,22.473,27.542
16,15.577,22.363,27.020
17,16.045,22.637,27.289
18,16.010,22.662,27.507
19,15.015,21.816,26.746
20,16.144,22.736,27.612
21,16.343,23.169,28.318
22,15.552,22.303,26.846
23,15.721,21.940,26.925
24,15.701,22.587,27.348
25,15.373,21.886,26.756
26,16.269,22.632,27.682
27,15.796,22.502,27.159
28,15.294,21.975,26.602
29,15.428,21.975,26.891
30,15.672,22.672,27.706
31,16.174,22.572,27.323
32,16.512,23.184,27.701
33,15.010,21.776,26.284
34,15.706,22.065,27.134
35,15.741,22.318,27.274
36,15.015,21.527,26.139
37,16.254,23.065,27.846
38,16.015,22.627,27.557
39,15.980,22.522,27.622
40,15.080,21.701,26.672
41,14.701,21.557,26.657
42,15.507,22.353,27.274
43,15.811,22.249,27.184
44,15.751,22.333,26.985
45,15.791,22.333,27.318
46,15.552,21.915,26.841
47,15.433,22.065,26.682
48,16.055,22.612,27.244
49,16.552,22.930,28.194
50,15.249,21.761,26.801
51,15.920,22.358,27.229
52,16.090,22.861,28.164
53,15.716,22.592,27.323
54,15.428,22.100,26.766
55,15.876,22.448,27.129
56,16.189,22.692,27.612
57,15.697,22.065,27.020
58,15.169,21.950,26.517
59,15.090,21.552,26.363
60,16.572,23.139,27.945
61,15.985,22.542,27.617
62,15.682,22.453,27.149
63,15.323,21.900,26.886
64,15.985,22.721,27.294
65,15.408,22.000,26.557
66,15.075,21.652,26.095
67,14.886,21.562,26.189
68,15.950,22.378,27.060
69,14.886,21.517,26.428
70,15.209,21.891,26.741
71,15.373,21.915,26.836
72,15.612,21.736,26.483
73,15.229,21.776,26.622
74,16.090,22.876,27.726
75,15.398,21.881,26.876
76,15.204,21.637,26.289
77,15.711,22.219,26.811
78,15.244,21.592,26.328
79,15.433,21.771,26.612
80,15.672,21.925,26.711
81,15.811,22.443,27.348
