lambda_idx,t_800.0_ms
0,27.846
1,27.741
2,27.896
3,27.398
4,27.667
5,27.318
6,27.219
7,27.358
8,27.572
9,28.498
10,28.129
11,28.055
12,28.254
13,27.786
14,27.945
15,27.746
16,27.189
17,27.537
18,27.736
19,26.920
20,27.871
21,28.279
22,27.264
23,27.144
24,27.667
25,27.100
26,27.960
27,27.418
28,26.851
29,27.005
30,27.801
31,27.433
32,28.085
33,26.716
34,27.224
35,27.502
36,26.294
37,27.945
38,27.677
39,27.920
40,26.915
41,26.856
42,27.209
43,27.303
44,27.328
45,27.502
46,27.174
47,26.851
48,27.388
49,28.363
50,26.985
51,27.264
52,28.209
53,27.607
54,27.090
55,27.333
56,27.861
57,27.055
58,26.741
59,26.537
60,28.169
61,27.597
62,27.139
63,27.085
64,27.537
65,26.886
66,26.527
67,26.393
68,27.473
69,26.672
70,26.831
71,26.970
72,26.706
73,26.672
74,28.050
75,26.955
76,26.726
77,27.159
78,26.637
79,26.881
80,26.821
81,27.408
82,28.154
83,26.323
84,27.070
85,27.139
86,26.915
87,26.970
88,27.652
89,26.980
90,26.348
91,27.239
92,26.512
93,27.408
94,26.806
95,27.174
96,27.308
97,26.751
98,27.085
99,27.174
100,26.453
101,26.448
102,26.746
103,26.522
104,26.065
105,26.244
106,26.841
107,26.731
108,26.965
109,25.925
110,26.687
111,27.373
112,27.318
113,27.104
114,27.488
115,27.244
116,27.552
117,26.652
118,27.672
119,26.547
120,27.542
121,27.284
122,27.493
123,26.214
124,26.299
125,26.473
126,26.990
127,26.930
128,26.756
129,26.129
130,27.119
131,26.348
132,26.249
133,27.174
134,26.905
135,27.179
136,26.881
137,26.502
138,26.358
139,27.249
140,27.114
141,26.682
142,26.428
143,26.159
144,26.602
145,26.886
146,27.254
147,27.035
148,27.313
149,26.209
150,27.219
151,27.060
152,26.915
153,27.025
154,25.940
155,26.567
156,26.980
157,27.189
158,27.821
159,25.085
160,26.388
161,27.458
162,26.159
163,27.134
164,26.522
165,27.189
166,26.697
167,26.368
168,26.164
169,27.070
170,27.662
171,26.851
172,27.294
173,26.791
174,26.930
175,26.886
176,26.731
177,27.184
178,26.736
179,26.383
180,26.632
181,25.602
