lambda_idx,t_500.0_ms
0,22.706
1,22.925
2,22.751
3,22.383
4,22.502
5,22.323
6,22.224
7,22.308
8,22.632
9,23.507
10,23.020
11,22.672
12,23.368
13,22.582
14,22.677
15,22.607
16,22.264
17,22.711
18,22.682
19,21.905
20,22.672
21,23.209
22,22.279
23,22.109
24,22.582
25,21.930
26,22.801
27,22.458
28,21.980
29,22.100
30,22.657
31,22.512
32,23.284
33,21.662
34,22.104
35,22.488
36,21.811
37,23.010
38,22.776
39,22.701
40,21.846
41,21.577
42,22.169
43,22.114
44,22.323
45,22.617
46,21.900
47,22.025
48,22.692
49,23.080
50,22.000
51,22.448
52,22.980
53,22.418
54,22.179
55,22.557
56,22.736
57,22.154
58,21.821
59,21.527
60,23.473
61,22.597
62,22.438
63,22.015
64,22.647
65,22.020
66,21.637
67,21.617
68,22.552
69,21.627
70,21.910
71,21.945
72,21.771
73,21.836
74,22.871
75,22.005
76,21.567
77,22.159
78,21.741
79,21.781
80,22.030
81,22.428
82,22.960
83,21.512
84,22.055
85,22.264
86,21.945
87,22.229
88,22.731
89,21.652
90,21.637
91,22.333
92,21.677
93,22.428
94,21.915
95,22.259
96,22.368
97,22.010
98,22.065
99,22.030
100,21.428
101,21.697
102,21.915
103,21.542
104,21.144
105,21.363
106,21.900
107,21.632
108,22.129
109,21.085
110,21.945
111,22.483
112,22.368
113,22.259
114,22.512
115,22.264
116,22.562
117,21.567
118,22.463
119,21.692
120,22.463
121,21.985
122,22.652
123,21.333
124,21.373
125,21.607
126,21.846
127,22.139
128,21.985
129,21.104
130,22.428
131,21.398
132,21.279
133,22.169
134,21.861
135,22.343
136,22.249
137,21.697
138,21.423
139,22.239
140,22.144
141,21.851
142,21.602
143,21.318
144,21.831
145,22.204
146,22.313
147,22.100
148,22.299
149,21.318
150,22.433
151,22.174
152,21.935
153,22.055
154,20.940
155,21.766
156,21.935
157,22.308
158,23.169
159,20.289
160,21.483
161,22.488
162,21.433
163,22.129
164,21.607
165,22.144
166,21.597
167,21.677
168,21.388
169,22.209
170,22.791
171,22.129
172,22.552
173,21.587
174,22.075
175,22.050
176,22.030
177,22.005
178,21.582
179,21.537
180,21.726
181,20.846
182,20.905
183,22.169
184,21.866
185,20.990
186,22.687
187,21.701
188,22.741
189,22.463
190,21.303
191,22.826
192,23.109
193,21.995
194,22.308
195,22.080
196,22.443
197,21.308
198,22.294
199,21.632
200,22.955
201,22.075
202,21.736
203,21.692
204,21.642
205,21.905
206,21.333
207,21.841
208,21.647
209,22.114
210,21.100
