lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.841,22.557,27.731
1,15.930,22.338,27.582
2,15.776,22.413,27.836
3,15.507,22.090,27.512
4,15.751,22.378,27.642
5,15.522,22.154,27.179
6,15.388,21.915,27.005
7,15.284,21.960,27.020
8,15.692,22.413,27.473
9,16.846,23.219,28.179
10,16.169,22.836,28.159
11,15.736,22.398,27.498
12,16.512,23.204,28.035
13,15.781,22.289,27.483
14,15.627,22.562,27.945
15,16.000,22.418,27.607
16,15.408,22.109,27.080
17,15.881,22.239,27.522
18,15.876,22.413,27.577
19,14.915,21.572,26.856
20,16.109,22.667,27.602
21,16.129,22.876,28.289
22,15.373,21.866,26.995
23,15.478,21.736,26.896
24,15.512,22.259,27.443
25,15.254,21.687,26.766
26,16.080,22.433,27.786
27,15.537,22.199,27.129
28,15.104,21.677,26.886
29,15.259,21.806,26.746
30,15.711,22.274,27.672
31,15.821,22.299,27.478
32,16.358,22.925,27.891
33,14.871,21.597,26.453
34,15.647,22.045,27.040
35,15.826,22.313,27.383
36,14.881,21.378,26.488
37,16.030,23.040,28.090
38,15.721,22.438,27.433
39,15.816,22.473,27.731
40,15.050,21.627,26.701
41,14.721,21.363,26.527
42,15.289,21.935,27.100
43,15.706,21.905,27.154
44,15.677,22.055,27.229
45,15.662,22.189,27.557
46,15.373,21.935,26.836
47,15.413,21.846,26.687
48,15.995,22.403,27.284
49,16.229,22.841,28.308
50,15.224,21.776,26.821
51,15.572,22.358,27.493
52,16.095,22.662,28.020
53,15.761,22.289,27.498
54,15.303,21.697,26.935
55,15.761,22.289,27.189
56,16.134,22.592,27.697
57,15.507,21.950,26.975
58,15.179,21.607,26.552
59,14.900,21.378,26.289
60,16.438,22.920,28.060
61,15.910,22.463,27.552
62,15.557,22.139,27.259
63,15.204,21.736,26.896
64,15.896,22.318,27.483
65,15.363,21.851,26.891
66,14.841,21.214,26.308
67,14.801,21.294,26.338
68,15.900,22.249,27.418
69,14.597,21.149,26.478
70,15.149,21.667,26.920
71,15.214,21.726,26.726
72,15.368,21.642,26.597
73,15.075,21.766,26.692
74,16.104,22.637,27.846
75,15.398,21.776,26.910
76,14.995,21.393,26.517
77,15.507,21.856,26.891
78,15.075,21.552,26.537
79,15.239,21.692,26.821
80,15.483,21.682,26.985
81,15.701,22.274,27.537
82,16.323,22.846,27.876
83,14.786,21.289,26.249
84,15.642,21.841,26.861
85,15.940,22.129,26.955
86,15.214,21.537,26.527
87,15.378,21.677,27.109
88,16.090,22.423,27.592
89,15.134,21.602,26.751
90,15.124,21.418,26.299
91,15.507,21.806,27.050
92,14.761,21.269,26.144
93,15.786,22.020,27.134
94,15.204,21.647,26.821
95,15.413,21.905,27.154
96,15.617,22.040,27.249
97,15.154,21.706,26.617
98,15.318,21.985,27.189
99,15.716,21.940,27.060
100,14.751,21.184,26.488
101,15.085,21.418,26.393
102,15.453,21.488,26.572
103,15.075,21.308,26.393
104,14.532,21.114,25.940
105,14.647,21.264,26.104
106,15.184,21.766,26.836
107,15.189,21.517,26.701
108,15.622,22.129,27.030
109,14.214,20.851,25.756
110,15.179,21.667,26.507
111,15.697,22.030,27.254
112,15.876,22.259,27.174
113,15.677,22.204,27.085
114,15.657,22.015,27.498
115,15.542,22.075,26.965
116,15.771,22.234,27.493
117,15.080,21.328,26.353
118,15.488,22.035,27.582
119,15.075,21.294,26.527
120,15.771,22.119,27.284
121,15.453,21.876,27.070
122,15.786,22.353,27.289
123,14.692,21.005,25.945
124,14.652,21.294,26.388
125,15.075,21.348,26.547
126,15.095,21.761,26.622
127,15.527,21.746,26.791
128,15.109,21.806,26.816
129,14.483,20.881,25.970
130,15.687,22.144,27.159
131,14.647,21.194,26.164
132,14.587,21.224,26.139
133,15.323,21.945,26.960
134,15.517,21.597,26.791
