lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.219,22.836,28.015
1,16.294,22.995,27.945
2,16.104,22.846,28.065
3,15.706,22.597,27.547
4,15.866,22.657,27.826
5,15.771,22.483,27.697
6,15.552,22.413,27.507
7,15.522,22.209,27.398
8,15.731,22.642,27.856
9,16.900,23.647,28.463
10,16.448,23.080,28.498
11,16.159,22.786,27.985
12,16.582,23.478,28.522
13,16.050,22.741,27.806
14,15.841,22.736,27.970
15,16.234,22.806,27.871
16,15.577,22.537,27.433
17,16.134,22.612,27.796
18,15.955,22.891,27.866
19,15.174,21.970,27.144
20,16.224,22.791,28.040
21,16.403,23.249,28.483
22,15.741,22.259,27.388
23,15.592,22.090,27.199
24,15.781,22.706,27.562
25,15.353,22.050,27.164
26,16.234,22.925,28.104
27,15.642,22.517,27.627
28,15.388,22.070,27.159
29,15.517,22.159,27.139
30,15.751,22.866,27.985
31,15.920,22.716,27.582
32,16.532,23.328,28.025
33,15.005,21.652,26.657
34,15.771,22.348,27.502
35,15.930,22.448,27.662
36,15.154,21.607,26.701
37,16.358,23.169,28.189
38,15.995,22.642,27.900
39,16.164,22.871,27.975
40,15.035,21.811,26.980
41,14.910,21.701,26.990
42,15.547,22.493,27.393
43,16.045,22.353,27.388
44,15.766,22.318,27.323
45,15.955,22.662,27.731
46,15.488,21.970,27.189
47,15.463,22.169,27.005
48,16.199,22.771,27.552
49,16.378,23.353,28.547
50,15.333,22.134,27.134
51,15.975,22.632,27.289
52,16.214,22.945,28.259
53,15.826,22.622,27.567
54,15.517,22.154,27.303
55,15.980,22.264,27.517
56,16.269,22.856,27.841
57,15.622,22.219,27.214
58,15.358,22.060,26.701
59,15.279,21.682,26.766
60,16.448,23.308,28.473
61,16.015,22.706,27.841
62,15.856,22.587,27.308
63,15.363,22.090,27.164
64,15.781,22.756,27.547
65,15.398,22.095,27.025
66,15.050,21.781,26.542
67,14.955,21.522,26.582
68,16.174,22.537,27.687
69,14.826,21.662,26.945
70,15.214,22.055,27.030
71,15.328,21.935,27.114
72,15.692,22.139,26.896
73,15.254,21.886,26.970
74,16.204,22.905,27.990
75,15.493,22.139,27.010
76,15.259,21.831,26.751
77,15.851,22.219,27.254
78,15.269,21.950,26.910
79,15.552,21.851,26.925
80,15.771,22.010,26.990
81,15.970,22.577,27.522
82,16.358,23.080,28.169
83,15.090,21.398,26.577
84,15.771,22.254,27.159
85,16.020,22.363,27.294
86,15.294,21.980,26.826
87,15.821,22.174,27.264
88,16.224,22.781,27.721
89,15.348,21.881,27.174
90,15.174,21.791,26.572
91,15.721,22.264,27.299
92,15.090,21.627,26.557
93,15.970,22.522,27.393
94,15.393,21.891,26.900
95,15.577,22.179,27.552
96,15.582,22.423,27.423
97,15.473,22.149,26.985
98,15.493,22.279,27.254
99,15.776,22.269,27.294
100,14.935,21.532,26.313
101,15.080,21.687,26.597
102,15.577,21.920,26.886
103,15.060,21.841,26.662
104,14.701,21.308,26.095
105,14.900,21.368,26.463
106,15.517,21.995,26.950
107,15.398,21.866,26.856
108,15.607,22.303,27.289
109,14.522,21.209,26.139
110,15.234,21.915,26.881
111,15.846,22.592,27.527
112,15.985,22.408,27.294
113,15.617,22.368,27.249
114,15.806,22.483,27.607
115,15.846,22.517,27.139
116,15.856,22.741,27.731
117,15.234,21.801,26.647
118,15.547,22.597,27.950
119,15.264,21.841,26.746
120,15.866,22.557,27.632
121,15.597,22.119,27.134
122,15.965,22.657,27.542
123,14.846,21.552,26.179
124,14.761,21.582,26.552
125,15.328,21.667,26.856
126,15.413,22.005,26.905
127,15.731,22.100,27.169
128,15.383,22.179,26.940
129,14.607,21.075,26.353
130,15.806,22.348,27.129
131,14.756,21.408,26.373
132,14.706,21.348,26.343
133,15.657,22.433,27.289
134,15.567,21.925,26.831
135,15.856,22.547,27.423
136,15.711,22.214,27.075
137,14.915,21.677,26.836
138,14.756,21.572,26.527
139,15.876,22.299,27.299
140,15.706,22.303,27.199
141,15.249,21.876,26.940
142,15.134,21.736,26.542
143,15.154,21.502,26.279
144,15.383,21.796,26.692
145,15.706,22.353,27.010
146,15.856,22.368,27.433
147,15.577,22.209,27.134
148,15.751,22.458,27.184
149,14.726,21.473,26.294
150,15.791,22.483,27.308
151,15.672,22.373,27.234
152,15.522,22.154,27.010
153,15.547,22.080,27.189
154,14.612,21.164,26.000
155,15.463,22.055,26.771
156,15.388,21.970,27.199
157,15.821,22.403,27.433
158,16.642,23.124,28.308
159,14.005,20.264,25.323
160,15.020,21.667,26.507
161,15.910,22.313,27.418
162,15.154,21.383,26.363
163,15.617,22.249,27.269
164,15.104,21.562,26.662
165,15.607,22.363,27.244
166,14.970,21.592,26.627
167,15.299,21.746,26.617
168,14.945,21.498,26.428
169,15.657,22.323,27.264
170,16.269,22.826,27.756
171,15.607,22.224,26.816
172,16.234,22.751,27.493
173,15.274,21.915,26.701
174,15.517,22.154,26.816
175,15.647,22.139,27.328
176,15.517,21.960,26.831
177,15.642,22.164,27.060
178,15.085,21.522,26.706
179,15.234,21.791,26.701
180,15.134,21.905,26.881
181,14.209,20.900,25.846
182,14.473,20.886,26.015
183,15.642,22.100,26.886
184,15.398,21.771,26.498
185,14.542,21.214,25.975
186,16.124,22.791,27.692
187,15.333,21.871,26.453
188,16.204,22.716,27.562
189,16.005,22.662,27.527
190,15.000,21.597,26.408
191,16.383,22.756,27.940
192,16.577,23.189,28.080
193,15.527,22.025,27.129
194,15.851,22.433,27.318
195,15.761,22.095,27.100
196,15.935,22.433,27.408
197,14.796,21.358,26.433
198,15.846,22.338,27.239
199,15.323,21.716,26.960
200,16.537,23.020,27.985
201,15.836,22.244,27.104
202,15.333,21.711,26.562
203,15.219,21.652,26.532
204,15.318,21.930,26.697
205,15.473,22.030,26.891
206,14.697,21.294,26.244
207,15.313,21.856,26.861
208,15.164,21.672,26.766
209,15.632,22.159,27.199
210,14.667,21.109,25.950
211,15.403,21.632,26.597
212,14.920,21.527,26.786
213,15.015,21.746,26.637
214,15.279,21.657,26.896
215,15.726,22.119,26.856
216,15.269,21.711,26.851
217,15.040,21.244,26.368
218,14.577,21.622,26.468
219,15.458,22.224,27.249
220,14.771,21.468,26.343
221,15.229,21.677,26.915
222,14.294,20.761,25.751
223,15.179,21.652,26.697
224,15.279,21.821,26.687
225,14.701,21.383,26.313
226,15.144,21.687,26.428
227,14.871,21.627,26.423
228,14.602,21.269,26.214
229,15.095,21.672,26.493
230,15.303,21.791,26.363
231,15.174,21.891,26.891
232,16.020,22.577,27.542
233,15.488,22.448,27.169
234,15.303,22.060,26.836
235,15.284,21.517,26.468
236,15.164,21.731,26.796
237,14.980,21.423,26.398
238,14.642,21.219,26.169
239,15.522,22.129,27.259
240,15.527,22.040,26.846
241,15.557,22.249,26.816
242,15.423,21.980,26.995
243,15.473,22.100,27.095
244,15.612,22.139,26.756
245,15.294,21.721,26.328
246,15.945,22.373,27.488
247,15.915,22.488,27.313
248,15.323,21.846,26.637
249,15.433,22.010,26.721
250,15.119,21.781,26.522
251,15.025,21.502,26.403
252,15.025,21.488,26.398
253,15.488,21.915,26.706
254,15.328,21.786,26.731
255,15.104,21.647,26.682
256,14.935,21.567,26.249
257,14.841,20.945,26.035
258,14.796,21.383,26.403
259,15.114,21.532,26.716
260,14.602,21.264,26.333
261,14.970,21.373,26.428
262,15.458,22.035,27.254
263,15.264,21.726,26.766
264,14.975,21.647,26.582
265,15.731,22.428,27.159
266,15.751,22.259,27.289
267,15.383,22.204,27.194
268,15.015,21.617,26.418
269,15.378,22.030,26.871
270,15.706,22.453,27.358
271,15.831,22.279,27.209
272,15.318,21.905,26.886
273,15.219,21.960,26.920
274,16.134,22.876,27.766
275,15.313,21.876,26.841
276,15.030,21.308,26.313
277,15.323,21.891,26.726
278,14.896,21.592,26.398
279,15.408,22.249,27.318
280,15.254,21.846,26.781
281,15.498,21.861,26.915
282,15.751,22.274,26.975
283,15.224,21.975,26.955
284,15.259,21.532,26.692
285,15.736,22.065,26.910
286,15.871,22.468,27.209
287,14.677,21.418,26.219
288,15.677,22.030,26.761
289,15.910,22.328,27.308
290,15.259,21.816,26.920
291,15.085,21.612,26.483
292,15.254,21.935,26.761
293,15.095,21.527,26.687
294,15.328,22.050,26.920
295,16.005,22.527,27.488
296,15.786,22.418,27.308
297,15.562,21.866,26.806
298,15.512,22.090,26.945
299,14.866,21.353,26.328
300,15.343,21.945,26.473
301,15.159,21.522,26.627
302,15.697,22.149,27.318
303,15.458,22.100,26.741
304,15.478,21.995,26.647
305,15.925,22.348,27.289
306,16.020,22.711,27.622
307,14.408,21.149,26.249
308,15.836,22.169,27.114
309,15.095,22.174,27.055
310,15.925,22.393,27.239
311,15.174,21.741,26.567
312,15.657,22.189,27.030
313,15.930,22.965,27.692
314,15.980,22.567,27.493
315,15.448,22.109,27.234
316,15.955,22.438,27.627
317,15.776,22.249,27.219
318,15.358,21.846,26.915
319,15.448,21.831,26.721
320,15.652,22.095,27.020
321,15.259,21.637,26.333
322,15.701,22.124,27.104
323,15.557,22.254,27.204
324,14.826,21.532,26.438
325,15.065,21.662,26.428
326,15.577,22.129,26.871
327,14.781,21.353,26.393
328,15.259,21.697,26.562
329,15.801,22.512,27.458
330,15.368,21.881,27.015
331,15.741,22.159,26.950
332,15.095,21.861,27.040
333,15.547,22.184,27.015
334,15.532,21.970,27.104
335,15.567,22.065,26.711
336,15.154,21.721,26.736
337,15.547,22.353,27.363
338,16.393,22.925,27.851
339,14.632,21.498,26.692
340,15.851,22.383,27.274
341,16.015,22.453,27.363
342,15.358,21.697,26.871
343,15.493,22.308,27.254
344,15.224,21.756,26.721
345,15.368,21.771,26.706
346,15.771,22.378,27.567
347,15.328,21.980,26.826
348,15.403,22.040,26.950
349,14.617,21.438,26.657
350,14.726,21.119,26.075
351,15.900,22.343,27.378
352,15.348,21.826,26.806
353,15.323,22.005,26.667
354,15.697,22.274,27.418
355,15.697,22.075,27.483
356,15.085,21.701,26.682
357,15.453,22.060,26.925
358,14.821,21.448,26.522
359,15.308,21.856,26.896
360,15.886,22.557,27.303
361,15.841,22.662,27.547
362,15.308,21.771,26.567
363,15.861,22.358,27.149
364,15.403,21.786,26.627
365,14.801,21.164,26.328
366,15.408,22.239,27.219
367,14.711,21.483,26.328
368,15.050,21.557,26.537
369,15.035,21.602,26.333
370,15.711,22.274,27.139
371,15.527,22.124,27.104
372,16.139,22.716,27.751
373,15.109,21.642,26.940
374,15.796,22.124,27.328
375,15.532,22.000,27.313
376,15.229,21.990,27.025
377,15.905,22.383,27.139
378,15.169,21.443,26.468
379,15.453,21.925,26.945
380,15.597,22.055,26.940
381,15.667,22.348,27.532
382,15.468,21.791,27.129
383,16.129,22.667,27.572
384,15.373,21.682,26.692
385,15.582,22.025,27.169
386,15.751,22.453,27.552
387,15.249,21.771,26.682
388,15.647,22.294,27.045
389,15.299,21.866,26.915
390,15.517,21.970,27.323
391,15.368,22.085,26.980
392,15.866,22.542,27.393
393,16.920,23.488,28.388
394,16.045,22.736,27.791
395,14.925,21.502,26.721
396,14.940,21.711,26.801
397,14.905,21.488,26.562
398,15.129,21.478,26.254
399,15.985,22.289,27.214
400,15.308,22.109,27.000
401,15.433,21.915,26.736
402,15.333,21.751,26.547
403,16.557,22.866,27.637
404,15.587,21.980,26.876
405,15.055,21.488,26.264
406,14.990,21.448,26.199
407,15.592,22.318,27.264
408,15.363,21.567,26.542
409,15.279,21.741,26.637
410,14.975,21.602,26.493
411,16.035,22.323,27.149
412,15.627,22.299,27.020
413,15.433,22.040,26.905
414,15.194,21.557,26.821
415,15.886,22.512,27.418
416,14.866,21.517,26.597
417,16.164,22.542,27.721
418,16.254,22.637,27.532
419,16.174,22.597,27.522
420,14.950,21.448,26.269
421,15.030,21.443,26.428
422,15.642,22.095,26.925
423,15.527,21.915,26.811
424,15.532,22.254,27.119
425,15.647,22.124,27.224
426,16.005,22.373,27.164
427,15.294,21.900,26.537
428,15.572,22.463,27.303
429,15.478,22.030,26.776
430,15.856,22.318,27.353
431,14.607,21.020,25.960
432,15.682,22.005,26.900
433,15.174,21.602,26.483
434,15.368,21.592,26.945
435,15.418,21.811,26.856
436,15.622,22.244,27.249
437,14.652,21.338,26.453
438,15.483,22.284,27.313
439,14.935,21.677,26.393
440,15.383,22.194,27.174
441,15.388,21.881,26.672
442,15.577,21.781,26.701
443,15.353,22.050,26.836
444,15.368,21.667,26.667
445,15.428,21.891,26.741
446,15.129,21.582,26.572
447,15.642,22.065,26.960
448,15.950,22.299,27.119
449,15.483,21.821,26.856
450,14.821,21.289,26.318
451,15.488,22.065,27.085
452,15.776,22.299,27.100
453,15.109,21.577,26.284
454,15.657,22.095,27.030
455,15.756,22.239,27.000
456,15.050,21.527,26.264
457,15.189,21.761,27.124
458,15.264,21.577,26.483
459,16.229,22.522,27.383
460,15.124,21.602,26.488
461,15.627,22.129,26.950
462,15.851,22.378,27.363
463,16.119,22.781,27.537
464,15.602,22.000,26.871
465,15.667,21.900,26.940
466,15.507,21.940,26.562
467,15.716,22.219,27.254
468,15.632,22.244,27.060
469,15.363,21.811,26.821
470,15.428,22.020,26.896
471,15.129,21.856,26.662
472,15.597,22.085,26.816
473,15.527,22.045,26.856
474,15.493,21.886,27.090
475,15.473,22.279,27.174
476,16.174,22.736,27.473
477,15.801,22.383,27.100
478,14.552,21.085,26.214
479,15.274,21.856,26.711
480,15.055,21.806,26.736
481,15.786,22.090,27.154
482,15.353,21.930,26.970
483,15.025,21.418,26.507
484,15.149,21.597,26.736
485,15.169,21.602,26.781
486,15.065,21.353,26.308
487,14.945,21.398,26.343
488,15.731,22.229,27.204
489,14.871,21.348,26.244
490,16.154,22.587,27.632
491,14.935,21.532,26.214
492,16.030,22.388,27.458
493,14.925,21.428,26.174
494,15.174,21.781,26.587
495,16.194,23.025,27.970
496,14.522,21.149,25.891
497,15.284,21.706,26.632
498,15.756,21.935,26.910
499,15.493,22.045,27.070
500,15.274,21.851,26.816
501,15.294,22.080,26.955
502,15.701,22.189,26.920
503,15.378,21.886,27.114
504,15.657,22.338,27.060
505,15.139,21.542,26.557
506,15.662,22.164,27.035
507,15.637,22.060,27.025
508,15.945,22.413,27.299
509,14.458,21.055,26.005
510,15.159,21.542,26.393
511,15.119,21.637,26.438
512,14.866,21.388,26.219
513,15.672,22.109,27.254
514,15.517,22.085,27.104
515,15.562,21.851,27.085
516,14.861,21.577,26.577
517,15.617,22.144,27.244
518,15.935,22.403,27.194
519,15.602,22.373,27.502
520,15.383,21.706,26.736
521,15.632,22.090,26.896
522,15.791,22.234,27.005
523,14.403,20.677,25.746
524,15.294,21.741,27.010
525,15.289,21.915,26.542
526,16.318,22.920,28.065
527,15.104,21.672,26.657
528,15.945,22.567,27.672
529,15.552,21.900,26.950
530,16.169,22.502,27.542
531,15.627,22.343,27.522
532,15.950,22.403,27.338
533,15.488,22.035,26.761
534,15.343,22.025,27.095
535,15.975,22.687,27.806
536,15.328,21.697,26.552
537,15.602,22.020,26.995
538,15.801,22.418,27.025
539,15.483,21.975,26.940
540,16.174,22.592,27.443
541,15.896,22.289,27.448
542,15.383,21.627,26.761
543,15.353,21.866,26.577
544,14.851,21.333,26.169
545,15.114,21.632,26.348
546,14.711,21.363,26.109
547,15.856,22.493,27.373
548,15.806,22.716,27.692
549,15.303,22.174,26.985
550,15.507,22.050,26.776
551,15.249,21.697,26.716
552,14.781,21.214,26.179
553,15.493,22.348,27.403
554,15.741,22.239,27.149
555,15.632,22.075,26.985
556,15.169,21.995,26.866
557,15.348,22.149,26.945
558,15.159,21.632,26.517
559,16.010,22.841,27.816
560,15.045,21.323,25.925
561,15.552,21.975,27.085
562,15.030,21.582,26.597
563,15.607,22.204,26.955
564,16.229,22.687,27.781
565,15.070,21.637,26.458
566,15.522,21.990,26.975
567,14.612,21.159,26.050
568,15.279,21.900,26.900
569,15.274,21.990,26.945
570,15.060,21.358,26.303
571,15.557,22.015,27.000
572,15.114,21.438,26.254
573,14.483,20.846,26.055
574,16.080,22.637,27.537
575,15.861,22.383,27.453
576,16.453,22.891,27.771
577,15.373,21.876,26.761
578,14.537,21.035,26.000
579,16.030,22.328,27.333
580,15.308,22.015,27.035
581,16.055,22.672,27.383
582,16.209,22.731,27.741
583,15.871,22.418,27.229
584,15.940,22.393,27.164
585,15.796,22.323,27.433
586,15.199,21.896,26.771
587,16.050,22.662,27.572
588,15.244,21.856,26.821
589,15.109,21.512,26.254
590,15.025,21.672,26.547
591,15.194,21.786,26.582
592,15.134,21.582,26.478
593,15.373,21.900,26.886
594,15.114,21.682,26.512
595,15.463,21.841,27.055
596,15.721,22.483,27.537
597,15.721,22.264,27.030
598,14.831,21.438,26.398
599,15.751,22.124,27.269
600,15.965,22.806,27.577
601,15.831,22.328,27.418
602,15.677,22.204,27.378
603,16.199,22.682,28.000
604,15.582,22.244,27.229
605,15.517,21.891,26.776
606,16.139,22.781,27.617
607,15.184,21.856,26.577
608,15.731,22.229,27.353
609,15.378,22.174,27.209
610,15.577,22.338,27.537
611,15.234,21.761,26.701
612,15.090,21.736,26.980
613,15.846,22.502,27.522
614,15.557,22.368,27.448
615,15.398,22.010,26.866
616,15.562,22.259,27.169
617,15.900,22.726,27.587
618,16.289,22.811,27.771
619,14.771,21.438,26.547
620,15.920,22.542,27.269
621,15.612,22.060,27.279
622,16.333,22.816,27.866
623,15.746,22.388,27.393
624,15.448,22.388,27.423
625,15.199,21.746,26.751
626,15.557,22.512,27.433
627,15.597,22.045,27.100
628,16.209,22.960,28.050
629,15.483,21.851,26.876
630,15.423,22.065,26.796
631,15.080,21.662,26.547
632,15.507,22.055,27.090
633,15.388,21.776,26.796
634,16.144,22.662,27.542
635,15.647,21.891,27.109
636,15.801,22.393,27.602
637,15.507,22.224,27.065
638,15.667,22.478,27.478
639,15.995,22.701,27.851
640,15.746,22.239,27.214
641,15.821,22.542,27.423
642,15.299,21.910,26.791
643,15.642,22.299,27.284
644,15.289,21.741,26.905
645,15.114,21.955,26.831
646,14.955,21.687,26.498
647,15.463,22.169,27.109
648,15.522,22.279,27.264
649,14.930,21.975,27.080
650,15.408,22.100,27.289
651,14.821,21.637,26.438
652,15.577,22.701,27.667
653,15.109,22.040,27.040
654,16.174,22.836,27.706
655,14.816,21.453,26.577
656,15.567,22.020,27.144
657,15.169,21.930,27.348
658,15.851,22.552,27.567
659,15.517,22.010,27.328
660,15.960,22.687,27.761
661,16.498,22.995,28.109
662,15.303,22.095,27.010
663,15.711,22.338,27.587
664,16.393,23.169,28.194
665,15.403,22.065,27.279
666,14.970,21.567,26.677
667,15.841,22.373,27.557
668,15.254,21.995,27.045
669,15.318,21.990,27.035
670,15.144,22.025,26.900
671,16.179,22.821,27.866
672,15.279,21.871,27.080
673,15.403,22.065,27.045
674,15.567,22.080,27.299
675,15.806,22.358,27.517
676,15.920,22.831,28.045
677,16.080,23.060,27.950
678,14.716,21.597,26.672
679,15.478,22.189,27.313
680,15.876,22.701,27.796
681,15.950,22.766,27.756
682,15.627,22.463,27.836
683,14.995,21.900,26.876
684,15.398,21.940,27.149
685,15.861,22.970,28.020
686,15.483,22.065,27.542
687,15.542,22.284,27.184
688,15.965,22.781,27.582
689,15.672,22.597,27.393
690,15.751,22.721,27.781
691,15.289,22.080,27.234
692,15.035,21.930,27.149
693,15.667,22.517,27.955
694,15.617,22.393,27.478
695,15.368,22.284,27.458
696,15.816,22.512,27.607
697,15.796,22.617,27.801
698,16.025,22.637,27.786
699,16.647,23.373,28.587
700,15.050,22.045,27.050
701,15.393,22.149,27.423
702,15.428,22.269,27.493
703,15.522,22.378,27.502
704,16.109,22.741,27.856
705,16.025,22.975,28.075
706,14.891,21.706,26.995
707,15.632,22.413,27.493
708,15.905,22.741,27.672
709,15.582,22.308,27.209
710,15.597,22.338,27.547
711,16.040,22.905,27.975
712,15.209,22.095,27.144
713,15.453,22.308,27.602
714,15.796,22.642,27.871
715,15.507,22.284,27.617
716,15.826,22.796,27.692
717,15.796,22.896,28.010
718,15.632,22.582,27.766
719,15.677,22.448,27.458
720,15.582,22.239,27.259
