lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.905,22.582,27.990
1,15.970,22.781,27.816
2,15.866,22.557,27.935
3,15.493,22.289,27.294
4,15.776,22.363,27.607
5,15.642,22.249,27.502
6,15.577,22.229,27.303
7,15.517,22.194,27.259
8,15.672,22.398,27.567
9,16.841,23.393,28.383
10,16.299,23.124,28.085
11,15.955,22.562,27.607
12,16.582,23.338,28.269
13,16.080,22.617,27.965
14,15.726,22.572,27.766
15,16.154,22.811,27.507
16,15.592,22.348,27.318
17,15.806,22.458,27.438
18,15.940,22.478,27.697
19,15.119,21.831,26.846
20,16.139,22.716,27.667
21,16.388,23.184,28.378
22,15.617,22.209,27.154
23,15.687,22.085,27.030
24,15.701,22.572,27.423
25,15.373,21.905,27.080
26,16.134,22.662,27.955
27,15.557,22.358,27.303
28,15.199,22.085,26.786
29,15.453,21.900,26.935
30,15.726,22.652,27.856
31,15.945,22.532,27.289
32,16.453,23.179,28.005
33,14.836,21.736,26.582
34,15.781,22.159,27.323
35,15.881,22.502,27.368
36,15.025,21.448,26.323
37,16.194,22.980,27.881
38,15.871,22.537,27.468
39,16.025,22.682,27.617
40,15.010,21.871,26.632
41,14.692,21.567,26.741
42,15.428,22.269,27.234
43,15.851,22.075,27.289
44,15.577,22.313,27.219
45,15.711,22.294,27.463
46,15.463,22.104,26.975
47,15.308,22.100,26.697
48,16.010,22.567,27.517
49,16.567,23.264,28.090
50,15.348,21.766,27.005
51,15.721,22.463,27.284
52,16.030,22.925,28.119
53,15.766,22.313,27.433
54,15.214,22.005,27.005
55,15.856,22.179,27.443
56,16.219,22.692,27.751
57,15.567,21.886,27.318
58,15.323,21.841,26.652
59,15.030,21.672,26.493
60,16.567,23.159,28.144
61,15.876,22.438,27.587
62,15.806,22.348,27.119
63,15.239,21.945,26.990
64,15.826,22.627,27.448
65,15.294,21.900,26.841
66,15.119,21.577,26.368
67,14.876,21.582,26.433
68,15.925,22.428,27.403
69,14.786,21.502,26.423
70,15.179,21.940,26.766
71,15.239,21.856,26.711
72,15.522,21.786,26.801
73,15.279,21.856,26.602
74,16.159,22.851,27.960
75,15.333,22.090,26.841
76,15.209,21.507,26.483
77,15.731,22.045,26.925
78,15.249,21.856,26.567
79,15.333,21.796,26.955
80,15.647,21.990,26.697
81,15.831,22.577,27.517
82,16.343,22.980,27.896
83,14.945,21.373,26.269
84,15.692,22.040,27.030
85,15.876,22.229,27.169
86,15.219,21.791,26.637
87,15.801,22.090,27.284
88,16.100,22.701,27.652
89,15.264,21.771,26.716
90,15.194,21.602,26.328
91,15.672,22.239,26.861
92,14.985,21.383,26.398
93,15.990,22.294,27.338
94,15.080,21.751,26.662
95,15.647,22.269,27.194
96,15.567,22.139,27.055
97,15.368,21.736,26.776
98,15.488,22.020,26.866
99,15.861,22.134,26.990
100,14.851,21.323,26.378
101,15.070,21.512,26.488
102,15.512,21.846,26.642
103,15.070,21.493,26.587
104,14.672,21.214,26.005
105,14.776,21.438,26.229
106,15.468,21.816,26.796
107,15.274,21.552,26.577
108,15.463,22.114,27.269
109,14.413,20.910,25.955
110,15.060,21.891,26.751
111,15.801,22.448,27.348
112,16.020,22.383,26.975
113,15.716,22.129,26.995
114,15.781,22.284,27.488
115,15.821,22.284,27.274
116,15.697,22.423,27.627
117,15.348,21.488,26.542
118,15.537,22.353,27.647
119,15.204,21.711,26.617
120,15.881,22.478,27.592
121,15.443,22.005,27.030
122,15.886,22.562,27.517
123,14.846,21.383,25.915
124,14.697,21.294,26.443
125,15.159,21.433,26.602
126,15.378,21.781,26.806
127,15.597,22.124,26.896
128,15.244,21.990,26.692
129,14.463,21.209,26.080
130,15.831,22.294,27.085
131,14.697,21.000,26.284
132,14.552,21.244,26.328
133,15.587,22.129,26.985
134,15.333,21.915,26.617
135,15.692,22.328,27.184
136,15.711,22.060,26.940
137,15.169,21.572,26.731
138,14.627,21.249,26.289
139,15.861,22.164,27.100
140,15.692,22.259,26.905
141,15.239,21.577,26.776
142,14.920,21.502,26.209
143,15.239,21.294,26.303
144,15.398,21.647,26.642
145,15.368,22.209,27.015
146,15.806,22.308,27.343
147,15.552,22.229,27.149
148,15.721,22.224,27.100
149,14.493,21.139,26.219
150,15.756,22.343,27.109
151,15.781,22.065,26.900
152,15.433,22.015,26.925
153,15.612,22.055,26.821
154,14.617,21.154,25.935
155,15.453,21.761,26.622
156,15.358,21.940,26.935
157,15.771,22.388,27.318
158,16.498,22.950,27.955
159,13.711,20.214,25.139
160,15.124,21.438,26.194
161,15.791,22.279,27.149
162,15.020,21.179,25.940
163,15.313,22.040,26.930
164,15.040,21.682,26.547
165,15.701,22.189,27.045
166,14.821,21.637,26.517
167,15.308,21.567,26.358
168,14.970,21.423,26.254
169,15.522,22.249,27.114
170,16.214,22.572,27.751
171,15.706,21.965,26.716
172,16.199,22.627,27.209
173,15.328,21.607,26.592
174,15.438,22.060,26.756
175,15.498,22.050,26.896
176,15.463,22.109,26.687
177,15.562,22.030,26.861
178,15.080,21.697,26.662
179,15.005,21.512,26.403
180,15.214,21.761,26.448
181,14.194,20.741,25.667
182,14.383,20.721,25.662
183,15.622,22.085,26.935
184,15.294,21.577,26.488
185,14.443,20.960,25.786
186,16.169,22.517,27.537
187,15.313,21.677,26.353
188,16.264,22.587,27.378
189,15.891,22.373,27.184
190,14.786,21.478,26.239
191,16.169,22.761,27.637
192,16.468,22.960,27.846
193,15.418,21.841,26.781
194,15.796,22.299,27.154
195,15.647,22.214,26.910
196,15.876,22.274,27.109
197,14.716,21.323,26.249
198,15.811,22.199,27.254
199,15.204,21.667,26.572
200,16.522,22.891,28.025
201,15.851,22.104,26.826
202,15.348,21.637,26.483
203,15.035,21.672,26.308
204,15.363,21.766,26.488
205,15.333,21.841,26.871
206,14.657,21.244,26.040
207,15.279,21.746,26.697
208,15.005,21.627,26.522
209,15.493,22.080,26.965
210,14.537,21.055,25.756
211,15.318,21.597,26.353
212,14.920,21.622,26.761
213,15.005,21.627,26.612
214,15.114,21.532,26.448
215,15.577,21.876,26.567
216,15.189,21.532,26.701
217,14.801,21.517,26.085
218,14.657,21.313,26.398
219,15.488,21.940,26.945
220,14.711,21.413,26.100
221,15.065,21.567,26.303
222,14.259,20.831,25.652
223,15.050,21.766,26.612
224,15.229,21.776,26.527
225,14.776,21.189,26.070
226,14.985,21.498,26.199
227,14.776,21.403,26.333
228,14.527,21.159,26.174
229,15.040,21.637,26.458
230,15.139,21.453,26.080
231,15.204,21.806,26.627
232,15.866,22.488,27.308
233,15.716,22.194,27.184
234,15.224,21.821,26.856
235,15.075,21.721,26.308
236,14.995,21.527,26.463
237,14.935,21.383,26.020
238,14.502,21.104,25.990
239,15.453,22.040,26.841
240,15.204,21.831,26.716
241,15.458,22.159,26.692
242,15.383,21.791,26.711
243,15.343,21.876,26.841
244,15.512,21.960,26.438
245,15.179,21.652,26.393
246,15.891,22.373,27.149
247,15.861,22.269,27.129
248,15.308,21.896,26.642
249,15.169,21.692,26.632
250,15.114,21.657,26.353
251,14.886,21.050,26.134
252,14.970,21.299,26.308
253,15.418,21.642,26.313
254,15.388,21.587,26.542
255,15.050,21.582,26.383
256,14.891,21.159,26.189
257,14.915,21.050,25.662
258,14.786,21.433,26.204
259,15.060,21.488,26.109
260,14.657,21.249,26.005
261,14.816,21.174,26.109
262,15.348,22.020,27.030
263,15.139,21.642,26.473
264,14.920,21.403,26.393
265,15.791,22.353,27.254
266,15.721,21.990,27.095
267,15.254,22.005,26.975
268,14.900,21.373,26.333
269,15.378,21.776,26.612
270,15.667,22.254,27.254
271,15.821,22.204,27.000
272,15.308,21.871,26.866
273,15.284,21.831,26.806
274,16.005,22.373,27.493
275,15.358,21.935,26.692
276,14.995,21.358,25.985
277,15.284,21.592,26.547
278,14.836,21.403,26.100
279,15.433,22.095,27.090
280,15.279,21.776,26.547
281,15.512,21.731,26.607
282,15.647,22.109,26.910
283,15.119,21.776,26.592
284,15.030,21.637,26.224
285,15.607,21.970,26.891
286,15.816,22.259,27.010
287,14.617,21.109,25.945
288,15.617,22.025,26.731
289,15.935,22.065,26.990
290,15.030,21.637,26.736
291,14.930,21.443,26.378
292,15.189,21.642,26.602
293,15.169,21.617,26.498
294,15.318,21.851,26.776
295,16.035,22.502,27.348
296,15.602,22.333,27.274
297,15.517,21.866,26.627
298,15.438,21.905,26.761
299,14.836,21.070,26.060
300,15.279,21.706,26.358
301,15.114,21.532,26.139
