lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.985,16.020,27.478
1,16.025,16.114,27.547
2,16.030,15.925,27.622
3,15.632,15.662,27.259
4,15.741,15.995,27.333
5,15.726,15.751,27.219
6,15.458,15.667,27.169
7,15.527,15.488,27.080
8,15.701,15.836,27.453
9,16.831,16.920,28.209
10,16.338,16.597,27.801
11,15.876,16.114,27.612
12,16.567,16.672,28.095
13,15.970,16.070,27.547
14,15.806,15.896,27.438
15,16.239,16.139,27.562
16,15.488,15.562,26.995
17,15.876,15.980,27.119
18,15.876,16.015,27.552
19,15.070,15.129,26.711
20,16.100,16.299,27.667
21,16.080,16.373,28.134
22,15.423,15.602,26.831
23,15.662,15.836,26.731
24,15.652,15.856,27.189
25,15.299,15.423,26.701
26,16.045,16.358,27.557
27,15.687,15.572,27.045
28,15.249,15.338,26.473
29,15.279,15.517,26.617
30,15.706,15.801,27.388
31,15.910,16.095,27.378
32,16.567,16.721,27.776
33,14.881,14.891,26.249
34,15.726,15.761,27.129
35,15.915,15.995,27.294
36,15.015,15.124,26.114
37,16.065,16.119,27.821
38,15.851,15.950,27.473
39,15.846,16.025,27.507
40,15.100,15.224,26.557
41,14.881,14.955,26.413
42,15.423,15.527,27.169
43,15.801,15.881,27.030
44,15.602,15.761,26.891
45,15.706,15.826,27.318
46,15.373,15.458,26.657
47,15.279,15.433,26.667
48,16.179,16.194,27.060
49,16.313,16.438,28.080
50,15.209,15.328,26.806
51,15.871,15.925,27.284
52,15.851,16.219,27.761
53,15.711,15.796,27.289
54,15.393,15.403,26.955
55,15.920,16.015,27.090
56,16.224,16.229,27.448
57,15.517,15.657,27.070
58,15.154,15.478,26.438
59,14.990,14.985,26.567
60,16.453,16.642,28.045
61,15.960,16.070,27.537
62,15.682,15.706,27.065
63,15.284,15.423,26.741
64,15.920,15.980,27.303
65,15.269,15.368,26.657
66,14.851,15.179,26.194
67,15.015,14.920,26.139
68,15.935,16.134,27.264
69,14.766,14.990,26.164
70,15.214,15.294,26.677
71,15.214,15.498,26.821
72,15.373,15.642,26.478
73,15.368,15.453,26.682
74,16.164,16.383,27.597
75,15.363,15.448,26.667
76,15.119,15.189,26.383
77,15.736,15.861,26.925
78,15.209,15.264,26.572
79,15.129,15.403,26.726
80,15.532,15.756,26.572
81,15.811,15.811,27.378
82,16.294,16.488,27.806
83,14.846,14.905,26.204
84,15.726,15.871,26.896
85,15.861,16.045,26.955
86,15.249,15.269,26.443
