lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.050,16.030,27.557
1,15.980,16.259,27.612
2,15.806,15.886,27.662
3,15.542,15.706,27.458
4,15.781,15.876,27.418
5,15.667,15.706,27.234
6,15.612,15.517,27.040
7,15.418,15.413,27.169
8,15.682,15.741,27.517
9,16.821,16.935,28.363
10,16.383,16.532,28.005
11,15.910,16.055,27.771
12,16.488,16.602,28.269
13,15.950,16.020,27.652
14,15.886,15.826,27.736
15,16.050,16.124,27.692
16,15.403,15.532,27.020
17,15.856,15.955,27.547
18,16.040,15.975,27.294
19,14.950,15.124,26.851
20,16.199,16.209,27.751
21,16.095,16.279,28.269
22,15.453,15.527,26.796
23,15.587,15.647,26.985
24,15.607,15.701,27.269
25,15.149,15.303,26.935
26,16.114,16.219,27.652
27,15.637,15.682,27.189
28,15.065,15.254,26.731
29,15.303,15.418,26.975
30,15.662,15.677,27.677
31,15.861,15.985,27.274
32,16.527,16.512,27.975
33,14.831,15.080,26.582
34,15.746,15.672,27.144
35,15.831,15.980,27.378
36,14.965,15.040,26.338
37,16.070,16.189,27.925
38,15.751,16.000,27.418
39,15.940,16.035,27.751
40,15.000,15.070,26.716
41,14.796,14.766,26.741
42,15.622,15.622,27.144
43,15.881,16.015,27.189
44,15.517,15.627,27.035
45,15.786,15.781,27.100
46,15.338,15.537,26.960
47,15.438,15.418,26.557
48,16.060,16.119,27.159
49,16.313,16.328,28.179
50,15.209,15.234,26.876
51,15.861,15.881,27.184
52,16.035,16.000,28.055
53,15.597,15.662,27.239
54,15.254,15.468,26.995
55,15.821,15.960,27.244
56,16.179,16.164,27.607
57,15.522,15.512,27.035
58,15.214,15.363,26.592
59,15.040,15.090,26.597
60,16.498,16.537,28.100
61,15.871,15.910,27.488
62,15.761,15.766,26.920
63,15.204,15.323,26.930
64,15.831,15.970,27.303
65,15.219,15.463,26.736
66,14.985,15.025,26.353
67,14.796,15.020,26.239
68,15.920,16.154,27.363
69,14.796,14.711,26.522
70,15.164,15.119,26.687
71,15.378,15.318,26.811
72,15.547,15.473,26.587
73,15.249,15.323,26.577
74,16.085,16.328,27.935
75,15.483,15.473,26.697
76,15.139,15.104,26.473
77,15.816,15.667,26.950
78,15.154,15.249,26.567
79,15.234,15.303,26.677
80,15.597,15.657,26.766
81,15.786,15.905,27.159
82,16.408,16.408,27.905
83,14.816,14.910,26.199
84,15.672,15.706,27.109
85,15.970,15.861,27.060
86,15.224,15.269,26.642
87,15.647,15.781,26.975
88,16.159,16.065,27.522
89,15.279,15.303,26.741
90,15.104,15.259,26.249
91,15.721,15.786,27.139
92,14.871,15.055,26.189
93,15.791,15.866,27.189
94,15.139,15.264,26.791
95,15.507,15.706,27.035
96,15.597,15.771,26.920
97,15.299,15.393,26.423
98,15.403,15.527,26.746
99,15.647,15.751,26.692
100,14.806,14.990,26.398
101,15.119,15.129,26.209
102,15.473,15.552,26.731
103,15.149,15.055,26.468
104,14.657,14.741,25.746
105,14.781,14.836,26.114
106,15.209,15.408,26.816
107,15.328,15.318,26.547
108,15.542,15.592,27.010
109,14.517,14.383,25.826
110,15.259,15.249,26.562
111,15.846,15.856,27.149
112,15.990,16.070,27.244
113,15.507,15.771,26.801
114,15.682,15.836,27.194
115,15.607,15.741,27.179
116,15.876,15.766,27.478
117,15.095,15.085,26.398
118,15.731,15.557,27.632
119,15.209,15.259,26.428
120,15.716,15.781,27.254
121,15.512,15.458,26.846
122,15.856,16.040,27.433
123,14.706,14.786,25.811
124,14.557,14.592,26.204
125,15.194,15.234,26.284
126,15.060,15.229,26.637
127,15.483,15.682,26.796
128,15.308,15.279,26.711
129,14.537,14.682,26.139
130,15.721,15.871,27.154
131,14.771,14.851,26.164
132,14.607,14.632,26.095
133,15.517,15.682,26.995
134,15.517,15.468,26.796
135,15.786,15.741,27.085
136,15.711,15.706,26.891
137,15.144,15.209,26.468
138,14.711,14.687,26.109
139,15.816,15.896,27.080
140,15.761,15.652,26.766
141,15.169,15.169,26.627
142,14.975,15.065,26.109
143,15.045,15.299,26.328
144,15.443,15.483,26.502
145,15.517,15.697,26.940
146,15.811,15.891,27.154
147,15.552,15.547,26.836
148,15.617,15.622,27.139
149,14.527,14.617,26.060
150,15.836,15.796,27.085
151,15.657,15.811,26.836
152,15.393,15.478,26.900
153,15.483,15.706,26.925
154,14.562,14.453,26.045
155,15.368,15.557,26.522
156,15.119,15.388,26.811
157,15.736,15.851,27.114
158,16.522,16.512,27.940
159,13.856,13.791,25.025
160,14.900,15.010,26.124
161,15.766,15.697,27.189
162,15.060,14.995,26.000
163,15.478,15.572,26.980
164,15.015,15.164,26.343
165,15.537,15.786,26.896
166,14.980,14.915,26.318
167,15.199,15.214,26.313
168,14.816,14.786,26.085
169,15.577,15.612,26.995
170,16.184,16.139,27.468
171,15.612,15.682,26.627
172,15.995,16.244,27.199
173,15.124,15.199,26.458
174,15.473,15.527,26.582
175,15.552,15.622,26.886
176,15.597,15.522,26.731
177,15.507,15.617,26.881
178,15.184,15.035,26.547
179,15.085,15.025,26.627
180,15.070,15.214,26.448
181,14.179,14.259,25.607
182,14.333,14.488,25.697
183,15.612,15.597,27.060
184,15.204,15.264,26.493
185,14.388,14.423,25.786
186,16.164,16.065,27.468
187,15.294,15.338,26.114
188,16.144,16.179,27.214
189,15.816,15.990,27.239
190,14.945,14.985,26.035
191,16.343,16.214,27.682
192,16.473,16.468,27.821
193,15.448,15.527,26.930
194,15.781,15.816,26.985
195,15.532,15.567,26.861
196,15.836,16.045,27.104
197,14.781,14.846,26.199
198,15.552,15.692,27.149
199,15.174,15.313,26.786
200,16.493,16.597,27.861
201,15.592,15.672,26.711
202,15.159,15.299,26.542
203,15.055,14.935,26.119
204,15.448,15.214,26.363
205,15.229,15.313,26.692
206,14.597,14.627,26.149
207,15.244,15.129,26.577
208,15.000,14.915,26.498
209,15.458,15.602,26.816
210,14.602,14.597,25.677
211,15.308,15.303,26.343
212,14.965,14.950,26.428
213,15.050,15.164,26.303
214,15.199,15.065,26.308
215,15.577,15.706,26.483
216,15.090,15.189,26.517
217,14.990,14.995,26.075
218,14.537,14.562,26.259
219,15.448,15.373,26.876
220,14.701,14.801,26.050
221,14.995,15.045,26.343
222,14.259,14.229,25.572
223,15.219,15.080,26.348
224,15.249,15.338,26.557
225,14.657,14.766,26.100
226,15.104,15.070,26.104
227,14.726,14.846,26.104
228,14.522,14.557,26.189
229,15.119,15.229,26.537
230,15.209,15.100,26.239
231,15.179,15.174,26.478
232,15.960,15.995,27.363
233,15.612,15.572,27.080
234,15.254,15.259,27.015
