lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.796,22.741,27.348
1,15.975,22.711,27.328
2,15.667,22.647,27.254
3,15.652,22.249,26.980
4,15.687,22.358,26.995
5,15.572,22.119,26.965
6,15.408,22.090,26.891
7,15.493,22.129,26.851
8,15.672,22.343,27.020
9,16.677,23.562,28.124
10,16.259,23.090,27.617
11,15.766,22.468,27.114
12,16.512,23.194,27.831
13,15.836,22.527,27.109
14,15.721,22.846,27.333
15,16.055,22.627,27.259
16,15.448,22.189,26.711
17,15.871,22.433,27.134
18,15.925,22.592,27.308
19,14.871,21.726,26.408
20,16.134,22.622,27.348
21,16.124,23.050,27.846
22,15.284,22.299,26.428
23,15.498,22.100,26.547
24,15.622,22.448,27.159
25,15.144,21.841,26.557
26,16.010,22.677,27.363
27,15.582,22.323,27.035
28,15.179,21.846,26.522
29,15.343,22.129,26.453
30,15.632,22.423,27.279
31,15.746,22.537,27.010
32,16.478,23.323,27.607
33,14.866,21.378,26.154
34,15.512,22.154,26.826
35,15.856,22.587,26.871
36,14.821,21.502,25.706
37,16.095,23.159,27.463
38,15.781,22.423,27.323
39,15.915,22.796,27.075
40,14.990,21.826,26.194
41,14.667,21.498,26.249
42,15.343,22.279,26.741
43,15.672,22.085,26.881
44,15.607,22.209,26.687
45,15.687,22.358,27.040
46,15.264,22.005,26.562
47,15.209,21.910,26.313
48,16.000,22.622,26.851
49,16.209,23.090,27.816
50,15.119,21.925,26.458
51,15.692,22.214,26.856
52,16.040,22.905,27.358
53,15.582,22.403,27.119
54,15.294,21.965,26.652
55,15.886,22.244,26.900
56,16.050,22.726,27.284
57,15.483,22.040,26.687
58,15.139,21.662,26.020
59,15.025,21.532,26.109
60,16.318,23.090,27.831
61,15.781,22.453,27.129
62,15.562,22.284,26.771
63,15.259,21.900,26.672
64,15.736,22.697,26.960
65,15.279,21.905,26.378
66,14.896,21.547,25.915
67,14.806,21.547,25.891
68,15.955,22.299,27.020
69,14.761,21.458,25.955
70,15.129,21.771,26.398
71,15.229,21.791,26.378
72,15.318,21.821,26.134
73,15.244,21.746,26.279
