lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.900,16.000,28.085
1,16.189,16.189,27.975
2,15.950,16.065,28.119
3,15.647,15.697,27.448
4,15.766,15.970,27.816
5,15.692,15.761,27.438
6,15.542,15.582,27.468
7,15.443,15.572,27.239
8,15.602,15.796,27.836
9,16.726,16.915,28.632
10,16.368,16.567,28.209
11,15.831,16.020,27.692
12,16.547,16.647,28.522
13,15.891,16.060,28.060
14,15.756,15.721,27.900
15,16.169,16.264,27.940
16,15.682,15.781,27.234
17,16.005,15.990,27.652
18,15.930,16.134,27.841
19,15.090,15.085,27.169
20,16.070,16.239,27.801
21,16.224,16.438,28.567
22,15.348,15.562,27.149
23,15.617,15.711,27.303
24,15.721,15.781,27.537
25,15.134,15.279,27.159
26,16.055,16.194,27.905
27,15.721,15.811,27.547
28,15.284,15.169,26.851
29,15.264,15.383,27.174
30,15.736,15.801,27.766
31,15.831,16.055,27.716
32,16.478,16.557,28.045
33,14.925,14.935,26.766
34,15.677,15.876,27.249
35,15.751,15.900,27.507
36,14.836,14.975,26.567
37,16.224,16.204,28.224
38,15.731,16.025,27.647
39,15.856,16.119,27.871
40,15.000,15.174,26.960
41,14.721,14.965,26.716
42,15.363,15.647,27.393
43,15.811,15.796,27.249
44,15.582,15.766,27.244
45,15.846,15.801,27.567
46,15.323,15.522,27.179
47,15.383,15.592,27.035
48,15.945,16.100,27.403
49,16.443,16.388,28.303
50,15.124,15.259,26.950
51,15.761,15.886,27.532
52,16.134,16.174,28.279
53,15.587,15.886,27.448
54,15.388,15.468,27.219
55,15.905,16.100,27.527
56,16.164,16.363,27.935
57,15.373,15.711,27.338
58,15.284,15.299,26.652
59,14.930,15.214,26.801
60,16.532,16.682,28.438
61,15.965,16.184,27.637
62,15.592,15.836,27.323
63,15.348,15.642,27.119
64,15.935,16.015,27.493
65,15.393,15.393,26.980
66,14.930,15.070,26.632
67,15.050,14.925,26.388
68,16.005,16.040,27.478
69,14.905,14.786,26.662
70,15.090,15.264,27.055
71,15.289,15.333,26.955
72,15.269,15.502,26.796
73,15.184,15.413,26.985
74,16.154,16.294,28.204
75,15.418,15.448,27.169
76,15.189,15.179,26.607
77,15.582,15.930,27.080
78,15.010,15.204,26.876
79,15.259,15.373,26.761
80,15.552,15.816,26.940
81,15.891,15.975,27.721
82,16.373,16.443,28.119
83,14.831,14.896,26.488
84,15.662,15.746,26.950
85,15.990,15.950,27.333
86,15.159,15.318,26.751
87,15.537,15.672,27.239
88,16.035,16.264,27.771
89,15.174,15.393,27.025
90,15.134,15.174,26.458
91,15.517,15.692,27.299
92,14.866,15.050,26.522
93,15.925,15.920,27.398
94,15.134,15.378,26.935
95,15.602,15.582,27.199
96,15.547,15.682,27.338
97,15.184,15.299,26.980
98,15.607,15.468,27.244
99,15.667,15.756,27.299
100,14.915,14.826,26.448
101,15.015,15.070,26.552
102,15.582,15.597,26.672
103,14.960,15.055,26.617
104,14.692,14.627,26.199
105,14.692,14.801,26.458
106,15.279,15.333,27.095
107,15.318,15.343,26.910
108,15.587,15.582,27.418
109,14.478,14.532,26.050
110,15.189,15.279,26.896
111,15.806,15.821,27.463
112,15.866,16.025,27.413
113,15.612,15.627,27.025
114,15.836,15.796,27.443
115,15.572,15.970,27.308
116,15.816,15.871,27.736
117,15.075,15.199,26.836
118,15.592,15.726,27.726
119,15.070,15.149,26.776
120,15.746,16.025,27.602
121,15.423,15.507,27.333
122,15.935,16.020,27.592
123,14.791,14.910,26.050
124,14.577,14.692,26.622
125,15.199,15.313,26.507
126,15.333,15.234,27.000
127,15.507,15.607,27.119
128,15.363,15.488,26.886
129,14.438,14.682,26.239
130,15.881,15.866,27.219
131,14.721,14.950,26.478
132,14.557,14.706,26.398
133,15.507,15.642,27.179
134,15.557,15.627,26.970
135,15.637,15.930,27.259
136,15.542,15.692,27.194
137,15.159,15.189,26.637
138,14.652,14.721,26.453
139,15.716,15.806,27.373
140,15.721,15.801,27.179
141,15.159,15.308,26.891
142,14.955,14.915,26.507
143,15.144,15.303,26.378
144,15.443,15.537,26.856
145,15.637,15.682,27.214
146,15.667,15.836,27.279
147,15.542,15.597,26.960
148,15.677,15.861,27.318
149,14.592,14.662,26.114
150,15.816,15.856,27.164
151,15.512,15.816,26.970
152,15.473,15.458,27.095
153,15.632,15.532,27.279
154,14.418,14.507,26.144
155,15.373,15.498,26.701
156,15.244,15.269,27.065
157,15.831,15.930,27.308
158,16.338,16.682,28.308
159,13.811,13.806,25.373
160,14.950,15.090,26.677
161,15.672,15.896,27.333
162,15.114,15.005,26.279
163,15.303,15.532,27.338
164,14.935,15.109,26.657
165,15.592,15.796,27.413
166,14.796,14.905,26.478
167,15.343,15.388,26.522
168,14.990,14.915,26.144
169,15.498,15.652,27.055
170,16.050,16.164,27.701
171,15.522,15.592,26.915
172,16.234,16.338,27.483
173,15.284,15.388,26.801
174,15.413,15.527,27.095
175,15.642,15.597,27.264
176,15.493,15.498,26.915
177,15.532,15.751,27.199
178,15.129,15.229,26.791
179,15.169,15.209,26.522
180,15.209,15.249,26.736
181,14.134,14.184,25.736
182,14.333,14.512,25.756
183,15.637,15.756,27.204
184,15.363,15.393,26.542
185,14.368,14.363,25.905
186,16.080,16.095,27.502
187,15.224,15.418,26.333
188,16.184,16.239,27.627
189,15.881,16.075,27.672
190,14.876,14.796,26.512
191,16.204,16.318,27.940
192,16.458,16.507,27.935
193,15.373,15.532,27.134
194,15.856,15.876,27.468
195,15.617,15.612,27.279
196,15.677,15.876,27.383
197,14.736,15.119,26.294
198,15.736,15.776,27.249
199,15.164,15.378,26.667
200,16.463,16.647,28.010
201,15.517,15.687,27.055
