lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.905,16.065,27.821
1,16.085,16.289,27.731
2,15.925,15.970,27.751
3,15.507,15.925,27.458
4,15.796,15.985,27.433
5,15.532,15.816,27.299
6,15.493,15.667,27.373
7,15.333,15.667,27.095
8,15.637,15.806,27.562
9,16.905,16.965,28.318
10,16.313,16.493,27.891
11,16.035,16.020,27.473
12,16.522,16.697,28.234
13,15.871,15.975,27.632
14,15.955,15.886,27.801
15,16.055,16.229,27.632
16,15.418,15.741,27.124
17,15.731,16.224,27.493
18,15.846,16.144,27.617
19,15.040,15.080,26.567
20,16.209,16.259,27.577
21,16.189,16.522,28.313
22,15.428,15.662,26.965
23,15.602,15.726,26.866
24,15.687,15.841,27.498
25,15.204,15.368,26.900
26,16.209,16.284,27.871
27,15.716,15.736,27.259
28,15.219,15.313,26.751
29,15.284,15.423,26.900
30,15.826,15.836,27.746
31,15.905,16.055,27.294
32,16.488,16.488,27.945
33,14.876,15.075,26.522
34,15.771,15.771,27.274
35,15.930,16.025,27.328
36,14.960,15.085,26.358
37,16.075,16.274,27.816
38,15.816,15.995,27.378
39,15.891,16.254,27.542
40,15.100,15.080,26.701
41,14.851,15.005,26.587
42,15.403,15.751,27.254
43,15.791,15.821,27.254
44,15.642,15.876,27.124
45,15.771,15.995,27.388
46,15.348,15.567,26.866
47,15.433,15.502,26.627
48,16.010,16.174,27.483
49,16.348,16.557,28.005
50,15.100,15.333,26.960
51,15.801,15.910,27.279
52,16.139,16.289,27.940
53,15.716,15.826,27.433
54,15.199,15.468,27.114
55,15.841,16.065,27.229
56,16.249,16.154,27.582
57,15.562,15.766,26.891
58,15.328,15.303,26.587
59,14.955,15.279,26.289
60,16.363,16.711,28.060
61,15.970,15.980,27.473
62,15.463,15.915,27.085
63,15.338,15.388,26.955
64,15.881,15.945,27.532
65,15.353,15.522,26.856
66,14.990,15.149,26.264
67,14.796,15.109,26.075
68,16.010,16.144,27.428
69,14.856,14.900,26.413
70,15.169,15.239,26.801
71,15.239,15.313,26.826
72,15.249,15.711,26.687
73,15.154,15.303,26.796
74,16.070,16.269,27.692
75,15.408,15.522,26.915
76,15.194,15.318,26.383
77,15.776,15.900,26.831
78,15.184,15.443,26.706
79,15.179,15.483,26.756
80,15.572,15.682,26.816
81,15.652,15.990,27.254
82,16.373,16.433,27.910
83,14.836,14.980,26.333
84,15.662,15.841,26.881
85,15.876,16.050,27.075
86,15.378,15.264,26.617
87,15.552,15.726,27.025
88,16.209,16.269,27.647
89,15.189,15.398,26.716
90,15.104,15.169,26.149
91,15.667,15.846,27.040
92,14.881,15.109,26.189
93,15.821,15.975,27.174
94,15.015,15.254,26.637
95,15.507,15.731,27.174
96,15.577,15.756,27.095
97,15.383,15.453,26.776
98,15.537,15.562,26.647
99,15.677,16.000,27.005
100,14.851,14.781,26.488
101,15.010,15.318,26.343
102,15.428,15.622,26.602
103,14.945,15.075,26.468
104,14.537,14.736,25.876
105,14.766,14.960,26.045
106,15.318,15.313,26.771
107,15.303,15.428,26.692
108,15.478,15.761,26.965
109,14.343,14.562,25.801
110,15.224,15.378,26.667
111,15.741,15.846,27.279
112,15.896,15.950,27.159
113,15.542,15.682,27.060
114,15.692,15.950,27.294
115,15.711,15.841,27.065
116,15.861,15.881,27.463
117,15.090,15.119,26.562
118,15.552,15.826,27.428
119,15.025,15.353,26.532
120,15.866,15.910,27.607
121,15.398,15.592,27.020
122,15.856,16.050,27.343
123,14.771,14.876,25.751
124,14.567,14.821,26.308
125,15.075,15.284,26.463
126,15.244,15.348,26.647
127,15.597,15.677,26.896
128,15.308,15.443,26.736
129,14.468,14.731,26.124
130,15.801,16.100,26.990
131,14.721,15.040,26.174
132,14.562,14.900,26.124
133,15.478,15.662,27.095
134,15.488,15.672,26.821
135,15.881,15.836,26.945
136,15.587,15.905,26.841
137,15.010,15.318,26.393
138,14.552,14.776,26.129
139,15.736,15.871,27.100
140,15.607,15.761,26.721
141,15.209,15.343,26.811
142,14.891,15.184,26.308
143,14.915,15.259,25.970
144,15.433,15.682,26.647
145,15.502,15.776,26.975
146,15.766,15.910,27.159
147,15.443,15.731,27.015
148,15.577,15.701,27.040
149,14.632,14.741,26.050
150,15.667,15.836,26.970
151,15.652,15.910,26.891
152,15.363,15.607,26.955
153,15.502,15.637,26.871
154,14.488,14.697,26.065
155,15.438,15.483,26.517
156,15.189,15.532,26.801
157,15.592,15.816,27.169
158,16.239,16.647,27.811
159,13.701,13.766,25.025
160,15.005,15.164,26.318
161,15.771,16.010,27.174
162,14.861,15.005,25.891
163,15.498,15.731,27.129
164,14.945,15.184,26.338
165,15.657,15.731,27.045
166,14.836,15.055,26.383
167,15.169,15.393,26.393
168,14.831,15.109,26.209
169,15.522,15.607,26.940
170,16.095,16.284,27.662
171,15.483,15.726,26.766
172,16.179,16.303,27.204
173,15.239,15.373,26.413
174,15.403,15.587,26.831
175,15.557,15.806,27.065
176,15.433,15.746,26.801
177,15.438,15.711,26.716
178,15.100,15.114,26.547
179,15.055,15.159,26.453
180,15.129,15.308,26.428
181,14.194,14.169,25.706
182,14.284,14.562,25.642
183,15.507,15.567,27.100
184,15.224,15.303,26.433
185,14.517,14.507,25.851
186,16.124,16.323,27.433
187,15.229,15.488,26.189
188,16.045,16.343,27.229
189,15.940,16.010,27.318
190,14.935,15.025,26.109
191,16.254,16.224,27.751
192,16.299,16.672,28.025
193,15.408,15.537,26.697
194,15.940,15.960,27.065
195,15.483,15.746,26.871
196,15.801,15.955,27.229
197,14.771,14.796,26.035
198,15.642,15.801,26.950
199,15.229,15.438,26.567
200,16.463,16.766,27.786
201,15.602,15.816,26.896
202,15.323,15.413,26.592
203,15.050,15.139,26.299
204,15.264,15.607,26.433
205,15.294,15.617,26.622
206,14.567,14.965,26.050
207,15.204,15.393,26.682
208,14.925,15.114,26.239
209,15.517,15.667,26.930
210,14.582,14.627,25.881
211,15.279,15.473,26.393
212,14.910,15.100,26.542
213,15.075,15.174,26.493
214,15.080,15.214,26.418
215,15.527,15.637,26.239
216,15.174,15.264,26.498
217,14.915,15.040,26.154
218,14.398,14.781,26.318
219,15.373,15.373,26.975
220,14.736,15.035,26.224
221,14.985,15.080,26.428
222,14.303,14.433,25.736
223,14.985,15.164,26.612
224,15.184,15.338,26.289
225,14.697,14.940,26.129
226,15.055,15.249,26.259
227,14.851,15.065,26.065
228,14.483,14.627,26.070
229,15.035,15.199,26.318
230,15.204,15.179,25.975
231,15.070,15.303,26.622
232,16.035,16.100,27.388
233,15.726,15.796,27.104
234,15.194,15.348,26.801
235,15.075,15.244,26.488
236,15.025,15.129,26.547
237,14.836,14.975,26.095
238,14.463,14.652,25.891
239,15.323,15.483,26.920
240,15.209,15.537,26.761
241,15.607,15.726,26.886
242,15.303,15.463,26.667
243,15.398,15.527,26.821
244,15.473,15.527,26.617
245,15.154,15.234,26.045
246,15.925,15.945,27.224
247,15.751,15.861,26.985
248,15.114,15.353,26.478
249,15.164,15.433,26.493
250,14.995,15.294,26.313
251,14.791,15.030,25.995
252,14.896,15.015,26.463
253,15.184,15.433,26.478
254,15.323,15.448,26.458
255,15.020,15.249,26.388
256,14.876,15.065,26.189
257,14.811,14.806,25.930
258,14.637,14.746,26.139
259,14.821,15.328,26.060
260,14.587,14.682,26.269
261,14.891,14.945,26.104
262,15.358,15.433,26.816
263,15.249,15.269,26.612
264,14.756,15.005,26.299
265,15.786,15.791,27.129
266,15.522,15.662,26.881
267,15.274,15.393,26.900
268,14.821,15.070,26.274
269,15.085,15.478,26.577
270,15.612,15.960,27.159
271,15.801,15.905,26.796
272,15.144,15.403,26.886
273,15.169,15.338,26.552
274,16.080,16.144,27.473
275,15.343,15.458,26.706
276,14.836,15.065,26.020
277,15.249,15.294,26.443
278,14.985,15.010,26.065
279,15.289,15.522,27.065
280,15.189,15.433,26.682
281,15.323,15.463,26.388
282,15.796,15.881,26.846
283,15.184,15.343,26.647
284,15.109,15.259,26.144
285,15.572,15.781,26.756
286,15.781,15.881,27.095
287,14.687,14.751,25.955
288,15.393,15.632,26.711
289,15.826,16.104,27.085
290,15.070,15.224,26.393
291,14.985,15.294,26.189
292,15.139,15.562,26.373
293,15.075,15.179,26.443
294,15.179,15.328,26.811
295,15.990,16.080,27.428
296,15.756,15.781,27.139
297,15.373,15.532,26.498
298,15.323,15.398,26.552
299,14.662,14.945,26.010
300,15.279,15.408,26.353
301,15.109,15.189,26.189
302,15.438,15.537,26.886
303,15.254,15.299,26.652
304,15.254,15.552,26.413
305,15.836,15.955,26.965
306,15.970,15.975,27.209
307,14.328,14.547,25.801
308,15.682,15.687,26.945
309,15.060,15.124,26.970
310,15.711,15.816,26.871
311,15.080,15.393,26.274
312,15.542,15.826,26.701
313,15.761,16.005,27.711
314,15.985,15.970,27.294
315,15.333,15.473,26.915
316,15.771,16.040,27.224
317,15.796,15.826,26.930
318,15.209,15.323,26.687
319,15.343,15.507,26.323
320,15.453,15.552,26.622
321,15.209,15.219,26.284
322,15.473,15.741,26.652
323,15.453,15.672,26.821
324,14.900,14.955,26.333
325,15.040,15.209,26.264
326,15.274,15.667,26.657
327,14.716,14.781,26.065
328,15.194,15.264,26.318
329,15.468,15.716,27.378
330,15.154,15.279,26.965
331,15.448,15.781,26.776
332,15.194,15.418,26.577
333,15.473,15.617,26.766
334,15.453,15.652,26.995
335,15.448,15.532,26.597
336,14.955,15.184,26.488
337,15.483,15.542,27.194
338,16.239,16.214,27.577
339,14.622,14.587,26.373
340,15.841,15.950,27.000
341,15.945,16.204,27.279
342,15.114,15.398,26.617
343,15.463,15.687,26.861
344,15.144,15.313,26.577
345,15.085,15.289,26.562
346,15.622,15.667,27.274
347,15.144,15.363,26.413
348,15.289,15.428,26.552
349,14.746,14.910,26.393
350,14.587,14.677,25.940
351,15.607,15.945,27.104
352,15.219,15.527,26.473
353,15.104,15.264,26.174
354,15.751,15.876,26.910
355,15.587,15.642,27.085
356,14.871,14.970,26.398
357,15.458,15.542,26.687
358,14.801,14.891,26.269
359,15.224,15.328,26.632
360,15.896,15.985,27.224
361,15.731,16.020,27.373
