lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.985,15.886,27.836
1,16.055,15.925,27.592
2,16.035,15.801,27.836
3,15.692,15.468,27.333
4,15.826,15.816,27.403
5,15.811,15.582,27.274
6,15.463,15.353,27.239
7,15.567,15.318,26.970
8,15.721,15.582,27.468
9,16.955,16.751,28.493
10,16.398,16.353,27.995
11,15.935,15.886,27.637
12,16.478,16.547,28.254
13,16.080,15.975,27.602
14,15.776,15.627,27.711
15,16.015,15.876,27.756
16,15.478,15.498,27.139
17,15.945,15.786,27.408
18,15.970,15.856,27.557
19,15.095,15.095,26.925
20,16.204,16.035,27.786
21,16.274,16.184,28.403
22,15.408,15.363,27.055
23,15.627,15.463,27.070
24,15.657,15.652,27.557
25,15.343,15.214,27.095
26,16.254,16.010,28.020
27,15.547,15.577,27.448
28,15.209,15.109,26.821
29,15.483,15.144,26.716
30,15.711,15.652,27.731
31,15.960,15.851,27.398
32,16.642,16.398,27.846
33,14.821,14.861,26.338
34,15.677,15.701,27.289
35,15.975,15.876,27.368
36,14.930,14.806,26.289
37,16.104,15.975,28.045
38,15.881,15.801,27.637
39,15.970,15.871,27.746
40,14.886,14.841,26.567
41,14.781,14.622,26.806
42,15.453,15.572,27.289
43,15.886,15.701,27.154
44,15.662,15.602,27.055
45,15.841,15.761,27.468
46,15.547,15.368,27.055
47,15.502,15.179,26.667
48,15.990,16.000,27.318
49,16.328,16.124,28.239
50,15.279,15.154,26.985
51,15.910,15.607,27.313
52,16.000,15.886,27.980
53,15.791,15.652,27.512
54,15.517,15.139,27.035
55,15.935,15.726,27.174
56,16.149,16.095,27.627
57,15.572,15.617,26.960
58,15.070,15.224,26.557
59,14.940,14.975,26.876
60,16.378,16.398,28.264
61,16.055,15.796,27.617
62,15.652,15.498,27.254
63,15.383,15.035,27.095
64,15.796,15.806,27.488
65,15.303,15.289,26.726
66,15.005,14.826,26.343
67,15.085,14.920,26.234
68,16.149,15.851,27.423
69,14.826,14.692,26.507
70,15.129,15.104,26.980
71,15.398,15.159,26.915
72,15.413,15.458,26.697
73,15.348,15.169,26.716
74,16.070,16.055,27.781
75,15.368,15.289,27.095
76,15.179,15.020,26.463
77,15.776,15.706,27.025
78,15.234,14.990,26.826
79,15.318,15.214,26.786
80,15.677,15.453,26.881
81,15.821,15.682,27.567
82,16.363,16.209,27.970
83,14.891,14.886,26.279
84,15.637,15.532,27.030
85,16.129,15.721,27.040
86,15.214,15.104,26.776
87,15.771,15.587,27.149
88,16.119,16.000,27.567
89,15.179,15.119,26.816
90,15.100,15.075,26.308
91,15.592,15.682,26.985
92,14.846,14.791,26.388
93,15.861,15.731,27.423
94,15.194,15.144,26.781
95,15.632,15.383,27.164
96,15.647,15.428,27.035
97,15.169,15.333,26.637
98,15.567,15.353,26.980
99,15.706,15.532,27.239
100,14.886,14.592,26.363
101,15.124,14.950,26.418
102,15.547,15.378,26.726
103,14.980,15.000,26.149
104,14.642,14.687,25.687
105,14.801,14.687,26.264
106,15.343,15.358,26.741
107,15.338,15.284,26.547
108,15.657,15.512,27.030
109,14.478,14.279,26.000
110,15.303,15.119,26.512
111,15.851,15.836,27.383
112,15.970,15.836,27.184
113,15.682,15.647,27.075
114,15.741,15.572,27.468
115,15.746,15.597,27.070
116,15.791,15.736,27.478
117,15.030,15.015,26.368
118,15.687,15.522,27.736
119,15.149,15.035,26.547
120,15.905,15.697,27.353
121,15.328,15.244,27.090
122,15.980,15.876,27.328
123,14.905,14.771,25.975
124,14.697,14.607,26.274
125,15.149,15.134,26.542
126,15.264,15.129,26.657
127,15.582,15.552,27.075
128,15.338,15.224,26.776
129,14.478,14.308,26.204
130,15.871,15.672,27.000
131,14.816,14.642,26.085
132,14.791,14.458,26.179
133,15.687,15.318,26.910
134,15.478,15.333,26.542
135,15.836,15.547,27.343
136,15.796,15.542,26.980
137,14.940,14.985,26.716
138,14.637,14.552,26.393
139,15.731,15.697,27.169
140,15.881,15.662,27.139
141,15.149,14.980,26.706
142,14.960,14.841,26.428
143,15.139,14.980,26.294
144,15.328,15.269,26.577
145,15.756,15.403,27.119
146,15.871,15.597,27.174
147,15.577,15.463,27.060
148,15.657,15.473,27.239
149,14.607,14.488,26.030
150,15.836,15.692,27.100
151,15.766,15.517,26.881
152,15.338,15.378,26.905
153,15.502,15.408,27.060
154,14.458,14.323,26.000
155,15.408,15.189,26.582
156,15.194,15.164,26.940
157,15.841,15.677,27.104
158,16.423,16.443,27.821
159,13.891,13.736,25.080
160,15.010,14.980,26.204
161,15.682,15.622,27.189
162,15.100,14.930,26.239
163,15.517,15.294,27.075
164,15.184,14.881,26.572
165,15.627,15.498,27.055
166,14.856,14.866,26.388
167,15.308,15.204,26.368
168,14.856,14.731,26.070
169,15.552,15.478,27.129
170,16.119,15.910,27.602
171,15.502,15.622,26.866
172,16.100,16.085,27.328
173,15.269,15.055,26.502
174,15.358,15.308,26.831
175,15.557,15.527,26.751
176,15.562,15.318,26.642
177,15.582,15.453,27.025
178,15.139,14.910,26.577
179,15.040,14.945,26.353
180,15.149,15.114,26.498
181,14.050,14.000,25.537
182,14.388,14.234,25.507
183,15.542,15.567,27.015
184,15.343,15.095,26.567
185,14.423,14.318,25.925
186,16.060,16.090,27.582
187,15.119,15.159,26.264
188,16.184,16.114,27.393
189,15.965,15.761,27.333
190,14.821,14.776,26.393
191,16.100,16.090,27.851
192,16.622,16.343,27.950
193,15.502,15.333,26.746
194,15.736,15.716,26.985
195,15.507,15.627,26.950
196,15.940,15.751,27.179
197,14.826,14.726,26.259
198,15.677,15.647,27.065
199,15.254,15.149,26.826
200,16.522,16.473,27.891
201,15.622,15.468,26.801
202,15.433,15.144,26.463
203,15.010,14.930,26.308
204,15.328,15.219,26.687
205,15.343,15.219,26.736
206,14.567,14.542,26.199
207,15.229,15.214,26.736
208,15.075,14.806,26.423
209,15.597,15.353,26.995
210,14.607,14.423,26.045
211,15.303,15.159,26.672
212,14.945,14.851,26.493
213,15.095,14.896,26.567
214,15.030,14.915,26.488
215,15.607,15.567,26.463
216,15.114,15.035,26.716
217,14.851,14.826,26.040
218,14.478,14.512,26.204
219,15.403,15.328,26.925
220,14.816,14.786,26.234
221,15.055,14.910,26.453
222,14.274,14.119,25.587
223,15.159,15.005,26.587
224,15.184,15.100,26.642
225,14.806,14.801,26.294
226,15.025,14.866,26.338
227,14.876,14.741,26.378
228,14.507,14.537,26.294
229,15.070,15.114,26.478
230,15.249,14.990,26.358
231,15.259,14.975,26.701
232,15.910,15.846,27.522
233,15.537,15.562,26.806
234,15.279,15.249,26.721
235,15.239,14.920,26.413
236,15.194,15.124,26.463
237,14.955,14.697,26.040
238,14.453,14.368,26.010
239,15.303,15.269,26.791
240,15.388,15.368,26.796
241,15.587,15.478,26.786
242,15.488,15.284,26.836
243,15.328,15.219,27.199
244,15.453,15.284,26.498
245,15.269,15.055,26.333
246,15.975,15.796,27.249
247,15.811,15.781,27.189
248,15.279,15.104,26.483
249,15.358,15.129,26.761
250,15.169,15.090,26.428
251,14.751,14.786,25.891
252,14.925,14.861,26.393
253,15.338,15.184,26.642
254,15.154,15.244,26.428
