lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.965,16.055,27.846
1,16.075,16.100,27.741
2,15.861,15.816,27.896
3,15.751,15.711,27.398
4,15.886,15.881,27.667
5,15.761,15.761,27.318
6,15.493,15.502,27.219
7,15.478,15.373,27.358
8,15.677,15.746,27.572
9,16.701,16.731,28.498
10,16.308,16.323,28.129
11,15.915,15.896,28.055
12,16.572,16.597,28.254
13,16.030,15.905,27.786
14,15.697,15.667,27.945
15,16.184,16.015,27.746
16,15.612,15.483,27.189
17,15.881,16.050,27.537
18,16.000,15.990,27.736
19,15.134,15.075,26.920
20,16.090,16.144,27.871
21,16.274,16.189,28.279
22,15.557,15.353,27.264
23,15.607,15.627,27.144
24,15.542,15.597,27.667
25,15.353,15.179,27.100
26,16.169,16.080,27.960
27,15.597,15.726,27.418
28,15.244,15.239,26.851
29,15.368,15.299,27.005
30,15.771,15.627,27.801
31,15.935,15.915,27.433
32,16.463,16.473,28.085
33,14.851,14.786,26.716
34,15.791,15.687,27.224
35,15.871,16.005,27.502
36,14.915,14.910,26.294
37,16.095,16.139,27.945
38,15.950,15.761,27.677
39,15.985,15.995,27.920
40,15.050,15.070,26.915
41,14.786,14.851,26.856
42,15.532,15.507,27.209
43,15.761,15.701,27.303
44,15.726,15.711,27.328
45,15.736,15.896,27.502
46,15.473,15.423,27.174
47,15.433,15.453,26.851
48,16.085,15.995,27.388
49,16.333,16.398,28.363
50,15.269,15.119,26.985
51,15.886,15.891,27.264
52,16.060,16.104,28.209
53,15.726,15.682,27.607
54,15.348,15.358,27.090
55,15.886,15.995,27.333
56,16.164,16.174,27.861
57,15.627,15.502,27.055
58,15.423,15.318,26.741
59,14.995,15.090,26.537
60,16.433,16.567,28.169
61,16.030,16.005,27.597
62,15.736,15.522,27.139
63,15.393,15.318,27.085
64,15.970,15.846,27.537
65,15.239,15.214,26.886
66,15.025,14.970,26.527
67,14.871,14.816,26.393
68,15.846,16.035,27.473
69,14.751,14.776,26.672
70,15.005,15.134,26.831
71,15.328,15.234,26.970
72,15.567,15.483,26.706
73,15.189,15.199,26.672
74,16.030,16.030,28.050
75,15.527,15.453,26.955
76,15.229,15.124,26.726
77,15.771,15.672,27.159
78,15.159,15.224,26.637
79,15.224,15.284,26.881
80,15.746,15.517,26.821
