lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.224,22.706,27.547
1,16.254,22.925,27.428
2,16.104,22.751,27.438
3,15.816,22.383,26.950
4,16.184,22.502,27.333
5,15.871,22.323,26.980
6,15.751,22.224,26.925
7,15.592,22.308,26.796
8,15.771,22.632,27.453
9,16.960,23.507,28.284
10,16.677,23.020,27.647
11,16.174,22.672,27.358
12,16.746,23.368,27.940
13,16.204,22.582,27.483
14,15.965,22.677,27.488
15,16.303,22.607,27.493
16,15.776,22.264,26.935
17,16.209,22.711,27.254
18,16.035,22.682,27.358
19,15.224,21.905,26.592
20,16.323,22.672,27.348
21,16.358,23.209,27.930
22,15.488,22.279,26.751
23,15.736,22.109,26.597
24,15.905,22.582,27.284
25,15.378,21.930,26.876
26,16.368,22.801,27.607
27,15.836,22.458,26.985
28,15.567,21.980,26.294
29,15.557,22.100,26.562
30,15.970,22.657,27.333
31,16.239,22.512,27.239
32,16.701,23.284,27.647
33,15.159,21.662,26.104
34,15.920,22.104,26.965
35,16.129,22.488,27.134
36,15.134,21.811,26.174
37,16.438,23.010,27.547
38,16.080,22.776,27.398
39,16.060,22.701,27.388
40,15.333,21.846,26.299
41,15.104,21.577,26.368
42,15.592,22.169,26.980
43,15.990,22.114,26.836
44,15.821,22.323,26.821
45,16.050,22.617,27.149
46,15.731,21.900,26.652
47,15.418,22.025,26.572
48,16.473,22.692,27.030
49,16.512,23.080,27.970
50,15.308,22.000,26.617
51,16.060,22.448,26.945
52,16.289,22.980,27.731
53,15.950,22.418,27.104
54,15.552,22.179,26.871
55,16.104,22.557,26.891
56,16.507,22.736,27.274
57,15.761,22.154,26.657
58,15.517,21.821,26.249
59,15.194,21.527,26.199
60,16.816,23.473,27.796
61,16.030,22.597,27.308
62,15.881,22.438,26.811
63,15.483,22.015,26.483
64,16.209,22.647,27.264
65,15.453,22.020,26.602
66,15.194,21.637,26.129
67,15.219,21.617,26.080
68,16.234,22.552,27.075
69,15.035,21.627,26.328
70,15.358,21.910,26.488
71,15.542,21.945,26.478
72,15.731,21.771,26.493
73,15.498,21.836,26.463
74,16.348,22.871,27.662
75,15.607,22.005,26.632
76,15.318,21.567,26.174
77,15.965,22.159,26.915
78,15.318,21.741,26.313
