lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.866,15.876,27.975
1,15.905,15.866,27.741
2,15.871,15.766,27.950
3,15.468,15.473,27.443
4,15.622,15.851,27.697
5,15.602,15.458,27.343
6,15.393,15.502,27.323
7,15.348,15.284,27.075
8,15.502,15.597,27.652
9,16.692,16.791,28.080
10,16.303,16.318,28.154
11,15.701,15.925,27.791
12,16.453,16.463,28.328
13,15.915,16.045,27.701
14,15.507,15.697,27.716
15,15.935,15.995,27.607
16,15.438,15.348,27.244
17,15.647,15.801,27.468
18,15.861,15.881,27.602
19,15.000,15.020,26.935
20,16.060,16.045,27.910
21,16.284,16.229,28.423
22,15.294,15.303,27.030
23,15.393,15.408,26.970
24,15.567,15.647,27.612
25,15.189,15.085,27.060
26,15.935,16.124,27.791
27,15.383,15.582,27.338
28,15.080,15.025,26.801
29,15.189,15.234,27.090
30,15.587,15.577,27.736
31,15.697,15.791,27.547
32,16.378,16.448,28.020
33,14.771,14.811,26.463
34,15.632,15.542,27.100
35,15.652,15.856,27.403
36,14.761,14.876,26.498
37,15.995,16.035,27.990
38,15.721,15.746,27.662
39,15.900,15.791,27.876
40,14.826,15.020,26.930
41,14.662,14.721,26.816
42,15.318,15.303,27.388
43,15.577,15.687,27.274
44,15.582,15.632,27.224
45,15.622,15.667,27.184
46,15.299,15.303,26.811
47,15.184,15.358,26.846
48,15.985,16.075,27.234
49,16.239,16.289,28.368
50,15.010,15.234,26.975
51,15.612,15.816,27.249
52,15.891,15.960,28.010
53,15.507,15.602,27.687
54,15.264,15.259,26.866
55,15.796,15.781,27.313
56,16.070,16.040,27.692
57,15.428,15.423,27.119
58,15.119,15.159,26.632
59,15.025,14.945,26.522
60,16.383,16.423,28.368
61,15.791,15.831,27.786
62,15.498,15.547,27.308
63,15.174,15.214,26.816
64,15.746,15.791,27.398
65,15.169,15.129,26.960
66,14.836,14.891,26.239
67,14.871,14.871,26.318
68,15.841,15.821,27.557
69,14.667,14.677,26.473
70,14.925,14.965,26.826
71,15.139,15.134,27.050
72,15.284,15.393,26.846
73,14.975,15.194,26.960
74,16.100,15.975,27.930
75,15.254,15.423,26.950
76,15.010,15.020,26.567
77,15.542,15.697,27.050
78,15.134,15.109,26.622
79,15.214,15.169,26.786
80,15.463,15.398,26.955
81,15.677,15.796,27.458
82,16.234,16.478,28.134
83,14.925,14.861,26.468
84,15.562,15.582,27.045
85,15.761,15.786,27.000
86,15.199,15.139,26.483
87,15.498,15.607,27.139
88,16.085,16.025,27.751
89,15.109,15.090,26.861
90,14.930,15.065,26.517
91,15.383,15.562,27.005
92,14.766,14.871,26.323
93,15.697,15.597,27.299
94,15.224,15.075,26.741
95,15.393,15.438,27.244
96,15.448,15.587,27.363
97,15.159,15.134,26.746
98,15.308,15.428,26.990
99,15.607,15.716,27.154
100,14.577,14.771,26.308
101,14.851,14.900,26.363
102,15.343,15.592,26.786
103,14.761,14.975,26.522
104,14.557,14.632,25.856
105,14.721,14.647,26.318
106,15.229,15.234,26.955
107,15.199,15.244,26.706
108,15.512,15.483,27.184
109,14.299,14.323,25.950
110,15.015,15.139,26.751
111,15.622,15.801,27.294
112,15.716,15.731,27.328
113,15.687,15.468,27.129
114,15.597,15.766,27.358
115,15.502,15.597,27.159
116,15.507,15.711,27.652
117,14.935,15.000,26.478
118,15.388,15.343,27.597
119,15.035,15.000,26.711
120,15.637,15.811,27.423
121,15.323,15.318,26.930
122,15.627,15.682,27.448
123,14.617,14.756,26.124
124,14.403,14.478,26.383
125,14.975,15.050,26.647
126,15.025,14.975,26.841
