lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,15.970,15.950,27.866
1,15.990,16.070,27.721
2,16.100,15.866,27.910
3,15.607,15.642,27.458
4,15.920,15.826,27.597
5,15.781,15.761,27.403
6,15.527,15.527,27.104
7,15.617,15.488,27.144
8,15.756,15.647,27.388
9,16.861,16.806,28.363
10,16.428,16.299,28.114
11,16.070,15.925,27.711
12,16.672,16.517,28.204
13,16.080,15.905,27.597
14,15.816,15.711,27.711
15,16.159,16.035,27.920
16,15.537,15.448,26.995
17,16.030,15.866,27.517
18,16.015,15.970,27.786
19,15.333,15.040,26.871
20,16.294,16.035,27.746
21,16.229,16.244,28.438
22,15.433,15.368,26.980
23,15.647,15.438,27.080
24,15.756,15.637,27.428
25,15.483,15.328,27.020
26,16.428,16.209,28.035
27,15.706,15.517,27.284
28,15.219,15.144,26.811
29,15.438,15.363,26.811
30,15.756,15.692,27.726
31,16.095,15.960,27.403
32,16.627,16.348,28.090
33,15.015,14.746,26.418
34,15.682,15.711,27.284
35,16.060,15.771,27.353
36,15.030,14.950,26.318
37,16.214,16.164,27.900
38,15.985,15.711,27.542
39,16.015,15.891,27.697
40,15.040,15.055,26.677
41,14.920,14.826,26.697
42,15.493,15.428,27.333
43,15.965,15.886,27.209
44,15.836,15.642,27.234
45,15.796,15.682,27.438
46,15.512,15.274,26.866
47,15.438,15.279,26.801
48,16.189,15.985,27.403
49,16.408,16.408,28.174
50,15.184,15.134,26.915
51,15.965,15.786,27.279
52,16.080,16.065,27.960
53,15.761,15.637,27.488
54,15.438,15.254,27.075
55,15.905,15.861,27.244
56,16.299,16.020,27.920
57,15.617,15.413,27.100
58,15.428,15.343,26.741
59,15.134,15.020,26.517
60,16.582,16.602,28.124
61,16.055,15.866,27.567
62,15.776,15.706,27.095
63,15.512,15.139,27.050
64,16.050,15.816,27.358
65,15.542,15.333,26.940
66,15.005,14.980,26.224
67,14.950,14.950,26.383
68,16.259,15.940,27.299
69,14.756,14.856,26.582
70,15.279,15.030,26.836
71,15.522,15.318,26.900
72,15.687,15.483,26.881
73,15.323,15.289,26.955
74,16.194,16.050,27.905
75,15.488,15.363,26.925
76,15.333,15.095,26.507
77,15.766,15.552,27.055
78,15.303,15.114,26.667
79,15.463,15.259,26.682
80,15.642,15.567,26.741
81,15.915,15.816,27.274
82,16.458,16.373,28.080
83,15.020,14.751,26.363
84,15.711,15.692,27.015
85,15.950,15.776,27.164
86,15.065,15.159,26.731
87,15.697,15.667,27.139
88,16.104,16.149,27.841
89,15.448,15.139,26.711
90,15.264,15.025,26.109
91,15.786,15.562,27.100
92,14.995,15.060,26.398
93,15.985,15.811,27.373
94,15.323,15.109,26.726
95,15.756,15.537,27.199
96,15.721,15.448,27.179
97,15.448,15.045,26.930
98,15.517,15.453,26.731
99,15.821,15.667,26.761
100,14.866,14.816,26.458
101,15.060,15.010,26.328
102,15.498,15.502,26.736
103,15.219,14.910,26.259
104,14.592,14.667,25.836
105,14.811,14.751,26.129
106,15.453,15.249,26.587
107,15.403,15.323,26.726
108,15.652,15.493,27.159
109,14.582,14.353,26.020
110,15.403,15.274,26.572
111,15.856,15.786,27.299
112,16.015,15.950,27.179
113,15.637,15.577,27.139
114,15.826,15.706,27.323
115,15.637,15.617,27.080
116,15.980,15.756,27.488
117,15.100,15.065,26.488
118,15.597,15.502,27.483
119,15.159,15.005,26.498
120,15.930,15.806,27.438
121,15.562,15.463,27.080
122,15.995,15.756,27.463
123,14.985,14.697,26.050
124,14.721,14.706,26.368
125,15.229,15.104,26.443
126,15.333,15.109,26.771
127,15.597,15.502,27.134
128,15.498,15.134,26.915
129,14.418,14.388,26.030
130,15.821,15.677,27.179
131,14.771,14.721,26.289
132,14.831,14.542,26.154
133,15.572,15.393,27.045
134,15.572,15.393,26.726
135,15.891,15.741,27.119
136,15.751,15.602,26.876
137,15.109,15.055,26.527
138,14.701,14.567,26.134
139,15.756,15.716,27.104
140,15.806,15.682,27.129
141,15.234,15.060,26.687
142,15.025,14.945,26.323
143,15.204,15.194,26.209
144,15.577,15.308,26.522
145,15.776,15.483,27.005
146,15.816,15.706,27.085
147,15.522,15.318,26.816
148,15.751,15.597,27.060
149,14.786,14.632,25.985
150,15.841,15.637,27.199
151,15.657,15.726,26.846
152,15.567,15.244,26.930
153,15.552,15.507,26.821
154,14.647,14.512,25.891
155,15.562,15.308,26.602
156,15.433,15.313,26.995
157,15.811,15.816,27.189
158,16.612,16.478,27.826
159,13.910,13.746,25.209
160,15.209,14.965,26.274
161,15.816,15.706,27.164
162,15.119,15.015,25.861
163,15.701,15.383,27.055
164,15.124,15.045,26.478
165,15.647,15.443,27.065
166,15.025,14.726,26.303
167,15.423,15.204,26.448
168,14.965,14.706,26.030
169,15.761,15.483,27.060
170,16.060,16.174,27.453
171,15.662,15.632,26.706
172,16.214,16.055,27.224
173,15.214,15.209,26.597
174,15.522,15.269,26.746
175,15.751,15.552,26.995
176,15.527,15.289,26.856
177,15.597,15.532,26.975
178,15.229,15.060,26.627
179,15.229,14.920,26.378
180,15.184,15.274,26.458
181,14.114,14.139,25.557
182,14.493,14.398,25.682
183,15.801,15.557,26.866
184,15.373,15.189,26.458
185,14.473,14.383,25.915
186,16.229,15.935,27.363
187,15.328,15.189,26.144
188,16.204,16.139,27.537
189,16.000,15.935,27.502
190,15.030,14.811,26.244
191,16.239,16.055,27.876
192,16.667,16.478,27.900
193,15.483,15.478,26.801
194,15.886,15.756,27.104
195,15.687,15.537,26.896
196,16.000,15.831,27.299
197,14.886,14.692,26.284
198,15.771,15.612,27.050
199,15.224,15.289,26.617
200,16.642,16.527,27.761
201,15.831,15.741,26.881
202,15.388,15.398,26.418
203,15.154,14.925,26.239
204,15.234,15.214,26.632
205,15.498,15.289,26.761
206,14.736,14.423,26.085
207,15.338,15.174,26.557
208,15.000,14.905,26.458
209,15.602,15.438,27.070
210,14.572,14.373,25.940
211,15.274,15.194,26.527
212,15.050,14.781,26.488
