lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.065,16.030,27.572
1,16.154,16.080,27.731
2,16.060,15.766,27.677
3,15.726,15.647,27.284
4,15.995,16.080,27.423
5,15.682,15.582,27.443
6,15.522,15.562,27.299
7,15.453,15.458,27.254
8,15.647,15.542,27.532
9,16.866,16.721,28.388
10,16.612,16.353,27.935
11,15.965,16.000,27.652
12,16.567,16.597,28.219
13,16.070,16.015,27.617
14,15.950,15.856,27.637
15,16.219,16.010,27.557
16,15.652,15.413,27.060
17,15.975,15.965,27.483
18,15.985,15.831,27.726
19,15.214,15.100,26.751
20,16.229,16.119,27.781
21,16.323,16.363,28.209
22,15.632,15.393,26.965
23,15.726,15.483,26.831
24,15.761,15.622,27.582
25,15.388,15.289,27.015
26,16.264,16.189,27.861
27,15.483,15.502,27.323
28,15.244,15.174,26.662
29,15.448,15.294,26.711
30,15.771,15.731,27.662
31,15.995,15.846,27.378
32,16.443,16.433,28.015
33,14.935,14.781,26.259
34,15.891,15.687,27.199
35,15.915,15.896,27.274
36,14.955,15.035,26.458
37,16.303,16.070,27.975
38,16.020,15.841,27.667
39,16.065,15.990,27.881
40,15.214,14.900,26.677
41,14.886,14.826,26.771
42,15.741,15.443,27.209
43,15.766,15.821,27.070
44,15.751,15.701,26.945
45,16.070,15.687,27.428
46,15.547,15.338,26.980
47,15.493,15.353,26.856
48,16.189,16.134,27.358
49,16.473,16.303,28.264
50,15.159,15.224,26.980
51,16.114,15.945,27.229
52,16.164,15.970,27.851
53,15.801,15.607,27.468
54,15.662,15.214,26.940
55,15.846,15.935,27.358
56,16.100,16.149,27.756
57,15.667,15.517,26.905
58,15.299,15.274,26.413
59,15.159,15.114,26.537
60,16.617,16.512,28.249
61,15.985,16.005,27.512
62,15.811,15.682,26.861
63,15.398,15.219,26.975
64,16.015,15.920,27.353
65,15.423,15.318,26.711
66,15.109,14.995,26.383
67,14.970,15.065,26.219
68,15.970,15.945,27.333
69,14.910,14.831,26.423
70,15.249,15.159,26.711
71,15.353,15.284,26.881
72,15.642,15.498,26.711
73,15.323,15.274,26.731
74,16.174,16.114,27.831
75,15.274,15.378,26.771
76,15.269,15.109,26.299
77,15.781,15.572,26.910
78,15.134,15.144,26.617
79,15.348,15.368,26.582
80,15.667,15.433,26.776
81,15.930,15.761,27.269
82,16.473,16.433,27.746
83,14.960,14.886,26.378
84,15.801,15.642,26.831
85,15.886,15.925,27.060
86,15.348,15.065,26.552
87,15.687,15.701,26.841
88,16.229,16.020,27.682
89,15.279,15.179,26.517
90,15.313,15.090,26.244
91,15.716,15.647,27.159
92,15.085,14.876,26.428
93,15.925,15.881,27.139
94,15.353,15.010,26.692
95,15.537,15.448,27.299
96,15.796,15.532,27.174
97,15.358,15.194,26.791
98,15.488,15.363,26.930
99,15.766,15.831,26.920
100,14.896,14.826,26.289
101,15.080,14.945,26.299
102,15.552,15.428,26.657
103,15.114,14.940,26.383
104,14.746,14.697,25.960
105,14.846,14.697,25.980
106,15.323,15.254,26.652
107,15.348,15.279,26.637
108,15.692,15.662,27.020
109,14.622,14.537,25.905
110,15.383,15.214,26.662
111,15.915,15.786,27.060
112,15.925,16.025,27.224
113,15.786,15.552,27.189
114,15.841,15.756,27.373
115,15.811,15.627,26.990
116,15.766,15.756,27.473
117,15.259,15.085,26.428
118,15.677,15.622,27.537
119,15.264,15.005,26.607
120,16.055,15.816,27.493
121,15.483,15.493,26.930
122,15.965,15.761,27.403
123,14.990,14.786,26.005
124,14.677,14.701,26.393
125,15.318,15.025,26.493
126,15.229,15.050,26.627
127,15.597,15.542,26.851
128,15.423,15.284,26.846
129,14.552,14.438,25.990
130,15.811,15.687,26.990
131,14.841,14.796,26.080
132,14.602,14.622,26.254
133,15.602,15.478,26.910
134,15.493,15.527,26.791
135,15.920,15.836,27.299
136,15.806,15.667,26.846
137,15.204,15.065,26.443
138,14.761,14.577,26.279
139,15.970,15.811,27.119
140,15.796,15.642,26.970
141,15.274,15.129,26.711
142,15.000,14.841,26.159
143,15.249,15.080,26.209
144,15.488,15.493,26.617
145,15.701,15.448,26.970
146,15.856,15.667,27.308
147,15.672,15.458,26.910
148,15.692,15.502,27.204
149,14.652,14.647,26.005
150,15.836,15.751,27.060
151,15.736,15.522,26.796
152,15.502,15.294,26.711
153,15.652,15.473,27.040
154,14.597,14.433,25.940
155,15.383,15.239,26.572
156,15.274,15.139,26.930
157,15.891,15.721,27.269
158,16.488,16.527,27.786
159,13.796,13.896,25.184
160,15.075,15.095,26.065
161,15.856,15.881,27.244
