lambda_idx,t_1_ms,t_2_ms,t_3_ms
0,16.254,23.035,27.821
1,16.139,22.970,27.706
2,15.945,22.881,27.721
3,15.607,22.338,27.448
4,15.791,22.667,27.378
5,15.741,22.522,27.318
6,15.627,22.209,26.871
7,15.517,22.179,27.274
8,15.682,22.677,27.453
9,16.896,23.786,28.299
10,16.398,23.114,27.900
11,15.955,22.826,27.741
12,16.617,23.433,28.164
13,16.095,22.806,27.731
14,15.851,22.821,27.567
15,16.050,23.015,27.746
16,15.667,22.552,27.229
17,16.035,22.478,27.522
18,15.920,22.876,27.706
19,15.154,21.995,26.781
20,16.065,22.741,27.617
21,16.234,23.428,28.269
22,15.373,22.254,26.970
23,15.542,22.214,27.025
24,15.697,22.816,27.488
25,15.303,22.124,27.005
26,16.264,22.841,27.811
27,15.746,22.597,27.373
28,15.264,22.055,26.831
29,15.428,22.264,26.945
30,15.721,22.761,27.716
31,15.950,22.572,27.204
32,16.522,23.333,27.776
33,15.085,21.896,26.612
34,15.871,22.219,27.199
35,15.856,22.697,27.423
36,15.005,21.572,26.219
37,16.109,23.209,27.940
38,15.960,22.692,27.562
39,15.985,22.920,27.662
40,15.075,21.811,26.672
41,14.900,21.821,26.622
42,15.473,22.348,27.169
43,15.886,22.313,27.249
44,15.701,22.488,27.204
45,15.816,22.507,27.408
46,15.527,22.164,26.866
47,15.612,22.070,26.517
48,16.164,22.706,27.254
49,16.423,23.184,28.000
50,15.194,22.104,27.035
51,15.866,22.687,27.279
52,16.090,23.114,27.905
53,15.786,22.552,27.527
54,15.353,22.249,27.104
55,16.030,22.587,27.080
56,16.219,22.876,27.667
57,15.771,22.428,26.920
58,15.368,21.935,26.567
59,15.050,21.935,26.333
60,16.557,23.299,28.264
61,15.871,22.846,27.418
62,15.627,22.448,27.080
63,15.403,21.970,26.955
64,15.980,22.741,27.149
65,15.343,22.114,26.577
66,15.100,21.731,26.328
67,15.010,21.692,26.095
68,15.975,22.697,27.413
69,14.960,21.736,26.428
70,15.174,21.945,26.746
71,15.388,22.035,26.816
72,15.478,21.900,26.458
73,15.299,22.239,26.881
74,16.318,22.940,27.726
75,15.498,22.174,26.940
76,15.184,21.816,26.542
77,15.766,22.149,26.871
78,15.149,22.030,26.453
79,15.289,22.050,26.647
80,15.771,22.383,26.871
81,15.846,22.657,27.254
82,16.468,22.935,27.836
83,14.915,21.373,26.139
84,15.756,22.368,26.975
85,15.940,22.408,27.154
86,15.169,21.990,26.532
87,15.776,22.239,27.005
88,16.129,22.915,27.552
89,15.308,22.154,26.741
90,15.234,21.801,26.279
91,15.746,22.219,27.025
92,14.871,21.627,26.184
93,15.756,22.637,27.249
94,15.234,22.060,26.701
95,15.662,22.378,27.129
96,15.642,22.204,27.149
97,15.239,22.045,26.532
98,15.507,22.139,26.876
99,15.846,22.269,26.995
100,14.791,21.776,26.323
101,15.060,21.687,26.358
102,15.572,22.104,26.706
103,15.050,21.741,26.289
104,14.667,21.289,25.771
105,14.786,21.473,26.194
106,15.438,21.960,26.836
107,15.254,21.990,26.542
108,15.542,22.199,26.910
109,14.537,21.224,25.816
110,15.129,22.134,26.632
111,15.816,22.567,27.234
112,16.060,22.468,27.124
113,15.667,22.343,26.821
114,15.836,22.572,27.279
115,15.667,22.418,27.090
116,15.900,22.393,27.388
117,15.144,21.856,26.522
118,15.667,22.647,27.642
119,15.164,21.806,26.463
120,15.940,22.726,27.453
121,15.463,22.149,27.015
122,15.990,22.831,27.493
123,14.831,21.597,25.905
124,14.731,21.627,26.318
125,15.239,21.711,26.448
126,15.313,22.020,26.701
127,15.697,22.413,26.950
128,15.308,22.149,26.667
129,14.517,21.169,26.119
130,15.930,22.478,26.905
131,14.766,21.607,26.189
132,14.607,21.478,25.970
133,15.617,22.249,26.975
134,15.478,21.945,26.542
135,15.851,22.478,27.164
136,15.781,22.279,26.900
137,15.144,21.682,26.388
138,14.741,21.338,26.214
139,15.861,22.279,26.950
140,15.632,22.388,26.706
141,15.229,22.045,26.657
142,14.920,21.512,26.353
143,15.169,21.453,26.159
144,15.443,21.960,26.582
145,15.592,22.418,27.070
146,15.925,22.348,27.179
147,15.612,22.328,26.786
148,15.642,22.269,27.090
149,14.647,21.363,26.244
150,15.756,22.383,27.015
151,15.781,22.259,26.806
152,15.433,22.169,26.861
153,15.567,22.209,26.856
154,14.557,21.274,25.910
155,15.453,21.945,26.692
156,15.294,21.950,26.677
157,15.910,22.398,27.124
158,16.453,23.179,27.980
159,13.881,20.244,25.010
160,15.045,21.557,26.313
161,15.846,22.448,27.050
162,15.075,21.249,26.169
163,15.498,22.065,26.970
164,15.040,21.801,26.388
165,15.721,22.249,26.965
166,15.020,21.701,26.264
167,15.313,21.861,26.358
168,14.856,21.498,26.149
169,15.498,22.209,27.109
170,16.114,22.761,27.463
171,15.657,22.075,26.736
172,16.204,22.667,27.269
173,15.259,21.940,26.353
174,15.468,22.393,26.647
175,15.647,22.244,26.930
176,15.572,22.199,26.682
177,15.527,22.348,26.786
178,15.075,21.657,26.209
179,15.159,21.721,26.478
180,15.229,21.905,26.488
181,14.254,20.886,25.279
182,14.403,20.851,25.537
183,15.642,22.189,26.761
184,15.378,21.965,26.582
