lambda_idx,t_1_ms
0,14359.000
1,14203.000
2,14251.000
3,14374.000
4,14663.000
5,14409.000
6,14726.000
7,14485.000
8,14379.000
9,14656.000
10,14460.000
11,14335.000
12,14513.000
13,14353.000
14,14354.000
15,14653.000
16,14064.000
17,14249.000
18,14279.000
19,14095.000
20,13893.000
21,14273.000
22,14457.000
23,14388.000
24,14439.000
25,14397.000
26,14413.000
27,14370.000
28,14415.000
29,14285.000
30,14401.000
31,14596.000
32,14333.000
33,14611.000
34,14452.000
35,14293.000
36,14305.000
37,14457.000
38,14438.000
39,14547.000
40,14376.000
41,14309.000
42,14664.000
43,14221.000
44,14659.000
45,14383.000
46,14614.000
47,14584.000
48,14516.000
49,14664.000
50,14283.000
51,14529.000
52,14379.000
53,14343.000
54,14577.000
55,14615.000
56,14506.000
57,14493.000
58,14269.000
59,14467.000
60,14495.000
61,14298.000
62,14370.000
63,14366.000
64,14360.000
65,14446.000
66,14083.000
67,14458.000
68,14413.000
69,14536.000
70,14426.000
71,14548.000
72,14568.000
73,14296.000
74,14463.000
75,14264.000
76,14777.000
77,14302.000
78,14501.000
79,14329.000
80,14740.000
81,14399.000
82,14715.000
83,14580.000
84,14205.000
85,14622.000
86,14458.000
87,14599.000
88,14342.000
89,14396.000
90,14283.000
91,14783.000
92,14736.000
93,14498.000
94,14423.000
95,14477.000
96,14480.000
97,14247.000
98,14342.000
99,14352.000
100,14768.000
101,14584.000
102,14377.000
103,14443.000
104,14291.000
105,14303.000
106,14070.000
107,14577.000
108,14685.000
109,14561.000
110,14297.000
111,14139.000
112,14227.000
113,14544.000
114,14400.000
115,14750.000
116,14685.000
117,14235.000
118,14167.000
119,14549.000
120,14389.000
121,14384.000
122,14409.000
123,14588.000
124,14354.000
125,14266.000
126,14454.000
127,14416.000
128,14820.000
129,14288.000
130,14738.000
131,14301.000
132,14580.000
133,14767.000
134,14712.000
135,14363.000
136,14282.000
137,14969.000
138,14382.000
139,14340.000
140,14590.000
141,14406.000
142,14782.000
143,14768.000
144,14503.000
145,14655.000
146,14399.000
147,14219.000
148,14508.000
149,14368.000
150,14350.000
151,14582.000
152,14418.000
153,14617.000
154,14586.000
155,14476.000
156,14790.000
157,14477.000
158,14535.000
159,14473.000
160,14738.000
161,14392.000
162,14621.000
163,14236.000
164,14180.000
165,14407.000
166,14831.000
167,14470.000
168,14494.000
169,14622.000
170,14362.000
171,14393.000
172,14594.000
173,14499.000
174,14478.000
175,14492.000
176,14412.000
177,14737.000
178,14529.000
179,14742.000
180,14734.000
181,14467.000
182,14503.000
183,14565.000
184,13994.000
185,14466.000
186,14715.000
187,14476.000
188,14925.000
189,14500.000
190,14619.000
191,14786.000
192,14770.000
193,14685.000
194,14760.000
195,14389.000
196,14949.000
197,14912.000
198,14779.000
199,14715.000
200,14394.000
201,15141.000
202,14827.000
203,15339.000
204,15892.000
205,15354.000
206,15034.000
207,15063.000
208,14605.000
209,14926.000
210,14566.000
211,14548.000
212,14396.000
213,14667.000
214,14411.000
215,14901.000
216,14401.000
217,14935.000
218,14463.000
219,14618.000
220,14375.000
221,14691.000
222,14611.000
223,14489.000
224,14332.000
225,14923.000
226,14379.000
227,14635.000
228,14600.000
229,14573.000
230,14623.000
231,14526.000
232,14869.000
233,14655.000
234,15100.000
235,14960.000
236,14471.000
237,14874.000
238,14611.000
239,14294.000
240,14725.000
241,14576.000
242,14159.000
243,14442.000
244,14498.000
245,14491.000
246,14841.000
247,14397.000
248,14703.000
249,14672.000
250,15107.000
251,15338.000
252,16019.000
253,15811.000
254,15242.000
255,14730.000
256,14533.000
257,14694.000
258,15581.000
259,15214.000
260,15862.000
261,15274.000
262,14899.000
263,15008.000
264,14850.000
265,14794.000
266,14627.000
267,14639.000
268,14705.000
269,14631.000
270,14533.000
271,14641.000
272,14611.000
273,14702.000
274,14671.000
275,14785.000
276,14324.000
277,14599.000
278,14835.000
279,14660.000
280,14347.000
281,14433.000
282,14765.000
283,14349.000
284,14600.000
285,14561.000
286,14411.000
287,14631.000
288,14831.000
289,14697.000
290,14692.000
291,15103.000
292,14994.000
293,14931.000
294,14603.000
295,14493.000
296,14743.000
297,14642.000
298,14535.000
299,14962.000
300,14574.000
301,14462.000
302,14799.000
303,14972.000
304,14906.000
305,15178.000
306,14837.000
307,14609.000
308,14836.000
309,14564.000
310,14141.000
311,14594.000
312,14542.000
313,14721.000
314,14926.000
315,15011.000
316,14688.000
317,14616.000
318,14880.000
319,14433.000
320,14448.000
321,14660.000
322,14411.000
323,14626.000
324,14385.000
325,14629.000
326,14671.000
327,14533.000
328,14786.000
329,14603.000
330,14220.000
331,14735.000
332,14627.000
333,14757.000
334,14819.000
335,14668.000
336,14890.000
337,14423.000
338,14391.000
339,14617.000
340,14502.000
341,14794.000
342,14236.000
343,14458.000
344,14463.000
345,14526.000
346,14531.000
347,14547.000
348,14756.000
349,14657.000
350,14617.000
351,14790.000
352,14282.000
353,14780.000
354,14760.000
355,14436.000
356,14842.000
357,14437.000
358,14840.000
359,14741.000
360,14488.000
361,14594.000
362,14944.000
363,14666.000
364,14717.000
365,14672.000
366,14482.000
367,14718.000
368,14634.000
369,14530.000
370,14676.000
371,14507.000
372,14846.000
373,14498.000
374,15069.000
375,14439.000
376,14725.000
377,14641.000
378,14719.000
379,14694.000
380,14932.000
381,14672.000
382,14174.000
383,14531.000
384,14434.000
385,14895.000
386,14531.000
387,14764.000
388,14788.000
389,14624.000
390,14543.000
391,15387.000
392,14626.000
393,14838.000
394,14813.000
395,14626.000
396,14654.000
397,14740.000
398,14587.000
399,15012.000
400,14786.000
401,14782.000
402,14633.000
403,14550.000
404,14656.000
405,14842.000
406,14419.000
407,14601.000
408,14842.000
409,14665.000
410,14463.000
411,14632.000
412,14727.000
413,14714.000
414,14558.000
415,14575.000
416,14757.000
417,14616.000
418,14889.000
419,14725.000
420,14699.000
421,14841.000
422,14926.000
423,15158.000
424,14720.000
425,14671.000
426,14588.000
427,14620.000
428,14995.000
429,14874.000
430,14125.000
431,15226.000
432,14779.000
433,14595.000
434,14627.000
435,14742.000
436,14535.000
437,14588.000
438,14379.000
439,14684.000
440,14934.000
441,14885.000
442,14871.000
443,14704.000
444,14651.000
445,14738.000
446,14592.000
447,14810.000
448,14687.000
449,14533.000
450,14520.000
451,14890.000
452,14740.000
