lambda_idx,t_1_ms
0,15231.000
1,15166.000
2,15149.000
3,15309.000
4,15517.000
5,15240.000
6,15655.000
7,15352.000
8,15361.000
9,15605.000
10,15393.000
11,15271.000
12,15394.000
13,15183.000
14,15325.000
15,15581.000
16,14983.000
17,15133.000
18,15197.000
19,14979.000
20,14890.000
21,15112.000
22,15355.000
23,15326.000
24,15359.000
25,15317.000
26,15256.000
27,15300.000
28,15226.000
29,15104.000
30,15318.000
31,15435.000
32,15321.000
33,15592.000
34,15389.000
35,15247.000
36,15126.000
37,15417.000
38,15411.000
39,15469.000
40,15309.000
41,15237.000
42,15567.000
43,15156.000
44,15478.000
45,15215.000
46,15556.000
47,15488.000
48,15416.000
49,15516.000
50,15175.000
51,15386.000
52,15336.000
53,15321.000
54,15472.000
55,15520.000
56,15423.000
57,15451.000
58,15225.000
59,15430.000
60,15381.000
61,15173.000
62,15263.000
63,15343.000
64,15320.000
65,15390.000
66,15019.000
67,15348.000
68,15321.000
69,15466.000
70,15433.000
71,15494.000
72,15518.000
73,15103.000
74,15404.000
75,15196.000
76,15744.000
77,15231.000
78,15401.000
79,15284.000
80,15660.000
81,15271.000
82,15527.000
83,15513.000
84,15151.000
85,15495.000
86,15379.000
87,15561.000
88,15257.000
89,15322.000
90,15213.000
91,15761.000
92,15665.000
93,15412.000
94,15363.000
95,15458.000
96,15479.000
97,15219.000
98,15257.000
99,15283.000
100,15684.000
101,15553.000
102,15382.000
103,15377.000
104,15203.000
105,15245.000
106,15055.000
107,15498.000
108,15593.000
109,15477.000
110,15321.000
111,15102.000
112,15147.000
113,15479.000
114,15347.000
115,15736.000
116,15600.000
117,15151.000
118,15100.000
119,15515.000
120,15313.000
121,15309.000
122,15337.000
123,15579.000
124,15402.000
125,15272.000
126,15458.000
127,15455.000
128,15776.000
129,15252.000
130,15688.000
131,15325.000
132,15556.000
133,15780.000
134,15737.000
135,15420.000
136,15393.000
137,16092.000
138,15518.000
139,15583.000
140,15767.000
141,15604.000
142,16083.000
143,16044.000
144,15656.000
145,15658.000
146,15403.000
147,15247.000
148,15666.000
149,15886.000
150,15978.000
151,16296.000
152,16130.000
153,16213.000
154,16298.000
155,16170.000
156,16345.000
157,15658.000
158,15687.000
159,15511.000
160,15881.000
161,15439.000
162,15756.000
163,15593.000
164,15775.000
165,16002.000
166,16468.000
167,15953.000
168,15845.000
169,16014.000
170,15614.000
171,15452.000
172,15581.000
173,15480.000
174,15442.000
175,15533.000
176,15589.000
177,16012.000
178,15787.000
179,16196.000
180,16146.000
181,15949.000
182,15736.000
183,15643.000
184,15037.000
185,15458.000
186,15658.000
187,15446.000
188,15884.000
189,15459.000
190,15664.000
191,15815.000
192,15904.000
193,15789.000
194,15826.000
195,15479.000
196,16023.000
197,15828.000
198,15665.000
199,15509.000
200,15223.000
201,15884.000
202,15465.000
203,15737.000
204,15633.000
205,15394.000
206,15465.000
207,15765.000
208,15508.000
209,15906.000
210,15527.000
211,15451.000
212,15275.000
213,15639.000
214,15287.000
215,15860.000
216,15286.000
217,15858.000
218,15412.000
219,15513.000
220,15403.000
221,15665.000
222,15601.000
223,15677.000
224,15578.000
225,16071.000
226,15422.000
227,15615.000
228,15518.000
229,15499.000
230,15506.000
231,15571.000
232,15876.000
233,15601.000
234,16036.000
235,15885.000
236,15439.000
237,15845.000
238,15535.000
239,15285.000
240,15654.000
241,15533.000
242,15138.000
243,15461.000
244,15468.000
245,15536.000
246,15814.000
247,15331.000
248,15597.000
249,15564.000
250,16016.000
251,16378.000
252,16730.000
253,16404.000
254,15923.000
255,15605.000
256,15420.000
257,15494.000
258,16187.000
259,15496.000
260,15719.000
261,15495.000
262,15531.000
263,15740.000
264,15733.000
265,15647.000
266,15476.000
267,15542.000
268,15571.000
269,15517.000
270,15550.000
271,15550.000
272,15472.000
273,15665.000
274,15554.000
275,15726.000
276,15252.000
277,15594.000
278,15820.000
279,15609.000
280,15221.000
281,15349.000
282,15728.000
283,15280.000
284,15585.000
285,15568.000
286,15311.000
287,15587.000
288,15917.000
289,15938.000
290,16088.000
291,16251.000
292,16015.000
293,15853.000
294,15529.000
295,15396.000
296,15607.000
297,15592.000
298,15455.000
299,15962.000
300,15562.000
301,15507.000
302,16045.000
303,15993.000
304,15800.000
305,15875.000
306,15645.000
307,15427.000
308,15785.000
309,15441.000
310,14979.000
311,15481.000
312,15464.000
313,15632.000
314,15860.000
315,15888.000
316,15617.000
317,15569.000
318,15897.000
319,15388.000
320,15381.000
321,15587.000
322,15278.000
323,15535.000
324,15335.000
325,15648.000
326,15609.000
327,15464.000
328,15742.000
329,15479.000
330,15112.000
331,15648.000
332,15510.000
333,15760.000
334,15766.000
335,15564.000
336,15850.000
337,15335.000
338,15387.000
339,15603.000
340,15429.000
341,15685.000
342,15257.000
343,15374.000
344,15440.000
345,15514.000
346,15546.000
347,15457.000
348,15705.000
349,15630.000
350,15596.000
351,15597.000
352,15293.000
353,15710.000
354,15636.000
355,15413.000
356,15771.000
357,15355.000
358,15796.000
359,15670.000
360,15382.000
361,15535.000
362,15927.000
363,15513.000
364,15589.000
365,15671.000
366,15446.000
367,15655.000
368,15638.000
369,15400.000
370,15551.000
371,15415.000
372,15715.000
373,15404.000
374,15957.000
375,15389.000
376,15660.000
377,15558.000
378,15687.000
379,15735.000
380,15912.000
381,15588.000
382,15143.000
383,15451.000
384,15451.000
385,15850.000
386,15459.000
387,15697.000
388,15774.000
389,15576.000
390,15510.000
391,16272.000
392,15608.000
393,15813.000
394,15700.000
395,15628.000
396,15594.000
397,15649.000
398,15547.000
399,16061.000
400,15718.000
401,15729.000
402,15536.000
403,15514.000
404,15662.000
405,15776.000
406,15334.000
407,15538.000
408,15763.000
409,15692.000
410,15374.000
411,15546.000
412,15682.000
413,15619.000
414,15493.000
415,15489.000
416,15738.000
417,15552.000
418,15788.000
419,15747.000
420,15669.000
421,15775.000
422,15897.000
423,16170.000
424,15569.000
425,15522.000
426,15519.000
427,15582.000
428,15895.000
429,15756.000
430,15125.000
431,16153.000
432,15737.000
433,15592.000
434,15526.000
435,15623.000
436,15537.000
437,15482.000
438,15411.000
439,15551.000
440,15845.000
441,15887.000
442,15868.000
443,15608.000
444,15537.000
445,15697.000
446,15545.000
447,15756.000
448,15693.000
449,15422.000
450,15493.000
451,15864.000
452,15680.000
453,15614.000
454,15740.000
455,15417.000
456,15827.000
457,15628.000
458,15414.000
459,15876.000
460,15331.000
461,15785.000
462,15768.000
463,15767.000
464,15648.000
465,15340.000
466,15577.000
467,15791.000
468,15503.000
469,15216.000
470,15796.000
471,15419.000
472,15869.000
473,15861.000
474,15352.000
475,15420.000
476,16006.000
477,15621.000
478,15648.000
479,15631.000
480,15972.000
481,15906.000
482,15784.000
483,15882.000
484,15623.000
485,15681.000
486,15919.000
487,15646.000
488,15665.000
489,15461.000
490,15808.000
491,15371.000
492,15633.000
493,15477.000
494,15617.000
495,15718.000
496,15507.000
497,15707.000
498,15861.000
499,15798.000
500,15667.000
