lambda_idx,t_1_ms
0,15146.000
1,15061.000
2,15073.000
3,15233.000
4,15465.000
5,15189.000
6,15520.000
7,15293.000
8,15186.000
9,15395.000
10,15305.000
11,15194.000
12,15342.000
13,15253.000
14,15258.000
15,15507.000
16,14912.000
17,14981.000
18,15148.000
19,14985.000
20,14786.000
21,15034.000
22,15243.000
23,15287.000
24,15180.000
25,15183.000
26,15160.000
27,15231.000
28,15265.000
29,15079.000
30,15187.000
31,15347.000
32,15250.000
33,15448.000
34,15263.000
35,15179.000
36,15068.000
37,15324.000
38,15328.000
39,15405.000
40,15226.000
41,15099.000
42,15483.000
43,15125.000
44,15419.000
45,15168.000
46,15455.000
47,15410.000
48,15267.000
49,15389.000
50,15164.000
51,15400.000
52,15203.000
53,15184.000
54,15460.000
55,15486.000
56,15373.000
57,15267.000
58,15104.000
59,15373.000
60,15275.000
61,15105.000
62,15180.000
63,15218.000
64,15298.000
65,15297.000
66,14969.000
67,15273.000
68,15219.000
69,15375.000
70,15324.000
71,15439.000
72,15440.000
73,15126.000
74,15341.000
75,15153.000
76,15638.000
77,15223.000
78,15327.000
79,15201.000
80,15543.000
81,15261.000
82,15537.000
83,15492.000
84,15054.000
85,15433.000
86,15309.000
87,15479.000
88,15207.000
89,15185.000
90,15117.000
91,15649.000
92,15519.000
93,15313.000
94,15250.000
95,15341.000
96,15301.000
97,15081.000
98,15133.000
99,15267.000
100,15655.000
101,15474.000
102,15256.000
103,15309.000
104,15170.000
105,15106.000
106,14935.000
107,15447.000
108,15507.000
109,15396.000
110,15139.000
111,15081.000
112,15131.000
113,15480.000
114,15237.000
115,15641.000
116,15573.000
117,15066.000
118,15029.000
119,15431.000
120,15172.000
121,15248.000
122,15234.000
123,15499.000
124,15275.000
125,15157.000
126,15354.000
127,15304.000
128,15743.000
129,15145.000
130,15673.000
131,15277.000
132,15481.000
133,15677.000
134,15652.000
135,15316.000
136,15302.000
137,16031.000
138,15490.000
139,15636.000
140,15793.000
141,15647.000
142,16213.000
143,16100.000
144,15696.000
145,15640.000
146,15425.000
147,15187.000
148,15695.000
149,15878.000
150,16382.000
151,16674.000
152,16522.000
153,16895.000
154,17005.000
155,16580.000
156,16679.000
157,15765.000
158,15727.000
159,15432.000
160,15783.000
161,15432.000
162,15810.000
163,15708.000
164,15926.000
165,16192.000
166,16601.000
167,16007.000
168,15802.000
169,15893.000
170,15589.000
171,15403.000
172,15555.000
173,15440.000
174,15403.000
175,15462.000
176,15555.000
177,15994.000
178,15750.000
179,15990.000
180,15946.000
181,15679.000
182,15585.000
183,15563.000
184,14925.000
185,15339.000
186,15587.000
187,15441.000
188,15805.000
189,15389.000
190,15610.000
191,15814.000
192,15714.000
193,15699.000
194,15740.000
195,15411.000
196,16155.000
197,15833.000
198,15514.000
199,15491.000
200,15191.000
201,15824.000
202,15366.000
203,15634.000
204,15468.000
205,15227.000
206,15472.000
207,15705.000
208,15453.000
209,15759.000
210,15452.000
211,15351.000
212,15192.000
213,15480.000
214,15204.000
215,15764.000
216,15195.000
217,15745.000
218,15298.000
219,15460.000
220,15331.000
221,15573.000
222,15481.000
223,15434.000
224,15261.000
225,15831.000
226,15235.000
227,15528.000
228,15494.000
229,15476.000
230,15527.000
231,15539.000
232,15807.000
233,15516.000
234,15889.000
235,15728.000
236,15373.000
237,15780.000
238,15385.000
239,15184.000
240,15551.000
241,15433.000
242,15001.000
243,15354.000
244,15420.000
245,15393.000
246,15767.000
247,15195.000
248,15584.000
249,15464.000
250,15922.000
251,15901.000
252,16237.000
253,16073.000
254,15790.000
255,15417.000
256,15288.000
257,15339.000
258,16116.000
259,15453.000
260,15701.000
261,15366.000
262,15393.000
